,temp,max_temp,min_temp
2016-03-24,21.41,27.2,15.0
2016-03-25,20.67,25.0,17.0
2016-03-26,22.34,28.0,19.5
2016-03-27,22.93,28.55,21.65
2016-03-28,22.32,27.2,21.05
2016-03-29,20.4,25.0,17.8
2016-03-30,21.48,26.1,17.2
2016-03-31,23.59,29.0,20.0
2016-04-01,23.85,30.0,21.1
2016-04-02,22.72,26.05,20.0
2016-04-03,18.94,24.0,13.95
2016-04-04,19.34,26.1,13.6
2016-04-05,20.1,27.85,13.9
2016-04-06,20.91,25.0,16.7
2016-04-07,21.11,27.0,17.0
2016-04-08,20.79,27.9,16.0
2016-04-09,18.12,24.4,12.5
2016-04-10,19.49,25.6,11.7
2016-04-11,21.32,26.1,16.05
2016-04-12,21.85,27.8,16.1
2016-04-13,21.51,27.0,17.8
2016-04-14,21.16,27.5,18.3
2016-04-15,21.03,26.0,19.0
2016-04-16,21.33,25.6,18.9
2016-04-17,20.44,26.0,17.0
2016-04-18,19.86,26.7,15.0
2016-04-19,20.46,27.0,14.4
2016-04-20,21.31,27.0,14.1
2016-04-21,22.28,27.25,17.8
2016-04-22,21.88,28.3,18.3
2016-04-23,21.68,28.2,19.0
2016-04-24,22.58,28.9,17.0
2016-04-25,22.89,28.0,19.2
2016-04-26,22.81,28.35,17.95
2016-04-27,23.82,28.9,19.4
2016-04-28,24.38,30.0,20.0
2016-04-29,24.65,31.0,20.0
2016-04-30,24.59,30.0,21.0
2016-05-01,25.2,30.4,22.0
2016-05-02,25.2,30.0,21.7
2016-05-03,25.27,31.1,22.0
2016-05-04,21.9,25.0,19.0
2016-05-05,21.04,26.35,15.0
2016-05-06,19.07,25.0,12.2
2016-05-07,20.61,26.7,12.75
2016-05-08,22.46,28.9,14.0
2016-05-09,23.29,28.75,15.6
2016-05-10,24.18,29.0,20.0
2016-05-11,24.6,30.0,20.0
2016-05-12,24.43,29.9,20.0
2016-05-13,24.94,30.6,20.0
2016-05-14,24.73,31.0,20.0
2016-05-15,24.25,30.0,17.5
2016-05-16,24.99,31.0,19.4
2016-05-17,24.66,30.0,22.0
2016-05-18,24.88,31.0,21.7
2016-05-19,25.02,31.0,22.0
2016-05-20,23.87,30.0,21.05
2016-05-21,25.28,31.0,21.7
2016-05-22,24.95,30.0,21.7
2016-05-23,24.51,29.75,19.2
2016-05-24,25.4,30.95,18.15
2016-05-25,25.54,30.0,20.6
2016-05-26,24.65,30.0,19.7
2016-05-27,25.29,30.0,20.6
2016-05-28,25.5,30.6,21.1
2016-05-29,25.8,31.7,21.1
2016-05-30,25.98,32.0,21.4
2016-05-31,25.85,32.0,21.7
2016-06-01,26.32,32.0,21.7
2016-06-02,27.3,32.0,22.2
2016-06-03,27.3,32.55,23.15
2016-06-04,27.39,32.0,23.9
2016-06-05,26.39,31.7,23.3
2016-06-06,25.77,29.2,23.55
2016-06-07,26.61,31.7,24.4
2016-06-08,26.78,32.2,23.9
2016-06-09,26.06,31.1,23.9
2016-06-10,26.34,31.7,23.3
2016-06-11,26.86,31.1,23.9
2016-06-12,27.07,32.0,23.3
2016-06-13,28.15,33.3,24.0
2016-06-14,28.2,33.3,25.0
2016-06-15,27.88,32.8,25.0
2016-06-16,27.24,32.2,24.4
2016-06-17,27.56,32.8,24.4
2016-06-18,26.06,32.2,22.8
2016-06-19,25.98,30.6,23.3
2016-06-20,26.01,30.0,22.2
2016-06-21,26.18,30.5,20.0
2016-06-22,27.33,32.2,21.35
2016-06-23,27.97,32.8,23.8
2016-06-24,28.46,33.0,24.3
2016-06-25,28.7,33.3,25.0
2016-06-26,26.76,32.8,23.3
2016-06-27,26.97,32.2,22.8
2016-06-28,27.65,32.2,23.75
2016-06-29,27.36,32.2,23.9
2016-06-30,26.55,32.0,23.9
2016-07-01,26.79,32.2,23.9
2016-07-02,27.09,32.2,24.0
2016-07-03,28.49,33.0,24.9
2016-07-04,28.97,33.9,25.0
2016-07-05,29.33,33.9,25.6
2016-07-06,29.32,34.0,26.0
2016-07-07,29.36,34.3,25.6
2016-07-08,29.61,34.1,25.6
2016-07-09,29.03,34.4,25.5
2016-07-10,28.53,33.3,25.0
2016-07-11,28.22,33.3,24.0
2016-07-12,27.29,33.9,23.9
2016-07-13,26.77,33.15,23.9
2016-07-14,27.69,33.3,23.55
2016-07-15,27.21,33.0,23.9
2016-07-16,27.31,33.0,23.9
2016-07-17,27.76,33.0,24.4
2016-07-18,27.66,33.0,24.4
2016-07-19,27.78,33.0,24.0
2016-07-20,28.75,33.9,24.4
2016-07-21,27.61,33.3,24.4
2016-07-22,26.84,32.8,23.9
2016-07-23,27.68,32.3,23.0
2016-07-24,27.17,32.8,23.9
2016-07-25,27.86,32.8,23.9
2016-07-26,28.15,33.1,24.4
2016-07-27,28.73,33.9,25.0
2016-07-28,28.78,33.9,24.95
2016-07-29,28.23,33.3,25.0
2016-07-30,28.22,33.3,24.4
2016-07-31,27.79,33.3,24.1
2016-08-01,27.63,33.15,23.85
2016-08-02,26.92,33.0,23.9
2016-08-03,27.13,32.8,23.9
2016-08-04,26.51,32.0,24.0
2016-08-05,27.16,32.8,24.4
2016-08-06,26.78,32.0,24.0
2016-08-07,26.64,31.7,23.9
2016-08-08,25.82,30.0,23.9
2016-08-09,25.66,31.0,23.9
2016-08-10,26.68,32.2,24.0
2016-08-11,26.67,32.0,24.0
2016-08-12,27.09,32.2,24.0
2016-08-13,27.42,32.8,24.0
2016-08-14,26.99,32.2,24.6
2016-08-15,28.14,32.8,25.0
2016-08-16,27.54,32.8,25.0
2016-08-17,27.41,33.0,24.7
2016-08-18,27.62,32.8,24.25
2016-08-19,28.0,33.0,24.2
2016-08-20,28.49,33.15,24.4
2016-08-21,28.57,33.3,25.0
2016-08-22,29.2,33.9,25.0
2016-08-23,28.53,34.0,25.0
2016-08-24,27.75,32.2,25.6
2016-08-25,27.75,33.0,25.0
2016-08-26,27.57,32.8,24.4
2016-08-27,27.46,32.2,24.4
2016-08-28,27.88,33.0,25.6
2016-08-29,26.94,32.05,24.35
2016-08-30,26.12,30.6,23.9
2016-08-31,26.07,29.9,23.55
2016-09-01,26.48,30.0,23.9
2016-09-02,27.1,31.1,24.0
2016-09-03,26.12,31.0,24.0
2016-09-04,26.2,31.5,23.9
2016-09-05,25.79,31.0,23.9
2016-09-06,25.78,31.1,22.7
2016-09-07,25.87,31.8,22.8
