Date;Time of day;Total[MWh]
Feb 23, 2020;3:30 PM;13,042
Feb 23, 2020;3:45 PM;12,996
Feb 23, 2020;4:00 PM;13,047
Feb 23, 2020;4:15 PM;13,054
Feb 23, 2020;4:30 PM;13,181
Feb 23, 2020;4:45 PM;13,153
Feb 23, 2020;5:00 PM;13,365
Feb 23, 2020;5:15 PM;13,529
Feb 23, 2020;5:30 PM;13,687
Feb 23, 2020;5:45 PM;13,957
Feb 23, 2020;6:00 PM;14,367
Feb 23, 2020;6:15 PM;14,578
Feb 23, 2020;6:30 PM;14,628
Feb 23, 2020;6:45 PM;14,522
Feb 23, 2020;7:00 PM;14,545
Feb 23, 2020;7:15 PM;14,454
Feb 23, 2020;7:30 PM;14,448
Feb 23, 2020;7:45 PM;14,176
Feb 23, 2020;8:00 PM;13,880
Feb 23, 2020;8:15 PM;13,614
Feb 23, 2020;8:30 PM;13,360
Feb 23, 2020;8:45 PM;13,240
Feb 23, 2020;9:00 PM;13,173
Feb 23, 2020;9:15 PM;13,102
Feb 23, 2020;9:30 PM;12,998
Feb 23, 2020;9:45 PM;13,092
Feb 23, 2020;10:00 PM;13,275
Feb 23, 2020;10:15 PM;13,229
Feb 23, 2020;10:30 PM;12,891
Feb 23, 2020;10:45 PM;12,678
Feb 23, 2020;11:00 PM;12,456
Feb 23, 2020;11:15 PM;12,343
Feb 23, 2020;11:30 PM;12,274
Feb 23, 2020;11:45 PM;12,067
Feb 24, 2020;12:00 AM;11,919
Feb 24, 2020;12:15 AM;11,819
Feb 24, 2020;12:30 AM;11,648
Feb 24, 2020;12:45 AM;11,565
Feb 24, 2020;1:00 AM;11,456
Feb 24, 2020;1:15 AM;11,293
Feb 24, 2020;1:30 AM;11,244
Feb 24, 2020;1:45 AM;11,180
Feb 24, 2020;2:00 AM;11,195
Feb 24, 2020;2:15 AM;11,094
Feb 24, 2020;2:30 AM;11,033
Feb 24, 2020;2:45 AM;11,016
Feb 24, 2020;3:00 AM;11,140
Feb 24, 2020;3:15 AM;11,159
Feb 24, 2020;3:30 AM;11,198
Feb 24, 2020;3:45 AM;11,310
Feb 24, 2020;4:00 AM;11,595
Feb 24, 2020;4:15 AM;11,659
Feb 24, 2020;4:30 AM;11,704
Feb 24, 2020;4:45 AM;11,844
Feb 24, 2020;5:00 AM;12,094
Feb 24, 2020;5:15 AM;12,266
Feb 24, 2020;5:30 AM;12,572
Feb 24, 2020;5:45 AM;12,949
Feb 24, 2020;6:00 AM;13,416
Feb 24, 2020;6:15 AM;13,797
Feb 24, 2020;6:30 AM;14,200
Feb 24, 2020;6:45 AM;14,531
Feb 24, 2020;7:00 AM;15,141
Feb 24, 2020;7:15 AM;15,432
Feb 24, 2020;7:30 AM;15,624
Feb 24, 2020;7:45 AM;15,788
Feb 24, 2020;8:00 AM;15,906
Feb 24, 2020;8:15 AM;16,027
Feb 24, 2020;8:30 AM;16,149
Feb 24, 2020;8:45 AM;16,192
Feb 24, 2020;9:00 AM;16,337
Feb 24, 2020;9:15 AM;16,449
Feb 24, 2020;9:30 AM;16,625
Feb 24, 2020;9:45 AM;16,652
Feb 24, 2020;10:00 AM;16,556
Feb 24, 2020;10:15 AM;16,521
Feb 24, 2020;10:30 AM;16,668
Feb 24, 2020;10:45 AM;16,767
Feb 24, 2020;11:00 AM;16,895
Feb 24, 2020;11:15 AM;16,964
Feb 24, 2020;11:30 AM;16,999
Feb 24, 2020;11:45 AM;17,044
Feb 24, 2020;12:00 PM;17,155
Feb 24, 2020;12:15 PM;17,151
Feb 24, 2020;12:30 PM;17,169
Feb 24, 2020;12:45 PM;17,190
Feb 24, 2020;1:00 PM;17,153
Feb 24, 2020;1:15 PM;17,050
Feb 24, 2020;1:30 PM;16,921
Feb 24, 2020;1:45 PM;16,866
Feb 24, 2020;2:00 PM;16,939
Feb 24, 2020;2:15 PM;17,000
Feb 24, 2020;2:30 PM;16,956
Feb 24, 2020;2:45 PM;16,877
Feb 24, 2020;3:00 PM;16,805
Feb 24, 2020;3:15 PM;16,709
Feb 24, 2020;3:30 PM;16,630
Feb 24, 2020;3:45 PM;16,518
Feb 24, 2020;4:00 PM;16,412
Feb 24, 2020;4:15 PM;16,229
Feb 24, 2020;4:30 PM;16,158
Feb 24, 2020;4:45 PM;16,292
Feb 24, 2020;5:00 PM;16,578
Feb 24, 2020;5:15 PM;16,649
Feb 24, 2020;5:30 PM;16,715
Feb 24, 2020;5:45 PM;16,966
Feb 24, 2020;6:00 PM;17,152
Feb 24, 2020;6:15 PM;17,311
Feb 24, 2020;6:30 PM;17,405
Feb 24, 2020;6:45 PM;17,487
Feb 24, 2020;7:00 PM;17,270
Feb 24, 2020;7:15 PM;17,116
Feb 24, 2020;7:30 PM;16,913
Feb 24, 2020;7:45 PM;16,765
Feb 24, 2020;8:00 PM;16,534
Feb 24, 2020;8:15 PM;16,188
Feb 24, 2020;8:30 PM;15,932
Feb 24, 2020;8:45 PM;15,577
Feb 24, 2020;9:00 PM;15,344
Feb 24, 2020;9:15 PM;15,205
Feb 24, 2020;9:30 PM;15,081
Feb 24, 2020;9:45 PM;14,814
Feb 24, 2020;10:00 PM;14,811
Feb 24, 2020;10:15 PM;14,756
Feb 24, 2020;10:30 PM;14,646
Feb 24, 2020;10:45 PM;14,416
Feb 24, 2020;11:00 PM;13,973
Feb 24, 2020;11:15 PM;13,754
Feb 24, 2020;11:30 PM;13,448
Feb 24, 2020;11:45 PM;13,198
Feb 25, 2020;12:00 AM;12,808
Feb 25, 2020;12:15 AM;12,730
Feb 25, 2020;12:30 AM;12,530
Feb 25, 2020;12:45 AM;12,365
Feb 25, 2020;1:00 AM;12,196
Feb 25, 2020;1:15 AM;12,058
Feb 25, 2020;1:30 AM;12,098
Feb 25, 2020;1:45 AM;11,992
Feb 25, 2020;2:00 AM;11,904
Feb 25, 2020;2:15 AM;11,924
Feb 25, 2020;2:30 AM;11,910
Feb 25, 2020;2:45 AM;11,957
Feb 25, 2020;3:00 AM;12,004
Feb 25, 2020;3:15 AM;11,909
Feb 25, 2020;3:30 AM;11,939
Feb 25, 2020;3:45 AM;12,128
Feb 25, 2020;4:00 AM;12,249
Feb 25, 2020;4:15 AM;12,219
Feb 25, 2020;4:30 AM;12,329
Feb 25, 2020;4:45 AM;12,494
Feb 25, 2020;5:00 AM;12,894
Feb 25, 2020;5:15 AM;13,081
Feb 25, 2020;5:30 AM;13,197
Feb 25, 2020;5:45 AM;13,604
Feb 25, 2020;6:00 AM;14,359
Feb 25, 2020;6:15 AM;14,838
Feb 25, 2020;6:30 AM;15,379
Feb 25, 2020;6:45 AM;15,742
Feb 25, 2020;7:00 AM;16,057
Feb 25, 2020;7:15 AM;16,202
Feb 25, 2020;7:30 AM;16,386
Feb 25, 2020;7:45 AM;16,520
Feb 25, 2020;8:00 AM;16,708
Feb 25, 2020;8:15 AM;16,780
Feb 25, 2020;8:30 AM;16,764
Feb 25, 2020;8:45 AM;16,767
Feb 25, 2020;9:00 AM;16,778
Feb 25, 2020;9:15 AM;16,758
Feb 25, 2020;9:30 AM;16,853
Feb 25, 2020;9:45 AM;17,007
Feb 25, 2020;10:00 AM;17,258
Feb 25, 2020;10:15 AM;17,273
Feb 25, 2020;10:30 AM;17,287
Feb 25, 2020;10:45 AM;17,351
Feb 25, 2020;11:00 AM;17,627
Feb 25, 2020;11:15 AM;17,905
Feb 25, 2020;11:30 AM;17,849
Feb 25, 2020;11:45 AM;17,745
Feb 25, 2020;12:00 PM;17,422
Feb 25, 2020;12:15 PM;17,296
Feb 25, 2020;12:30 PM;17,366
Feb 25, 2020;12:45 PM;17,306
Feb 25, 2020;1:00 PM;17,140
Feb 25, 2020;1:15 PM;17,044
Feb 25, 2020;1:30 PM;17,021
Feb 25, 2020;1:45 PM;16,804
Feb 25, 2020;2:00 PM;17,039
Feb 25, 2020;2:15 PM;17,023
Feb 25, 2020;2:30 PM;16,994
Feb 25, 2020;2:45 PM;16,869
Feb 25, 2020;3:00 PM;16,789
Feb 25, 2020;3:15 PM;16,759
Feb 25, 2020;3:30 PM;16,612
Feb 25, 2020;3:45 PM;16,495
Feb 25, 2020;4:00 PM;16,406
Feb 25, 2020;4:15 PM;16,362
Feb 25, 2020;4:30 PM;16,243
Feb 25, 2020;4:45 PM;16,352
Feb 25, 2020;5:00 PM;16,532
Feb 25, 2020;5:15 PM;16,577
Feb 25, 2020;5:30 PM;16,766
Feb 25, 2020;5:45 PM;16,943
Feb 25, 2020;6:00 PM;17,159
Feb 25, 2020;6:15 PM;17,334
Feb 25, 2020;6:30 PM;17,432
Feb 25, 2020;6:45 PM;17,410
Feb 25, 2020;7:00 PM;17,233
Feb 25, 2020;7:15 PM;17,085
Feb 25, 2020;7:30 PM;17,032
Feb 25, 2020;7:45 PM;16,876
Feb 25, 2020;8:00 PM;16,549
Feb 25, 2020;8:15 PM;16,260
Feb 25, 2020;8:30 PM;15,868
Feb 25, 2020;8:45 PM;15,606
Feb 25, 2020;9:00 PM;15,389
Feb 25, 2020;9:15 PM;15,291
Feb 25, 2020;9:30 PM;15,188
Feb 25, 2020;9:45 PM;14,998
Feb 25, 2020;10:00 PM;14,973
Feb 25, 2020;10:15 PM;14,811
Feb 25, 2020;10:30 PM;14,469
Feb 25, 2020;10:45 PM;14,175
Feb 25, 2020;11:00 PM;13,955
Feb 25, 2020;11:15 PM;13,700
Feb 25, 2020;11:30 PM;13,497
Feb 25, 2020;11:45 PM;13,316
Feb 26, 2020;12:00 AM;12,993
Feb 26, 2020;12:15 AM;12,888
Feb 26, 2020;12:30 AM;12,867
Feb 26, 2020;12:45 AM;12,680
Feb 26, 2020;1:00 AM;12,604
Feb 26, 2020;1:15 AM;12,543
Feb 26, 2020;1:30 AM;12,424
Feb 26, 2020;1:45 AM;12,319
Feb 26, 2020;2:00 AM;12,375
Feb 26, 2020;2:15 AM;12,378
Feb 26, 2020;2:30 AM;12,385
Feb 26, 2020;2:45 AM;12,461
Feb 26, 2020;3:00 AM;12,566
Feb 26, 2020;3:15 AM;12,585
Feb 26, 2020;3:30 AM;12,559
Feb 26, 2020;3:45 AM;12,611
Feb 26, 2020;4:00 AM;12,822
Feb 26, 2020;4:15 AM;12,877
Feb 26, 2020;4:30 AM;13,010
Feb 26, 2020;4:45 AM;13,135
Feb 26, 2020;5:00 AM;13,428
Feb 26, 2020;5:15 AM;13,557
Feb 26, 2020;5:30 AM;13,705
Feb 26, 2020;5:45 AM;14,065
Feb 26, 2020;6:00 AM;14,751
Feb 26, 2020;6:15 AM;15,261
Feb 26, 2020;6:30 AM;15,686
Feb 26, 2020;6:45 AM;15,990
Feb 26, 2020;7:00 AM;16,369
Feb 26, 2020;7:15 AM;16,468
Feb 26, 2020;7:30 AM;16,567
Feb 26, 2020;7:45 AM;16,884
Feb 26, 2020;8:00 AM;16,925
Feb 26, 2020;8:15 AM;17,077
Feb 26, 2020;8:30 AM;17,190
Feb 26, 2020;8:45 AM;17,214
Feb 26, 2020;9:00 AM;17,188
Feb 26, 2020;9:15 AM;17,283
Feb 26, 2020;9:30 AM;17,322
Feb 26, 2020;9:45 AM;17,397
Feb 26, 2020;10:00 AM;17,485
Feb 26, 2020;10:15 AM;17,495
Feb 26, 2020;10:30 AM;17,613
Feb 26, 2020;10:45 AM;17,743
Feb 26, 2020;11:00 AM;17,876
Feb 26, 2020;11:15 AM;18,007
Feb 26, 2020;11:30 AM;17,982
Feb 26, 2020;11:45 AM;18,003
Feb 26, 2020;12:00 PM;17,880
Feb 26, 2020;12:15 PM;17,821
Feb 26, 2020;12:30 PM;17,825
Feb 26, 2020;12:45 PM;17,743
Feb 26, 2020;1:00 PM;17,667
Feb 26, 2020;1:15 PM;17,634
Feb 26, 2020;1:30 PM;17,635
Feb 26, 2020;1:45 PM;17,474
Feb 26, 2020;2:00 PM;17,526
Feb 26, 2020;2:15 PM;17,581
Feb 26, 2020;2:30 PM;17,360
Feb 26, 2020;2:45 PM;17,385
Feb 26, 2020;3:00 PM;17,392
Feb 26, 2020;3:15 PM;17,272
Feb 26, 2020;3:30 PM;17,220
Feb 26, 2020;3:45 PM;17,135
Feb 26, 2020;4:00 PM;16,970
Feb 26, 2020;4:15 PM;16,884
Feb 26, 2020;4:30 PM;16,901
Feb 26, 2020;4:45 PM;16,936
Feb 26, 2020;5:00 PM;16,956
Feb 26, 2020;5:15 PM;16,921
Feb 26, 2020;5:30 PM;17,140
Feb 26, 2020;5:45 PM;17,328
Feb 26, 2020;6:00 PM;17,557
Feb 26, 2020;6:15 PM;17,668
Feb 26, 2020;6:30 PM;17,712
Feb 26, 2020;6:45 PM;17,675
Feb 26, 2020;7:00 PM;17,466
Feb 26, 2020;7:15 PM;17,307
Feb 26, 2020;7:30 PM;17,214
Feb 26, 2020;7:45 PM;16,989
Feb 26, 2020;8:00 PM;16,795
Feb 26, 2020;8:15 PM;16,407
Feb 26, 2020;8:30 PM;16,148
Feb 26, 2020;8:45 PM;15,925
Feb 26, 2020;9:00 PM;15,832
Feb 26, 2020;9:15 PM;15,712
Feb 26, 2020;9:30 PM;15,470
Feb 26, 2020;9:45 PM;15,257
Feb 26, 2020;10:00 PM;15,198
Feb 26, 2020;10:15 PM;15,024
Feb 26, 2020;10:30 PM;14,771
Feb 26, 2020;10:45 PM;14,594
Feb 26, 2020;11:00 PM;14,293
Feb 26, 2020;11:15 PM;14,022
Feb 26, 2020;11:30 PM;13,779
Feb 26, 2020;11:45 PM;13,594
Feb 27, 2020;12:00 AM;13,345
Feb 27, 2020;12:15 AM;13,277
Feb 27, 2020;12:30 AM;13,219
Feb 27, 2020;12:45 AM;13,089
Feb 27, 2020;1:00 AM;12,992
Feb 27, 2020;1:15 AM;12,925
Feb 27, 2020;1:30 AM;12,865
Feb 27, 2020;1:45 AM;12,831
Feb 27, 2020;2:00 AM;12,693
Feb 27, 2020;2:15 AM;12,627
Feb 27, 2020;2:30 AM;12,596
Feb 27, 2020;2:45 AM;12,698
Feb 27, 2020;3:00 AM;12,787
Feb 27, 2020;3:15 AM;12,687
Feb 27, 2020;3:30 AM;12,735
Feb 27, 2020;3:45 AM;12,823
Feb 27, 2020;4:00 AM;12,915
Feb 27, 2020;4:15 AM;13,123
Feb 27, 2020;4:30 AM;13,213
Feb 27, 2020;4:45 AM;13,374
Feb 27, 2020;5:00 AM;13,621
Feb 27, 2020;5:15 AM;13,917
Feb 27, 2020;5:30 AM;14,181
Feb 27, 2020;5:45 AM;14,501
Feb 27, 2020;6:00 AM;15,226
Feb 27, 2020;6:15 AM;15,654
Feb 27, 2020;6:30 AM;15,968
Feb 27, 2020;6:45 AM;16,293
Feb 27, 2020;7:00 AM;16,546
Feb 27, 2020;7:15 AM;16,706
Feb 27, 2020;7:30 AM;16,861
Feb 27, 2020;7:45 AM;17,008
Feb 27, 2020;8:00 AM;17,035
Feb 27, 2020;8:15 AM;17,207
Feb 27, 2020;8:30 AM;17,255
Feb 27, 2020;8:45 AM;17,231
Feb 27, 2020;9:00 AM;17,267
Feb 27, 2020;9:15 AM;17,367
Feb 27, 2020;9:30 AM;17,476
Feb 27, 2020;9:45 AM;17,578
Feb 27, 2020;10:00 AM;17,583
Feb 27, 2020;10:15 AM;17,605
Feb 27, 2020;10:30 AM;17,742
Feb 27, 2020;10:45 AM;17,920
Feb 27, 2020;11:00 AM;18,141
Feb 27, 2020;11:15 AM;18,328
Feb 27, 2020;11:30 AM;18,334
Feb 27, 2020;11:45 AM;18,346
Feb 27, 2020;12:00 PM;18,262
Feb 27, 2020;12:15 PM;18,184
Feb 27, 2020;12:30 PM;18,065
Feb 27, 2020;12:45 PM;17,931
Feb 27, 2020;1:00 PM;18,086
Feb 27, 2020;1:15 PM;17,928
Feb 27, 2020;1:30 PM;17,729
Feb 27, 2020;1:45 PM;17,601
Feb 27, 2020;2:00 PM;17,585
Feb 27, 2020;2:15 PM;17,562
Feb 27, 2020;2:30 PM;17,522
Feb 27, 2020;2:45 PM;17,418
Feb 27, 2020;3:00 PM;17,503
Feb 27, 2020;3:15 PM;17,434
Feb 27, 2020;3:30 PM;17,286
Feb 27, 2020;3:45 PM;17,232
Feb 27, 2020;4:00 PM;17,348
Feb 27, 2020;4:15 PM;17,303
Feb 27, 2020;4:30 PM;17,252
Feb 27, 2020;4:45 PM;17,281
Feb 27, 2020;5:00 PM;17,419
Feb 27, 2020;5:15 PM;17,509
Feb 27, 2020;5:30 PM;17,584
Feb 27, 2020;5:45 PM;17,716
Feb 27, 2020;6:00 PM;17,818
Feb 27, 2020;6:15 PM;17,880
Feb 27, 2020;6:30 PM;17,890
Feb 27, 2020;6:45 PM;17,902
Feb 27, 2020;7:00 PM;17,964
Feb 27, 2020;7:15 PM;17,845
Feb 27, 2020;7:30 PM;17,770
Feb 27, 2020;7:45 PM;17,622
Feb 27, 2020;8:00 PM;17,417
Feb 27, 2020;8:15 PM;17,050
Feb 27, 2020;8:30 PM;16,820
Feb 27, 2020;8:45 PM;16,598
Feb 27, 2020;9:00 PM;16,322
Feb 27, 2020;9:15 PM;16,219
Feb 27, 2020;9:30 PM;16,061
Feb 27, 2020;9:45 PM;15,940
Feb 27, 2020;10:00 PM;15,747
Feb 27, 2020;10:15 PM;15,444
Feb 27, 2020;10:30 PM;15,152
Feb 27, 2020;10:45 PM;14,914
Feb 27, 2020;11:00 PM;14,744
Feb 27, 2020;11:15 PM;14,473
Feb 27, 2020;11:30 PM;14,182
Feb 27, 2020;11:45 PM;14,110
Feb 28, 2020;12:00 AM;13,694
Feb 28, 2020;12:15 AM;13,505
Feb 28, 2020;12:30 AM;13,513
Feb 28, 2020;12:45 AM;13,457
Feb 28, 2020;1:00 AM;13,339
Feb 28, 2020;1:15 AM;13,257
Feb 28, 2020;1:30 AM;13,226
Feb 28, 2020;1:45 AM;13,217
Feb 28, 2020;2:00 AM;13,078
Feb 28, 2020;2:15 AM;13,089
Feb 28, 2020;2:30 AM;13,168
Feb 28, 2020;2:45 AM;13,193
Feb 28, 2020;3:00 AM;13,075
Feb 28, 2020;3:15 AM;13,041
Feb 28, 2020;3:30 AM;13,040
Feb 28, 2020;3:45 AM;13,094
Feb 28, 2020;4:00 AM;13,149
Feb 28, 2020;4:15 AM;13,203
Feb 28, 2020;4:30 AM;13,295
Feb 28, 2020;4:45 AM;13,432
Feb 28, 2020;5:00 AM;13,686
Feb 28, 2020;5:15 AM;13,849
Feb 28, 2020;5:30 AM;14,152
Feb 28, 2020;5:45 AM;14,500
Feb 28, 2020;6:00 AM;14,950
Feb 28, 2020;6:15 AM;15,393
Feb 28, 2020;6:30 AM;15,728
Feb 28, 2020;6:45 AM;16,012
Feb 28, 2020;7:00 AM;16,157
Feb 28, 2020;7:15 AM;16,278
Feb 28, 2020;7:30 AM;16,437
Feb 28, 2020;7:45 AM;16,648
Feb 28, 2020;8:00 AM;16,780
Feb 28, 2020;8:15 AM;16,931
Feb 28, 2020;8:30 AM;17,021
Feb 28, 2020;8:45 AM;17,047
Feb 28, 2020;9:00 AM;17,057
Feb 28, 2020;9:15 AM;17,109
Feb 28, 2020;9:30 AM;17,094
Feb 28, 2020;9:45 AM;17,185
Feb 28, 2020;10:00 AM;17,320
Feb 28, 2020;10:15 AM;17,435
Feb 28, 2020;10:30 AM;17,458
Feb 28, 2020;10:45 AM;17,492
Feb 28, 2020;11:00 AM;17,808
Feb 28, 2020;11:15 AM;17,771
Feb 28, 2020;11:30 AM;17,844
Feb 28, 2020;11:45 AM;17,710
Feb 28, 2020;12:00 PM;17,567
Feb 28, 2020;12:15 PM;17,435
Feb 28, 2020;12:30 PM;17,387
Feb 28, 2020;12:45 PM;17,242
Feb 28, 2020;1:00 PM;17,208
Feb 28, 2020;1:15 PM;16,981
Feb 28, 2020;1:30 PM;16,840
Feb 28, 2020;1:45 PM;16,681
Feb 28, 2020;2:00 PM;16,720
Feb 28, 2020;2:15 PM;16,607
Feb 28, 2020;2:30 PM;16,460
Feb 28, 2020;2:45 PM;16,478
Feb 28, 2020;3:00 PM;16,421
Feb 28, 2020;3:15 PM;16,281
Feb 28, 2020;3:30 PM;16,115
Feb 28, 2020;3:45 PM;15,956
Feb 28, 2020;4:00 PM;15,848
Feb 28, 2020;4:15 PM;15,822
Feb 28, 2020;4:30 PM;15,921
Feb 28, 2020;4:45 PM;16,058
Feb 28, 2020;5:00 PM;16,370
Feb 28, 2020;5:15 PM;16,460
Feb 28, 2020;5:30 PM;16,425
Feb 28, 2020;5:45 PM;16,588
Feb 28, 2020;6:00 PM;16,857
Feb 28, 2020;6:15 PM;17,034
Feb 28, 2020;6:30 PM;17,119
Feb 28, 2020;6:45 PM;17,136
Feb 28, 2020;7:00 PM;17,060
Feb 28, 2020;7:15 PM;16,979
Feb 28, 2020;7:30 PM;16,876
Feb 28, 2020;7:45 PM;16,767
Feb 28, 2020;8:00 PM;16,416
Feb 28, 2020;8:15 PM;16,118
Feb 28, 2020;8:30 PM;15,928
Feb 28, 2020;8:45 PM;15,689
Feb 28, 2020;9:00 PM;15,553
Feb 28, 2020;9:15 PM;15,406
Feb 28, 2020;9:30 PM;15,171
Feb 28, 2020;9:45 PM;14,976
Feb 28, 2020;10:00 PM;15,004
Feb 28, 2020;10:15 PM;14,852
Feb 28, 2020;10:30 PM;14,527
Feb 28, 2020;10:45 PM;14,379
Feb 28, 2020;11:00 PM;14,016
Feb 28, 2020;11:15 PM;13,760
Feb 28, 2020;11:30 PM;13,637
Feb 28, 2020;11:45 PM;13,415
Feb 29, 2020;12:00 AM;12,972
Feb 29, 2020;12:15 AM;12,681
Feb 29, 2020;12:30 AM;12,570
Feb 29, 2020;12:45 AM;12,371
Feb 29, 2020;1:00 AM;12,259
Feb 29, 2020;1:15 AM;12,188
Feb 29, 2020;1:30 AM;12,170
Feb 29, 2020;1:45 AM;12,010
Feb 29, 2020;2:00 AM;11,839
Feb 29, 2020;2:15 AM;11,740
Feb 29, 2020;2:30 AM;11,761
Feb 29, 2020;2:45 AM;11,863
Feb 29, 2020;3:00 AM;11,655
Feb 29, 2020;3:15 AM;11,461
Feb 29, 2020;3:30 AM;11,547
Feb 29, 2020;3:45 AM;11,607
Feb 29, 2020;4:00 AM;11,607
Feb 29, 2020;4:15 AM;11,443
Feb 29, 2020;4:30 AM;11,441
Feb 29, 2020;4:45 AM;11,457
Feb 29, 2020;5:00 AM;11,484
Feb 29, 2020;5:15 AM;11,445
Feb 29, 2020;5:30 AM;11,392
Feb 29, 2020;5:45 AM;11,436
Feb 29, 2020;6:00 AM;11,438
Feb 29, 2020;6:15 AM;11,470
Feb 29, 2020;6:30 AM;11,586
Feb 29, 2020;6:45 AM;11,742
Feb 29, 2020;7:00 AM;12,047
Feb 29, 2020;7:15 AM;12,398
Feb 29, 2020;7:30 AM;12,523
Feb 29, 2020;7:45 AM;12,778
Feb 29, 2020;8:00 AM;13,018
Feb 29, 2020;8:15 AM;13,289
Feb 29, 2020;8:30 AM;13,382
Feb 29, 2020;8:45 AM;13,549
Feb 29, 2020;9:00 AM;13,736
Feb 29, 2020;9:15 AM;13,957
Feb 29, 2020;9:30 AM;14,063
Feb 29, 2020;9:45 AM;14,176
Feb 29, 2020;10:00 AM;14,152
Feb 29, 2020;10:15 AM;14,216
Feb 29, 2020;10:30 AM;14,266
Feb 29, 2020;10:45 AM;14,298
Feb 29, 2020;11:00 AM;14,371
Feb 29, 2020;11:15 AM;14,532
Feb 29, 2020;11:30 AM;14,488
Feb 29, 2020;11:45 AM;14,457
Feb 29, 2020;12:00 PM;14,474
Feb 29, 2020;12:15 PM;14,376
Feb 29, 2020;12:30 PM;14,135
Feb 29, 2020;12:45 PM;14,168
Feb 29, 2020;1:00 PM;14,120
Feb 29, 2020;1:15 PM;14,122
Feb 29, 2020;1:30 PM;14,384
Feb 29, 2020;1:45 PM;14,275
Feb 29, 2020;2:00 PM;14,146
Feb 29, 2020;2:15 PM;13,994
Feb 29, 2020;2:30 PM;13,844
Feb 29, 2020;2:45 PM;13,809
Feb 29, 2020;3:00 PM;13,902
Feb 29, 2020;3:15 PM;13,890
Feb 29, 2020;3:30 PM;13,828
Feb 29, 2020;3:45 PM;13,801
Feb 29, 2020;4:00 PM;13,713
Feb 29, 2020;4:15 PM;13,664
Feb 29, 2020;4:30 PM;13,850
Feb 29, 2020;4:45 PM;13,976
Feb 29, 2020;5:00 PM;14,184
Feb 29, 2020;5:15 PM;14,219
Feb 29, 2020;5:30 PM;14,345
Feb 29, 2020;5:45 PM;14,519
Feb 29, 2020;6:00 PM;14,956
Feb 29, 2020;6:15 PM;15,104
Feb 29, 2020;6:30 PM;15,144
Feb 29, 2020;6:45 PM;15,149
Feb 29, 2020;7:00 PM;14,842
Feb 29, 2020;7:15 PM;14,691
Feb 29, 2020;7:30 PM;14,509
Feb 29, 2020;7:45 PM;14,399
Feb 29, 2020;8:00 PM;14,019
Feb 29, 2020;8:15 PM;13,681
Feb 29, 2020;8:30 PM;13,577
Feb 29, 2020;8:45 PM;13,330
Feb 29, 2020;9:00 PM;13,233
Feb 29, 2020;9:15 PM;13,106
Feb 29, 2020;9:30 PM;12,979
Feb 29, 2020;9:45 PM;12,819
Feb 29, 2020;10:00 PM;12,937
Feb 29, 2020;10:15 PM;12,873
Feb 29, 2020;10:30 PM;12,646
Feb 29, 2020;10:45 PM;12,516
Feb 29, 2020;11:00 PM;12,285
Feb 29, 2020;11:15 PM;12,055
Feb 29, 2020;11:30 PM;11,865
Feb 29, 2020;11:45 PM;11,177
Mar 1, 2020;12:00 AM;11,501
Mar 1, 2020;12:15 AM;11,207
Mar 1, 2020;12:30 AM;11,153
Mar 1, 2020;12:45 AM;11,034
Mar 1, 2020;1:00 AM;10,879
Mar 1, 2020;1:15 AM;10,872
Mar 1, 2020;1:30 AM;10,867
Mar 1, 2020;1:45 AM;10,766
Mar 1, 2020;2:00 AM;10,703
Mar 1, 2020;2:15 AM;10,720
Mar 1, 2020;2:30 AM;10,668
Mar 1, 2020;2:45 AM;10,658
Mar 1, 2020;3:00 AM;10,549
Mar 1, 2020;3:15 AM;10,545
Mar 1, 2020;3:30 AM;10,530
Mar 1, 2020;3:45 AM;10,519
Mar 1, 2020;4:00 AM;10,672
Mar 1, 2020;4:15 AM;10,628
Mar 1, 2020;4:30 AM;10,627
Mar 1, 2020;4:45 AM;10,612
Mar 1, 2020;5:00 AM;10,572
Mar 1, 2020;5:15 AM;10,548
Mar 1, 2020;5:30 AM;10,551
Mar 1, 2020;5:45 AM;10,501
Mar 1, 2020;6:00 AM;10,458
Mar 1, 2020;6:15 AM;10,450
Mar 1, 2020;6:30 AM;10,486
Mar 1, 2020;6:45 AM;10,519
Mar 1, 2020;7:00 AM;10,607
Mar 1, 2020;7:15 AM;10,654
Mar 1, 2020;7:30 AM;10,809
Mar 1, 2020;7:45 AM;11,203
Mar 1, 2020;8:00 AM;11,341
Mar 1, 2020;8:15 AM;11,609
Mar 1, 2020;8:30 AM;11,804
Mar 1, 2020;8:45 AM;11,970
Mar 1, 2020;9:00 AM;12,151
Mar 1, 2020;9:15 AM;12,234
Mar 1, 2020;9:30 AM;12,333
Mar 1, 2020;9:45 AM;12,606
Mar 1, 2020;10:00 AM;12,761
Mar 1, 2020;10:15 AM;13,009
Mar 1, 2020;10:30 AM;13,693
Mar 1, 2020;10:45 AM;13,897
Mar 1, 2020;11:00 AM;14,006
Mar 1, 2020;11:15 AM;14,229
Mar 1, 2020;11:30 AM;14,371
Mar 1, 2020;11:45 AM;14,326
Mar 1, 2020;12:00 PM;14,413
Mar 1, 2020;12:15 PM;14,493
Mar 1, 2020;12:30 PM;14,222
Mar 1, 2020;12:45 PM;13,954
Mar 1, 2020;1:00 PM;13,876
Mar 1, 2020;1:15 PM;13,664
Mar 1, 2020;1:30 PM;13,468
