"","country","t","date","actual","fct","dif","index","index_pc"
"65","AT",64,2020-05-18,1.3460049,1.44585124088019,-7.41797751852094,91.1423410216933,-8.85765897830672
"66","AT",65,2020-05-19,1.4255928,1.47969965550529,-3.7953934324927,91.2219858372972,-8.77801416270277
"67","AT",66,2020-05-20,1.3676022,1.49985203679258,-9.67019772215806,91.22138192388,-8.77861807612
"68","AT",67,2020-05-21,1.1203884,1.30645052788211,-16.6069309430646,91.1496026770214,-8.85039732297857
"69","AT",68,2020-05-22,1.2943224,1.45440012736644,-12.367685776468,91.1185216314238,-8.88147836857618
"70","AT",69,2020-05-23,1.1582037,1.27306700100362,-9.91736609057819,91.1167635224824,-8.88323647751761
"71","AT",70,2020-05-24,1.0636776,1.18566744609605,-11.4686861974018,91.1006392126097,-8.89936078739026
"72","AT",71,2020-05-25,1.365336,1.47461205495198,-8.00360167401836,91.1215840498196,-8.87841595018038
"73","AT",72,2020-05-26,1.4000679,1.51023617969086,-7.86878119917356,91.1440763455418,-8.85592365445824
"74","AT",73,2020-05-27,1.3704372,1.50186328535581,-9.5900844895196,91.1455394884541,-8.85446051154587
"75","AT",74,2020-05-28,1.4144481,1.51447271978802,-7.07163591142142,91.1766999130419,-8.82330008695807
"76","AT",75,2020-05-29,1.3851045,1.47542877679743,-6.52111640655496,91.2126640516414,-8.78733594835863
"77","AT",76,2020-05-30,1.1611719,1.30202124149833,-12.1299302453259,91.1890868827397,-8.81091311726034
"78","AT",77,2020-05-31,1.075248,1.05339420730039,2.03244206914244,91.2904007987987,-8.70959920120126
"79","AT",78,2020-06-01,1.1554614,1.28417580630411,-11.139654367001,91.2756644942916,-8.7243355057084
"80","AT",79,2020-06-02,1.4076603,1.31320225947841,6.71028660264064,91.4562054511798,-8.54379454882022
"81","AT",80,2020-06-03,1.3759281,1.49991776331363,-9.01134756341045,91.4597527844209,-8.54024721557907
"82","AT",81,2020-06-04,1.3739211,1.49701383098038,-8.9592285161342,91.4637569644345,-8.53624303556552
"83","AT",82,2020-06-05,1.364787,1.48017525609509,-8.45467139524996,91.4728735221668,-8.52712647783316
"84","AT",83,2020-06-06,1.1600982,1.28328593793695,-10.6187336500434,91.461551705395,-8.53844829460505
"85","AT",84,2020-06-07,1.0692414,1.18259255331736,-10.6010816002221,91.4514669367834,-8.54853306321655
"86","AT",85,2020-06-08,1.3895262,1.48675988455011,-6.9976143343042,91.4755093521386,-8.52449064786136
"87","AT",86,2020-06-09,1.385028,1.50712285639401,-8.81533488088383,91.4805840936024,-8.51941590639757
"88","AT",87,2020-06-10,1.4162049,1.51683778206125,-7.10581371814566,91.5030571862628,-8.49694281373723
"89","AT",88,2020-06-11,1.0970901,1.31704607056004,-20.0490343099473,91.4190053778021,-8.58099462219795
"90","AT",89,2020-06-12,1.2921084,1.46548991806901,-13.4184963172602,91.382372461831,-8.61762753816903
"91","AT",90,2020-06-13,1.133334,1.28512276977741,-13.3931188667604,91.351114304312,-8.64888569568795
"92","AT",91,2020-06-14,1.0673982,1.18629699673865,-11.1391228445629,91.3388130792727,-8.66118692072729
"93","AT",92,2020-06-15,1.3723407,1.48103508856597,-7.92036471453266,91.3534293007507,-8.64657069924931
"94","AT",93,2020-06-16,1.410327,1.49630057343838,-6.09600280207194,91.3854714101785,-8.61452858982153
"95","AT",94,2020-06-17,1.3984065,1.50244487603589,-7.43978063859745,91.404009092418,-8.59599090758202
"96","AT",95,2020-06-18,1.4090706,1.49637645936302,-6.19598899891994,91.4338531372875,-8.5661468627125
"97","AT",96,2020-06-19,1.3846401,1.46577180932065,-5.85940774939667,91.465604233627,-8.53439576637298
"98","AT",97,2020-06-20,1.1566629,1.29272250910444,-11.7631169033297,91.4473819228977,-8.55261807710225
"99","AT",98,2020-06-21,1.0912617,1.19248164446964,-9.27549683725208,91.4479215216822,-8.55207847831775
"100","AT",99,2020-06-22,1.384272,1.45565594956402,-5.15678635152809,91.4848337085787,-8.51516629142131
"101","AT",100,2020-06-23,1.3956957,1.48616805170628,-6.48224048453258,91.5096539709285,-8.49034602907147
"102","AT",101,2020-06-24,1.4450454,1.49540816558795,-3.48520299694039,91.5618178742486,-8.43818212575144
"103","AT",102,2020-06-25,1.3853898,1.49241784485703,-7.72548237738085,91.5745619854456,-8.42543801455442
"104","AT",103,2020-06-26,1.3470453,1.4554288019763,-8.04601760433024,91.5840699814277,-8.4159300185723
"105","AT",104,2020-06-27,1.1579274,1.27638291138022,-10.2299601322344,91.5767649387344,-8.42323506126557
"106","AT",105,2020-06-28,1.0949337,1.17693275567539,-7.48895167583083,91.5880205407258,-8.41197945927418
"107","AT",106,2020-06-29,1.3804488,1.45361437098988,-5.30012927606472,91.6199728664026,-8.38002713359742
"108","CA",0,2020-03-18,0.687989,0.677067017221422,1.58752287879279,100,0
"109","CA",1,2020-03-19,0.671469,0.669842006225075,0.24230363202546,100.931687020805,0.931687020805029
"110","CA",2,2020-03-20,0.645555,0.658058219414234,-1.93681706659146,100.00228218887,0.00228218887019693
"111","CA",3,2020-03-21,0.602135,0.602834735335209,-0.116209045348497,99.9749222448097,-0.0250777551903383
"112","CA",4,2020-03-22,0.582362,0.580597477179776,0.302994154876843,100.03483078704,0.0348307870398941
"113","CA",5,2020-03-23,0.62649,0.654344428507933,-4.44610903732422,99.3040419894802,-0.695958010519846
"114","CA",6,2020-03-24,0.639566,0.668205036003658,-4.4778859419759,98.7722556634782,-1.22774433652179
"115","CA",7,2020-03-25,0.629168,0.67262227658452,-6.90662535038659,98.0932605586839,-1.90673944131606
"116","CA",8,2020-03-26,0.624061,0.670061216075905,-7.37110892619542,97.5256831597888,-2.47431684021124
"117","CA",9,2020-03-27,0.619376,0.660213760848639,-6.59337153015921,97.1495308846147,-2.85046911538531
"118","CA",10,2020-03-28,0.591731,0.605639598763476,-2.35049351199718,97.1966546665448,-2.80334533345516
"119","CA",11,2020-03-29,0.562698,0.580888107021125,-3.23265890781996,97.1719051230778,-2.82809487692218
"120","CA",12,2020-03-30,0.604586,0.654011577194452,-8.17511109990176,96.8016862787733,-3.1983137212267
"121","CA",13,2020-03-31,0.616634,0.670909821081115,-8.80195076514027,96.4380636026444,-3.56193639735558
"122","CA",14,2020-04-01,0.602401,0.667978772552925,-10.8860663499771,96.0069936327748,-3.99300636722518
"123","CA",15,2020-04-02,0.602232,0.66556086204278,-10.5156919663486,95.6521952914971,-4.34780470850286
"124","CA",16,2020-04-03,0.589576,0.658572823469487,-11.7027869976877,95.2858353980385,-4.71416460196149
"125","CA",17,2020-04-04,0.578163,0.605008004426915,-4.64315503187084,95.3002563996127,-4.69974360038732
"126","CA",18,2020-04-05,0.581279,0.589159414522914,-1.35570260114575,95.462467802373,-4.53753219762696
"127","CA",19,2020-04-06,0.630505,0.66262803735338,-5.09481088228955,95.4464972853839,-4.55350271461609
"128","CA",20,2020-04-07,0.62529,0.667040392047491,-6.6769646160168,95.3624821828008,-4.63751781719922
"129","CA",21,2020-04-08,0.62297,0.67242618107885,-7.93877411092829,95.2339277881513,-4.76607221184868
"130","CA",22,2020-04-09,0.638634,0.672851415944227,-5.35790702408998,95.2194930417403,-4.78050695825966
"131","CA",23,2020-04-10,0.607631,0.639164846051621,-5.18963746938863,95.2131904145348,-4.78680958546515
"132","CA",24,2020-04-11,0.550586,0.606535337156908,-10.1617798412796,95.0463464016047,-4.95365359839531
"133","CA",25,2020-04-12,0.545283,0.584242790259235,-7.14487527746793,94.9864149103295,-5.01358508967051
"134","CA",26,2020-04-13,0.583839,0.657731791393704,-12.6563644076027,94.7509113595574,-5.24908864044264
"135","CA",27,2020-04-14,0.583436,0.683756671923821,-17.1948031872941,94.3941174333926,-5.60588256660743
"136","CA",28,2020-04-15,0.591287,0.69663788231937,-17.8172160590999,94.0406136833531,-5.95938631664689
"137","CA",29,2020-04-16,0.589152,0.679952461822767,-15.4120603550131,93.7819018219424,-6.2180981780576
"138","CA",30,2020-04-17,0.59491,0.663290797826375,-11.4943096983368,93.646878688922,-6.35312131107803
"139","CA",31,2020-04-18,0.565087,0.609329764961387,-7.82937228451313,93.6201666488963,-6.3798333511037
"140","CA",32,2020-04-19,0.537721,0.587151716669395,-9.1926327350791,93.5639478154091,-6.43605218459093
"141","CA",33,2020-04-20,0.594693,0.66060956284384,-11.0841329633676,93.4573685998045,-6.54263140019552
"142","CA",34,2020-04-21,0.592319,0.678262461495572,-14.5096580551311,93.2737124128689,-6.72628758713111
"143","CA",35,2020-04-22,0.62103,0.70872866231511,-14.121485647249,93.102228913404,-6.89777108659597
"144","CA",36,2020-04-23,0.659527,0.723405148050699,-9.68544851851393,93.0441398612556,-6.95586013874438
"145","CA",37,2020-04-24,0.701783,0.737768521107755,-5.1277276747592,93.1059572623022,-6.89404273769777
"146","CA",38,2020-04-25,0.685905,0.678383425001737,1.09659136444009,93.3190125209063,-6.68098747909374
"147","CA",39,2020-04-26,0.635265,0.643186435655956,-1.2469498014145,93.4531760671685,-6.54682393283153
"148","CA",40,2020-04-27,0.67363,0.692904588301074,-2.86130194633161,93.5504580390609,-6.44954196093911
"149","CA",41,2020-04-28,0.720125,0.734892146249528,-2.05063652137169,93.6688867949683,-6.3311132050317
"150","CA",42,2020-04-29,0.707557,0.707903051479734,-0.0489079296416307,93.8262524240026,-6.17374757599741
"151","CA",43,2020-04-30,0.685351,0.702896355811155,-2.56005401774486,93.9155023732309,-6.08449762676908
"152","CA",44,2020-05-01,0.651444,0.696600265326368,-6.93171866290403,93.9061576254778,-6.0938423745222
"153","CA",45,2020-05-02,0.617613,0.635206851795934,-2.84868547066437,93.9758543041152,-6.02414569588477
"154","CA",46,2020-05-03,0.586538,0.611039603392903,-4.17732583275136,94.0156791660391,-5.98432083396088
"155","CA",47,2020-05-04,0.660789,0.707756211231486,-7.10774713735944,94.0010880688324,-5.99891193116763
"156","CA",48,2020-05-05,0.708397,0.736224005773389,-3.92816538937762,94.0515931144697,-5.94840688553032
"157","CA",49,2020-05-06,0.739389,0.744637336696457,-0.70982077045467,94.1695748410433,-5.8304251589567
"158","CA",50,2020-05-07,0.764118,0.769031415565684,-0.643017906355233,94.2874719553546,-5.71252804464537
"159","CA",51,2020-05-08,0.762976,0.767000763157015,-0.527508487424936,94.4023709055149,-5.59762909448509
"160","CA",52,2020-05-09,0.690298,0.670121492912073,2.92286912144133,94.5657873225883,-5.43421267741169
"161","CA",53,2020-05-10,0.631525,0.628517474189963,0.476232264761885,94.6692193625355,-5.33078063746449
"162","CA",54,2020-05-11,0.667101,0.69229185067911,-3.77616742878661,94.7012050833805,-5.29879491661947
"163","CA",55,2020-05-12,0.655316,0.695246612224502,-6.09333698925431,94.6929221937622,-5.30707780623779
"164","CA",56,2020-05-13,0.651272,0.699420224042619,-7.39295164579755,94.6639098118654,-5.33609018813463
"165","CA",57,2020-05-14,0.652327,0.699898439854373,-7.29257563375009,94.6375017057913,-5.36249829420866
"166","CA",58,2020-05-15,0.660204,0.707982860532969,-7.23698440678469,94.6126101823223,-5.38738981767774
"167","CA",59,2020-05-16,0.64339,0.662334371947512,-2.9444616713831,94.6543652252089,-5.34563477479105
"168","CA",60,2020-05-17,0.621315,0.627429593865109,-0.984137493076537,94.7217265851301,-5.27827341486994
"169","CA",61,2020-05-18,0.644743,0.691105842385223,-7.19090279153444,94.6978541968412,-5.30214580315882
"170","CA",62,2020-05-19,0.630174,0.70301332015454,-11.5586044734533,94.6133941595428,-5.38660584045715
"171","CA",63,2020-05-20,0.635513,0.715849367334439,-12.6411839465816,94.5158404067191,-5.48415959328094
"172","CA",64,2020-05-21,0.672171,0.738464364992686,-9.86257440334166,94.4566269929136,-5.54337300708642
"173","CA",65,2020-05-22,0.661633,0.712691429340234,-7.71703185001869,94.430537204324,-5.56946279567599
"174","CA",66,2020-05-23,0.611497,0.666425474041912,-8.98262363378914,94.3909031523683,-5.60909684763168
"175","CA",67,2020-05-24,0.619812,0.67844555791132,-9.45989395354076,94.3457937839506,-5.6542062160494
"176","CA",68,2020-05-25,0.717164,0.77380803507787,-7.89833776902771,94.3180070247009,-5.68199297529912
"177","CA",69,2020-05-26,0.844793,0.817403383729286,3.24216894206207,94.4743987630611,-5.52560123693887
"178","CA",70,2020-05-27,0.87677,0.822107978121171,6.23447675887966,94.6827717256117,-5.31722827438833
"179","CA",71,2020-05-28,0.840364,0.7923811192167,5.70977347712423,94.8673376623869,-5.13266233761311
"180","CA",72,2020-05-29,0.765139,0.743065812536291,2.88485980504315,94.9888098368522,-5.01119016314777
"181","CA",73,2020-05-30,0.670629,0.673698405146201,-0.457690488511634,95.0498954327361,-4.95010456726393
"182","CA",74,2020-05-31,0.643894,0.655324232419448,-1.7751729973331,95.0911722873078,-4.90882771269216
"183","CA",75,2020-06-01,0.736865,0.755314161406928,-2.50373696768441,95.1272357797718,-4.87276422022823
"184","CA",76,2020-06-02,0.807302,0.809081845837912,-0.220468404378042,95.1989918681181,-4.80100813188187
"185","CA",77,2020-06-03,0.899005,0.876891618154494,2.45976183063565,95.3193783380136,-4.68062166198636
"186","CA",78,2020-06-04,0.866542,0.806767966090436,6.89799616285925,95.4995136896921,-4.50048631030788
"187","CA",79,2020-06-05,0.73256,0.736513375694978,-0.539665787782328,95.5527062167542,-4.44729378324583
"188","CA",80,2020-06-06,0.638964,0.683096753964477,-6.90692338918578,95.5279544407398,-4.47204555926024
"189","CA",81,2020-06-07,0.598662,0.663517993380828,-10.8334909148782,95.4653831882397,-4.53461681176026
"190","CA",82,2020-06-08,0.68666,0.765080780481914,-11.4206128916661,95.3886606118463,-4.61133938815368
"191","CA",83,2020-06-09,0.788773,0.833653565370519,-5.68992160869078,95.3775275900519,-4.62247240994814
"192","CA",84,2020-06-10,0.87208,0.873801704218826,-0.1974250319725,95.4434024639404,-4.55659753605957
"193","CA",85,2020-06-11,0.868552,0.844279455156448,2.79459892367431,95.5487717499914,-4.45122825000864
"194","CA",86,2020-06-12,0.757951,0.761968956605902,-0.530107699033577,95.5983491626794,-4.40165083732059
"195","CA",87,2020-06-13,0.665798,0.705922357047268,-6.02650609453144,95.5835129469053,-4.41648705309468
"196","CA",88,2020-06-14,0.65991,0.703450221411597,-6.59790295822108,95.5633039134185,-4.43669608658148
"197","CA",89,2020-06-15,0.750471,0.780463214113786,-3.99645210991316,95.5707195069854,-4.42928049301456
"198","CA",90,2020-06-16,0.731781,0.776182291435688,-6.06756549236563,95.554880398118,-4.44511960188203
"199","CA",91,2020-06-17,0.743696,0.801164784195945,-7.72745640637368,95.5207702536131,-4.47922974638689
"200","CA",92,2020-06-18,0.774844,0.819640836374354,-5.78140069153968,95.508314296094,-4.49168570390604
"201","CA",93,2020-06-19,0.783218,0.812430422855705,-3.72979462368145,95.519392869343,-4.48060713065701
"202","CA",94,2020-06-20,0.733765,0.756116814433154,-3.04618160216877,95.5367360361182,-4.46326396388183
"203","CA",95,2020-06-21,0.72975,0.753291205504363,-3.2259274415023,95.5517326261937,-4.44826737380633
"204","CA",96,2020-06-22,0.829954,0.85090153749517,-2.52393957920199,95.576565159892,-4.42343484010804
"205","CA",97,2020-06-23,0.856678,0.864296039425912,-0.889253538191906,95.6209766192342,-4.3790233807658
"206","CA",98,2020-06-24,0.861337,0.869753236208976,-0.977113047387495,95.6634836150519,-4.33651638494807
"207","CA",99,2020-06-25,0.855722,0.85747301298561,-0.204624046782727,95.7136308408005,-4.28636915919947
"208","CA",100,2020-06-26,0.85888,0.875634127641898,-1.95069481672619,95.7426780739146,-4.25732192608535
"209","CA",101,2020-06-27,0.800551,0.800462483886298,0.0110568987736888,95.7899122122812,-4.21008778771876
"210","CA",102,2020-06-28,0.682436,0.724797042763609,-6.20732827160487,95.7736974638133,-4.22630253618665
"211","CA",103,2020-06-29,0.73512,0.809317431768948,-10.0932407999984,95.7195567491498,-4.28044325085023
"212","DE",0,2020-03-21,4.86696806,5.00944714225021,-2.92747107631964,100,0
"213","DE",1,2020-03-22,4.52794235,4.6185304729628,-2.00064656218065,97.5792714261742,-2.4207285738258
"214","DE",2,2020-03-23,5.37756337,5.72040094224509,-6.37533300226058,96.2477809932681,-3.75221900673186
"215","DE",3,2020-03-24,5.43901802,5.86630382518574,-7.85593656087473,95.2712439217823,-4.72875607821769
"216","DE",4,2020-03-25,5.41707801,5.85617480172034,-8.10578675274308,94.6721769298195,-5.32782307018054
"217","DE",5,2020-03-26,5.37180106,5.81964403454591,-8.33692405105389,94.2532637726318,-5.74673622736822
"218","DE",6,2020-03-27,5.20785341,5.6410885847343,-8.31888190060057,93.970231865635,-6.02976813436503
"219","DE",7,2020-03-28,4.57544348,4.8416370440787,-5.81787460040262,94.029590888373,-5.97040911162696
"220","DE",8,2020-03-29,4.37031415,4.5222518162093,-3.47658454276795,94.2760844438603,-5.72391555613967
"221","DE",9,2020-03-30,5.34721969,5.60971696228088,-4.90904222191916,94.3856031343215,-5.61439686567849
"222","DE",10,2020-03-31,5.36043811,5.74622569212323,-7.19694126126629,94.2789868446794,-5.72101315532065
"223","DE",11,2020-04-01,5.4053275,5.72814368753191,-5.97218554346444,94.2865148519644,-5.71348514803556
"224","DE",12,2020-04-02,5.38758402,5.66747064894855,-5.19503042383271,94.3486879699747,-5.65131203002534
"225","DE",13,2020-04-03,5.30410603,5.540893244754,-4.46422476124593,94.4488953819103,-5.55110461808965
"226","DE",14,2020-04-04,4.51271992,4.70979194260533,-4.36703420772744,94.5284692620554,-5.47153073794458
"227","DE",15,2020-04-05,4.22270778,4.28377400218223,-1.44613895546963,94.731942785745,-5.26805721425504
"228","DE",16,2020-04-06,4.98740085,5.37625576124543,-7.79674469609607,94.6152982345587,-5.38470176544135
"229","DE",17,2020-04-07,5.0568424,5.53265410679187,-9.40926509380375,94.4301655108906,-5.56983448910938
"230","DE",18,2020-04-08,4.97702882,5.55019214087014,-11.5161744406001,94.1704004042598,-5.82959959574022
"231","DE",19,2020-04-09,4.84986151,5.51989662570437,-13.8155515229211,93.8454231360323,-6.15457686396768
"232","DE",20,2020-04-10,4.03488351,4.7047497344759,-16.6018727136908,93.5054526725662,-6.49454732743381
"233","DE",21,2020-04-11,4.08354942,4.60880062589614,-12.8626141592316,93.3114777228067,-6.68852227719334
"234","DE",22,2020-04-12,3.78592778,3.56033319895054,5.95876609800139,93.6978072657639,-6.30219273423614
"235","DE",23,2020-04-13,3.95487177,4.6545437795292,-17.6913955804235,93.3719293232981,-6.62807067670187
"236","DE",24,2020-04-14,4.78047323,5.55935273552406,-16.2929372898937,93.0568374868768,-6.94316251312324
"237","DE",25,2020-04-15,4.93824903,5.53519824166702,-12.088276796908,92.9002415481269,-7.09975845187311
"238","DE",26,2020-04-16,4.95842257,5.51059464800504,-11.1360431711862,92.7863420951731,-7.21365790482695
"239","DE",27,2020-04-17,4.91888424,5.39858797764193,-9.75228759687028,92.7248065877543,-7.27519341224566
"240","DE",28,2020-04-18,4.26038753,4.61943300262391,-8.42753083130692,92.7096242004612,-7.29037579953877
"241","DE",29,2020-04-19,4.02070188,4.24397330634717,-5.55304603551373,92.764993419837,-7.23500658016303
"242","DE",30,2020-04-20,4.98629318,5.35950094089277,-7.48467343215399,92.7740369732967,-7.22596302670328
"243","DE",31,2020-04-21,5.1676832,5.52754526576478,-6.96370214344363,92.7978026384251,-7.20219736157495
"244","DE",32,2020-04-22,5.1101244,5.55687279742253,-8.74241725744534,92.7707494658069,-7.22925053419306
"245","DE",33,2020-04-23,5.1161356,5.53972515818631,-8.27948262720609,92.7577332519919,-7.24226674800808
"246","DE",34,2020-04-24,4.93243213,5.42506311247151,-9.98758765427776,92.7032236096677,-7.29677639033231
"247","DE",35,2020-04-25,4.33802725,4.64946145899365,-7.17916672823235,92.7180554255184,-7.28194457448159
"248","DE",36,2020-04-26,4.07202602,4.25355702169024,-4.45800200683013,92.7848778272472,-7.21512217275277
"249","DE",37,2020-04-27,4.95461812,5.36042793277425,-8.19053664572333,92.7752197828855,-7.22478021711446
"250","DE",38,2020-04-28,5.10311998,5.52903087442611,-8.34608819889252,92.7621743474071,-7.23782565259287
"251","DE",39,2020-04-29,5.14890106,5.55903811964997,-7.96552613597844,92.7584379267774,-7.24156207322261
"252","DE",40,2020-04-30,5.02086761,5.53255355188065,-10.1911856998883,92.7065121628764,-7.29348783712365
"253","DE",41,2020-05-01,4.06328377,4.72704442879824,-16.3355723195832,92.5605700551305,-7.43942994486952
"254","DE",42,2020-05-02,4.2179857,4.63485077388284,-9.88303667987391,92.5282872895075,-7.47171271049245
"255","DE",43,2020-05-03,3.99982013,4.22669938468007,-5.67223643329367,92.5673870893395,-7.43261291066054
"256","DE",44,2020-05-04,5.00391205,5.32840662452479,-6.4848177042758,92.5981241015844,-7.40187589841558
"257","DE",45,2020-05-05,5.10835241,5.49562087513945,-7.58108356779266,92.6063128249993,-7.39368717500075
"258","DE",46,2020-05-06,5.04200449,5.50917041154196,-9.26548007778469,92.5817671709527,-7.41823282904726
"259","DE",47,2020-05-07,4.98456924,5.46936669382496,-9.72596488247321,92.5500438924172,-7.44995610758284
"260","DE",48,2020-05-08,4.80631273,5.34763631257337,-11.2627623915219,92.493903292378,-7.50609670762201
"261","DE",49,2020-05-09,4.20344426,4.56180833428398,-8.52548653241764,92.4877484154673,-7.51225158453275
"262","DE",50,2020-05-10,4.01453071,4.1695523654098,-3.86151375112536,92.5478297663508,-7.45217023364918
"263","DE",51,2020-05-11,5.18129141,5.29486344011249,-2.19196376203225,92.6524446997098,-7.34755530029022
"264","DE",52,2020-05-12,5.15623039,5.47818891577538,-6.24406788338606,92.6818342553649,-7.31816574463511
"265","DE",53,2020-05-13,5.10954323,5.49541162154348,-7.55191558568096,92.6876624636248,-7.31233753637522
"266","DE",54,2020-05-14,5.1084591,5.46808327265804,-7.03977785900325,92.7017721816642,-7.2982278183358
"267","DE",55,2020-05-15,5.03906177,5.34663519985219,-6.10378367821022,92.7302279559615,-7.26977204403852
"268","DE",56,2020-05-16,4.27582128,4.55278352676495,-6.47740465815147,92.7485408324244,-7.25145916757563
"269","DE",57,2020-05-17,3.94800209,4.16554797293502,-5.51027780572973,92.7767960424206,-7.22320395757936
"270","DE",58,2020-05-18,4.90872146,5.27544246431935,-7.47080491952271,92.7815053575619,-7.21849464243806
"271","DE",59,2020-05-19,5.04084804,5.44904907936284,-8.09786440939498,92.7767088549334,-7.2232911450666
"272","DE",60,2020-05-20,4.84527565,5.479117716854,-13.0816513370916,92.7012089392533,-7.29879106074665
"273","DE",61,2020-05-21,3.91411233,4.77376162363686,-21.9628161166457,92.5415007868032,-7.45849921319677
"274","DE",62,2020-05-22,4.49843046,5.35853868052035,-19.1201848771127,92.4000251139964,-7.59997488600359
"275","DE",63,2020-05-23,4.27923282,4.57674991759723,-6.95258028978275,92.4152704747138,-7.58472952528618
"276","DE",64,2020-05-24,4.0547393,4.19852324210641,-3.54607118900135,92.4675284428155,-7.53247155718449
"277","DE",65,2020-05-25,5.02086847,5.30662555023673,-5.69138749489549,92.5010925428934,-7.4989074571066
"278","DE",66,2020-05-26,4.9363555,5.47436495045227,-10.8989202753382,92.4641397303687,-7.53586026963129
"279","DE",67,2020-05-27,4.93905189,5.50286599380661,-11.4154318756633,92.4215950235086,-7.57840497649144
"280","DE",68,2020-05-28,4.95755357,5.48462604166351,-10.6317050178341,92.3902957974336,-7.60970420256642
"281","DE",69,2020-05-29,4.74206533,5.36816026794705,-13.2030011055763,92.3300819378397,-7.66991806216032
"282","DE",70,2020-05-30,4.15865787,4.58533150988475,-10.2598880028751,92.3095923301264,-7.69040766987362
"283","DE",71,2020-05-31,3.83908438,4.19546900787592,-9.28306316299101,92.3004781773473,-7.69952182265271
"284","DE",72,2020-06-01,3.86177807,4.61910573776181,-19.6108542239924,92.1932976396774,-7.80670236032265
"285","DE",73,2020-06-02,4.90884803,5.4863028210701,-11.7635499722345,92.1540724778772,-7.84592752212275
"286","DE",74,2020-06-03,5.08730176,5.50713294245255,-8.25253154341197,92.1572491741548,-7.84275082584523
"287","DE",75,2020-06-04,5.13656028,5.47501180006536,-6.58906936969424,92.180493418942,-7.81950658105802
"288","DE",76,2020-06-05,5.0644613,5.36804144765106,-5.99432258769677,92.2097856079769,-7.79021439202307
"289","DE",77,2020-06-06,4.43312442,4.57538909623417,-3.20912888418706,92.2631700940347,-7.73682990596525
"290","DE",78,2020-06-07,4.03788879,4.18691312588037,-3.69064983288869,92.3063186478086,-7.69368135219139
"291","DE",79,2020-06-08,4.88359195,5.29150441384796,-8.35271390452589,92.3061236012086,-7.69387639879142
"292","DE",80,2020-06-09,5.0201674,5.46160780609995,-8.79334035952563,92.3010214564309,-7.69897854356905
"293","DE",81,2020-06-10,4.97458353,5.49037688112898,-10.3685735301942,92.278941738577,-7.72105826142295
"294","DE",82,2020-06-11,4.35890503,4.77747384724333,-9.60261382990782,92.2672863263986,-7.73271367360141
"295","DE",83,2020-06-12,4.57549859,5.37571343809715,-17.4891289409653,92.1782268908306,-7.82177310916941
"296","DE",84,2020-06-13,4.26648063,4.59740096977039,-7.75628365551476,92.1847989552313,-7.81520104476874
"297","DE",85,2020-06-14,4.04218275,4.19916419930441,-3.88358119890562,92.2236566748377,-7.77634332516226
"298","DE",86,2020-06-15,4.87640222,5.31511876224264,-8.99672591492334,92.2179612137977,-7.78203878620235
"299","DE",87,2020-06-16,5.011083,5.4940691197797,-9.63835801122636,92.2056795831375,-7.79432041686253
"300","DE",88,2020-06-17,5.06878668,5.53553358689794,-9.20825705172391,92.1979559463026,-7.80204405369741
"301","DE",89,2020-06-18,5.08871724,5.51957546152898,-8.46693186530791,92.197908692662,-7.80209130733796
"302","DE",90,2020-06-19,4.83059612,5.41168457214544,-12.0293321509444,92.1639515378932,-7.83604846210676
"303","DE",91,2020-06-20,4.19635006,4.63667195884832,-10.4929734782022,92.1476564164111,-7.85234358358893
"304","DE",92,2020-06-21,3.89237777,4.26316672775472,-9.52602701136902,92.140098679675,-7.85990132032502
"305","DE",93,2020-06-22,4.89467202,5.38346970443647,-9.98632150303858,92.1264791787689,-7.87352082123107
"306","DE",94,2020-06-23,5.07426498,5.56595874088285,-9.68995042278716,92.1155178444069,-7.88448215559315
"307","DE",95,2020-06-24,5.07484255,5.60570232822026,-10.4606157331967,92.0975002567478,-7.90249974325219
"308","DE",96,2020-06-25,5.04002612,5.59838587324645,-11.0785091178544,92.0742591785603,-7.92574082143966
"309","DE",97,2020-06-26,4.95171927,5.49399113523416,-10.9511835317384,92.0530784012365,-7.94692159876354
"310","DE",98,2020-06-27,4.32286485,4.7105646059889,-8.96858378510022,92.0504551380311,-7.94954486196889
"311","DE",99,2020-06-28,3.96315259,4.29702811379725,-8.42449328445492,92.051958602437,-7.948041397563
"312","DE",100,2020-06-29,4.95263429,5.40798296237689,-9.19407017991007,92.0470395607409,-7.95296043925906
"313","ES",0,2020-03-13,2.075949,2.06053512639769,0.742497701162919,100,0
"314","ES",1,2020-03-14,1.830438,1.86118011907353,-1.67949523958372,99.6091443536367,-0.390855646363349
"315","ES",2,2020-03-15,1.700979,1.73377453189729,-1.92803861172245,99.1490785190509,-0.850921480949083
"316","ES",3,2020-03-16,1.99638,2.07951010157953,-4.16404199498747,98.3031172462554,-1.69688275374465
"317","ES",4,2020-03-17,2.011632,2.09474059987232,-4.13140176097411,97.8192457951231,-2.18075420487686
"318","ES",5,2020-03-18,1.949607,2.10712450508522,-8.07944909334164,96.8846092805189,-3.1153907194811
"319","ES",6,2020-03-19,1.817322,2.09576946371688,-15.32185621023,95.3656068641292,-4.63439313587081
"320","ES",7,2020-03-20,1.850589,2.08580047296831,-12.7100870570565,94.5060489746463,-5.49395102535371
"321","ES",8,2020-03-21,1.755588,1.87865100527502,-7.00978847400502,94.3957486783113,-5.60425132168872
