"","date","actual","fct","low80","low95","up80","up95","dif","diflow80","diflow95","difup80","difup95","country","wday","lockdown"
"794",2020-03-29,1.099597,1.22072146197149,1.15165931158849,1.1181711774465,1.29859460311673,1.3439804213482,-11.0153503484905,-4.73467202879707,-1.68918044033387,-18.0973213929041,-22.2248170328039,"FR",NA,2020-03-17
"795",2020-03-30,1.324362,1.38688059457609,1.2983014587454,1.25584084198801,1.4884311738319,1.54845128022056,-4.72065753744762,1.96778080725681,5.17389943323547,-12.3885443581063,-16.9205459096951,"FR",NA,2020-03-17
"796",2020-03-31,1.296621,1.3825795315462,1.29452836023504,1.25230860583636,1.48348245350355,1.54309849781617,-6.62942614273589,0.161391784103424,3.41752865051841,-14.4114165591604,-19.0092168656968,"FR",NA,2020-03-17
"797",2020-04-01,1.255852,1.37891532685983,1.29130774461395,1.24929056704819,1.47927484756393,1.53855224400077,-9.79919025966699,-2.82324227806701,0.522468646927186,-17.7905396148532,-22.5106337371581,"FR",NA,2020-03-17
"798",2020-04-02,1.251124,1.38184915071974,1.29387094721,1.2516849042442,1.4826640316753,1.54222583927651,-10.4486166614771,-3.41668349500109,-0.044832026577885,-18.5065614339822,-23.2672252531727,"FR",NA,2020-03-17
"799",2020-04-03,1.215184,1.3558827518496,1.27103132283347,1.23027467983906,1.45287306991908,1.51005446991902,-11.5783907498452,-4.59579148782944,-1.24184319733127,-19.5599242517246,-24.2654997036676,"FR",NA,2020-03-17
"800",2020-04-04,1.102515,1.19586811756929,1.12936906782598,1.09707465089528,1.27068791205644,1.31421460351565,-8.46728775293682,-2.43570997455673,0.493448987516876,-15.2535713397493,-19.2015168515303,"FR",NA,2020-03-17
"801",2020-04-05,1.002113,1.10320760466399,1.04624149516428,1.0184034840513,1.16673407246892,1.20341751260667,-10.0881442176668,-4.40354482621033,-1.6256134838391,-16.4273961588084,-20.0880053054567,"FR",NA,2020-03-17
"802",2020-04-06,1.063169,1.24646578656422,1.17416103543364,1.13917958255029,1.32825952998478,1.37606011352028,-17.2406067675241,-10.4397358682998,-7.14943556013105,-24.9339973216658,-29.4300448489641,"FR",NA,2020-03-17
"803",2020-04-07,1.070727,1.27282932564119,1.19752315806344,1.1611559360993,1.35824187218334,1.40826751664472,-18.8752432357816,-11.8420622682942,-8.44556419136712,-26.8523042926292,-31.524423746176,"FR",NA,2020-03-17
"804",2020-04-08,1.037508,1.28590964105675,1.2090906167663,1.17202638981605,1.37315179796329,1.4243052603077,-23.9421422347349,-16.5379560221511,-12.9655279589214,-32.3509599890597,-37.2813761732629,"FR",NA,2020-03-17
"805",2020-04-09,1.008969,1.27321073933325,1.19785155270946,1.16146009844947,1.358688057788,1.40875392786263,-26.1892822607284,-18.7203524300009,-15.1135563579725,-34.6610309918341,-39.6231130850035,"FR",NA,2020-03-17
"806",2020-04-10,0.97863,1.16765800383583,1.10393612050411,1.07293999115837,1.23918655917475,1.2807176526438,-19.3155742043296,-12.8042386299329,-9.63694053507124,-26.6246241352448,-30.8684234740197,"FR",NA,2020-03-17
"807",2020-04-11,0.917786,1.14251942284995,1.0814373918917,1.05167349000216,1.21091431034902,1.25054348780447,-24.4864731920026,-17.8311057143713,-14.5880946105258,-31.9386338807764,-36.2565443147392,"FR",NA,2020-03-17
"808",2020-04-12,0.885796,1.00103166639925,0.953740523798138,0.930470673867388,1.05325713546252,1.08317209346675,-13.0092782535985,-7.67044825198327,-5.04344949259058,-18.9051582376216,-22.2823419237333,"FR",NA,2020-03-17
"809",2020-04-13,0.903844,1.11139824233047,1.05336770679179,1.02503522034285,1.17619512933094,1.21365229997893,-22.9635028091656,-16.5430878328323,-13.4084222877894,-30.1325371779795,-34.2767446571459,"FR",NA,2020-03-17
"810",2020-04-14,1.016996,1.23870357550522,1.16704381754031,1.13236583089184,1.31973885940374,1.36708203860557,-21.8002406602601,-14.7540223894991,-11.3441774492564,-29.7683431796922,-34.4235413517427,"FR",NA,2020-03-17
"811",2020-04-15,1.051241,1.2240540096439,1.15402950442045,1.12010849892796,1.3031250072564,1.34926417112366,-16.4389525944954,-9.77782491554787,-6.55106668480014,-23.9606338847513,-28.3496525652689,"FR",NA,2020-03-17
"812",2020-04-16,1.029302,1.20519586413922,1.13724926610917,1.10429185503284,1.28177714179607,1.3263934322152,-17.0886546552145,-10.4874241096563,-7.28550561767475,-24.5287720995464,-28.8633882199006,"FR",NA,2020-03-17
"813",2020-04-17,0.99634,1.18993707465345,1.12363207922417,1.09143768072875,1.26455768968226,1.30797784340801,-19.4308242822182,-12.7759679651699,-9.54470168102718,-26.9202972561834,-31.2782627825851,"FR",NA,2020-03-17
"814",2020-04-18,0.920935,1.08450258383872,1.02915012824119,1.00207530321238,1.14614744518822,1.18170497975861,-17.761034583192,-11.7505717820685,-8.81064387957659,-24.4547601283719,-28.3157855612623,"FR",NA,2020-03-17
"815",2020-04-19,0.895302,1.03510784818743,0.984487240628399,0.959643854888167,1.0912160450769,1.12345284400103,-15.6154960211672,-9.9614700546183,-7.1866090870083,-21.8824536387605,-25.4831156415408,"FR",NA,2020-03-17
"816",2020-04-20,0.99459,1.14491606705024,1.08327642765929,1.053258515079,1.21399334735021,1.25404599648176,-15.1143754763508,-8.91688310351886,-5.89876382016702,-22.0596775907875,-26.0867288512616,"FR",NA,2020-03-17
"817",2020-04-21,1.018861,1.18303242552259,1.11733599974386,1.08542759684795,1.25693667547223,1.29992466114437,-16.1132309041753,-9.66520455134326,-6.53343261229441,-23.3668454747242,-27.5860653361321,"FR",NA,2020-03-17
"818",2020-04-22,1.023833,1.18532901256465,1.11938376072127,1.08735965949314,1.25953025801658,1.30269931986888,-15.7736674403588,-9.33265100082422,-6.20478725467374,-23.0210647651115,-27.2374810998356,"FR",NA,2020-03-17
"819",2020-04-23,1.01998,1.18002960583633,1.11465451006468,1.08289563234804,1.25355071292917,1.29630528637459,-15.6914455024932,-9.28199671215951,-6.16832019726293,-22.8995385134187,-27.0912455513434,"FR",NA,2020-03-17
"820",2020-04-24,0.996238,1.17617054762013,1.11119572775415,1.0796234298911,1.24921545539983,1.29168043123812,-18.0612010001752,-11.5391831825477,-8.3700310459046,-25.3932750406865,-29.6558082745411,"FR",NA,2020-03-17
"821",2020-04-25,0.911694,1.08677141977635,1.03106020877711,1.00381946218524,1.14884672811578,1.18466737160203,-19.2035287910579,-13.0927930618293,-10.1048665654526,-26.0123164258824,-29.9413368522803,"FR",NA,2020-03-17
"822",2020-04-26,0.892883,1.02754186645345,0.977534362185138,0.952982771112002,1.08294144208823,1.11475729678162,-15.0813562867085,-9.4806780043004,-6.73097943537974,-21.2859290733753,-24.8492016066631,"FR",NA,2020-03-17
"823",2020-04-27,0.995627,1.15525698350534,1.09240527379674,1.06182437339045,1.22578225109043,1.26671795365011,-16.033111145574,-9.72033440201413,-6.64881259653001,-23.1166140623374,-27.2281641267376,"FR",NA,2020-03-17
"824",2020-04-28,1.023434,1.21629026855403,1.14682014513791,1.11316288868304,1.29471921028923,1.34047585997435,-18.8440357222871,-12.0560920526302,-8.76743284696796,-26.5073478396484,-30.978241877283,"FR",NA,2020-03-17
"825",2020-04-29,1.035415,1.23315586937855,1.16180221462996,1.12727301338425,1.31384719675254,1.36099050488947,-19.0977404594824,-12.2064307190795,-8.87161315841933,-26.8908791887836,-31.4439625550595,"FR",NA,2020-03-17
"826",2020-04-30,1.042264,1.24470549209167,1.1720471360962,1.13691487540293,1.32696738463658,1.37507508093416,-19.4232451750876,-12.4520405670924,-9.08127647150194,-27.3158609178269,-31.9315529399619,"FR",NA,2020-03-17
"827",2020-05-01,0.943537,1.1399807298317,1.0787231221099,1.04888647114765,1.20861418493608,1.24840189784398,-20.8199286124128,-14.3275909805232,-11.1653778439687,-28.0939894181235,-32.3108577452689,"FR",NA,2020-03-17
"828",2020-05-02,0.954891,1.11556135788437,1.05682723705069,1.02817085625666,1.18120776131218,1.2191867996302,-16.8260417036464,-10.6751699461711,-7.67415927646801,-23.7007953067081,-27.678111913318,"FR",NA,2020-03-17
"829",2020-05-03,0.921636,1.02590360027816,0.975967065211459,0.951450645140658,1.08122560109789,1.11299740210978,-11.3133167843014,-5.89506759842924,-3.23496967790514,-17.3159035777563,-20.763229963866,"FR",NA,2020-03-17
