"","date","cons","country","holiday","temp","max_temp","wday","weekend"
"5877",2015-03-15,1120.032,"DE","0",4.55,7,1,1
"5878",2015-03-16,1406.02625,"DE","0",6.94,12.2,2,0
"5879",2015-03-17,1401.29225,"DE","0",9.22,15.76,3,0
"5880",2015-03-18,1388.60675,"DE","0",8.7,15.39,4,0
"5881",2015-03-19,1383.0755,"DE","0",6.76,12.57,5,0
"5882",2015-03-20,1372.4555,"DE","0",4.67,10.65,6,0
"5883",2015-03-21,1205.4415,"DE","0",4.43,8.54,7,0
"5884",2015-03-22,1082.7725,"DE","0",3.24,6.23,1,1
"5885",2015-03-23,1378.2675,"DE","0",4.25,9.54,2,0
"5886",2015-03-24,1404.04675,"DE","0",5.95,11.85,3,0
"5887",2015-03-25,1396.30875,"DE","0",8.49,13.92,4,0
"5888",2015-03-26,1417.19325,"DE","0",5.99,8.37,5,0
"5889",2015-03-27,1404.97525,"DE","0",6.05,8.64,6,0
"5890",2015-03-28,1192.35975,"DE","0",7.06,10.98,7,0
"5891",2015-03-29,1059.75425,"DE","0",9.35,11.15,1,1
"5892",2015-03-30,1464.257,"DE","0",6.43,8.87,2,0
"5893",2015-03-31,1499.16175,"DE","0",7.51,11.15,3,0
"5894",2015-04-01,1483.93125,"DE","0",3.93,6.82,4,0
"5895",2015-04-02,1409.60575,"DE","0",3.92,6.76,5,0
"5896",2015-04-03,1091.87225,"DE","1",4.78,9.13,6,0
"5897",2015-04-04,1069.24675,"DE","0",4.08,7.55,7,0
"5898",2015-04-05,974.6685,"DE","1",3.83,8.8,1,1
"5899",2015-04-06,996.69775,"DE","1",4.41,8.75,2,0
"5900",2015-04-07,1348.53975,"DE","0",5.16,10.77,3,0
"5901",2015-04-08,1362.6615,"DE","0",7.67,12.69,4,0
"5902",2015-04-09,1338.83375,"DE","0",9.71,16.7,5,0
"5903",2015-04-10,1304.8,"DE","0",11.75,19.75,6,0
"5904",2015-04-11,1145.077,"DE","0",11.92,17.17,7,0
"5905",2015-04-12,1045.11225,"DE","0",10.8,15.77,1,1
"5906",2015-04-13,1360.534,"DE","0",9.84,13.86,2,0
"5907",2015-04-14,1375.54275,"DE","0",10.98,17.95,3,0
"5908",2015-04-15,1391.21475,"DE","0",15.09,22.19,4,0
"5909",2015-04-16,1349.9575,"DE","0",12.31,17,5,0
"5910",2015-04-17,1299.341,"DE","0",8.99,12.64,6,0
"5911",2015-04-18,1108.52975,"DE","0",7.2,11.9,7,0
"5912",2015-04-19,1000.88475,"DE","0",8.55,14.96,1,1
"5913",2015-04-20,1284.80875,"DE","0",10.78,17.61,2,0
"5914",2015-04-21,1331.4545,"DE","0",12.07,19.36,3,0
"5915",2015-04-22,1330.905,"DE","0",9.74,15.13,4,0
"5916",2015-04-23,1318.69875,"DE","0",8.79,14.67,5,0
"5917",2015-04-24,1310.76025,"DE","0",11.31,18.88,6,0
"5918",2015-04-25,1125.7085,"DE","0",12.68,16.95,7,0
"5919",2015-04-26,1014.0405,"DE","0",13.39,17.88,1,1
"5920",2015-04-27,1330.72825,"DE","0",10.8,14.81,2,0
"5921",2015-04-28,1344.52225,"DE","0",7.03,11.5,3,0
"5922",2015-04-29,1347.439,"DE","0",8.6,13.91,4,0
"5923",2015-04-30,1332.76425,"DE","0",9.54,13.76,5,0
"5924",2015-05-01,1022.82,"DE","0",8.09,11.2,6,0
"5925",2015-05-02,1054.602,"DE","0",9.26,13.52,7,0
"5926",2015-05-03,1035.10325,"DE","0",12.92,16.86,1,1
"5927",2015-05-04,1302.26025,"DE","0",16.21,20.38,2,0
"5928",2015-05-05,1379.26875,"DE","0",17.51,23.02,3,0
"5929",2015-05-06,1369.661,"DE","0",13.23,17.56,4,0
"5930",2015-05-07,1378.15925,"DE","0",11.67,15.79,5,0
"5931",2015-05-08,1323.1645,"DE","0",13.28,19.07,6,0
"5932",2015-05-09,1141.88025,"DE","0",14.44,18.38,7,0
"5933",2015-05-10,1043.6,"DE","0",12.86,17.4,1,1
"5934",2015-05-11,1333.847,"DE","0",15.98,23.36,2,0
"5935",2015-05-12,1361.312,"DE","0",17.68,24.68,3,0
"5936",2015-05-13,1359.388,"DE","0",14.1,18.71,4,0
"5937",2015-05-14,1045.61125,"DE","1",12.13,15.47,5,0
"5938",2015-05-15,1173.00525,"DE","0",11.77,16.66,6,0
"5939",2015-05-16,1105.085,"DE","0",11.34,15.75,7,0
"5940",2015-05-17,1032.979,"DE","0",12.03,16.22,1,1
"5941",2015-05-18,1316.4745,"DE","0",13.72,19.95,2,0
"5942",2015-05-19,1372.3,"DE","0",12.34,15.71,3,0
"5943",2015-05-20,1344.64875,"DE","0",10,13.57,4,0
"5944",2015-05-21,1334.06825,"DE","0",10.56,15.12,5,0
"5945",2015-05-22,1308.41975,"DE","0",12.52,17.95,6,0
"5946",2015-05-23,1100.671,"DE","0",13.64,17.74,7,0
"5947",2015-05-24,940.004,"DE","0",13.87,18.71,1,1
"5948",2015-05-25,971.211,"DE","0",12.84,16.95,2,0
"5949",2015-05-26,1275.38875,"DE","0",11.04,13.86,3,0
"5950",2015-05-27,1319.64075,"DE","0",10.84,14.36,4,0
"5951",2015-05-28,1340.464,"DE","0",13.15,18.67,5,0
"5952",2015-05-29,1315.643,"DE","0",13.36,18.07,6,0
"5953",2015-05-30,1138.88825,"DE","0",11.66,15.26,7,0
"5954",2015-05-31,1017.75675,"DE","0",14.41,20.06,1,1
"5955",2015-06-01,1284.069,"DE","0",14.24,18.34,2,0
"5956",2015-06-02,1365.35275,"DE","0",16.95,22.11,3,0
"5957",2015-06-03,1339.1425,"DE","0",17.93,22.04,4,0
"5958",2015-06-04,1104.01675,"DE","1",16.79,23.02,5,0
"5959",2015-06-05,1212.48,"DE","0",21.75,29.66,6,0
"5960",2015-06-06,1107.335,"DE","0",21.31,26.6,7,0
"5961",2015-06-07,988.56525,"DE","0",17.61,22.56,1,1
"5962",2015-06-08,1288.26325,"DE","0",14.13,17.75,2,0
"5963",2015-06-09,1333.9585,"DE","0",12.83,15.91,3,0
"5964",2015-06-10,1338.49175,"DE","0",15.49,19.78,4,0
"5965",2015-06-11,1338.5175,"DE","0",17.65,22.5,5,0
"5966",2015-06-12,1328.188,"DE","0",19.79,27.01,6,0
"5967",2015-06-13,1130.3385,"DE","0",19.69,25.38,7,0
"5968",2015-06-14,1004.41325,"DE","0",17.78,22.29,1,1
"5969",2015-06-15,1282.062,"DE","0",15.17,18.5,2,0
"5970",2015-06-16,1317.198,"DE","0",13.71,17.54,3,0
"5971",2015-06-17,1327.20175,"DE","0",14.72,20.31,4,0
"5972",2015-06-18,1344.718,"DE","0",14.89,17.88,5,0
"5973",2015-06-19,1328.9465,"DE","0",12.31,15.21,6,0
"5974",2015-06-20,1102.23975,"DE","0",12.2,15.29,7,0
"5975",2015-06-21,1009.078,"DE","0",14.02,18.06,1,1
"5976",2015-06-22,1297.42525,"DE","0",13.12,16.26,2,0
"5977",2015-06-23,1331.31025,"DE","0",12.18,15.47,3,0
"5978",2015-06-24,1351.23425,"DE","0",13.42,17.87,4,0
"5979",2015-06-25,1333.52525,"DE","0",16.79,22.41,5,0
"5980",2015-06-26,1314.6685,"DE","0",18.74,23.61,6,0
"5981",2015-06-27,1123.624,"DE","0",18.16,22.42,7,0
"5982",2015-06-28,992.38925,"DE","0",17.35,22.33,1,1
"5983",2015-06-29,1298.0895,"DE","0",20.04,25.37,2,0
"5984",2015-06-30,1321.731,"DE","0",21.13,26.35,3,0
"5985",2015-07-01,1361.36,"DE","0",23.24,29.57,4,0
"5986",2015-07-02,1410.0445,"DE","0",26.13,32.53,5,0
"5987",2015-07-03,1375.80875,"DE","0",25.44,31.49,6,0
"5988",2015-07-04,1169.95925,"DE","0",28.01,35.51,7,0
"5989",2015-07-05,1065.8405,"DE","0",26.41,33.52,1,1
"5990",2015-07-06,1362.28625,"DE","0",21.17,25.66,2,0
"5991",2015-07-07,1387.8895,"DE","0",23.59,31.38,3,0
"5992",2015-07-08,1395.43725,"DE","0",17.75,20.51,4,0
"5993",2015-07-09,1385.90175,"DE","0",14.88,18.09,5,0
"5994",2015-07-10,1332.97425,"DE","0",15.1,20.75,6,0
"5995",2015-07-11,1128.42775,"DE","0",19.4,26.85,7,0
"5996",2015-07-12,1038.542,"DE","0",18.64,23.37,1,1
"5997",2015-07-13,1334.797,"DE","0",17.37,20.03,2,0
"5998",2015-07-14,1365.65325,"DE","0",19.2,22.88,3,0
"5999",2015-07-15,1365.41275,"DE","0",19.96,24.75,4,0
"6000",2015-07-16,1370.27625,"DE","0",21.85,27.54,5,0
"6001",2015-07-17,1353.31825,"DE","0",24.17,31.81,6,0
"6002",2015-07-18,1124.92625,"DE","0",21.75,26.55,7,0
"6003",2015-07-19,1023.71325,"DE","0",19.31,23.63,1,1
"6004",2015-07-20,1315.96875,"DE","0",20.22,24.96,2,0
"6005",2015-07-21,1386.257,"DE","0",23.27,28.2,3,0
"6006",2015-07-22,1377.267,"DE","0",23.1,29.42,4,0
"6007",2015-07-23,1349.6445,"DE","0",19.36,22.78,5,0
"6008",2015-07-24,1328.90625,"DE","0",20.68,26.73,6,0
"6009",2015-07-25,1157.506,"DE","0",18.53,22.91,7,0
"6010",2015-07-26,1037.51075,"DE","0",15.42,20.48,1,1
"6011",2015-07-27,1307.7465,"DE","0",16.51,20.26,2,0
"6012",2015-07-28,1349.131,"DE","0",16.6,19.61,3,0
"6013",2015-07-29,1357.324,"DE","0",14.69,18.32,4,0
"6014",2015-07-30,1367.7675,"DE","0",14.69,19.04,5,0
"6015",2015-07-31,1283.67775,"DE","0",14.5,19.76,6,0
"6016",2015-08-01,1089.84375,"DE","0",17.07,23.1,7,0
"6017",2015-08-02,994.031,"DE","0",20.05,26.44,1,1
"6018",2015-08-03,1284.42025,"DE","0",22.99,30.64,2,0
"6019",2015-08-04,1327.899,"DE","0",21.85,28.71,3,0
"6020",2015-08-05,1307.63275,"DE","0",19.97,26.56,4,0
"6021",2015-08-06,1333.22125,"DE","0",24.8,33.34,5,0
"6022",2015-08-07,1315.011,"DE","0",25.13,32.34,6,0
"6023",2015-08-08,1157.672,"DE","0",22.99,28.17,7,0
"6024",2015-08-09,1034.44325,"DE","0",21.67,27.5,1,1
"6025",2015-08-10,1302.8005,"DE","0",22.03,27.55,2,0
"6026",2015-08-11,1352.998,"DE","0",22.25,27.6,3,0
"6027",2015-08-12,1351.89925,"DE","0",22.36,27.54,4,0
"6028",2015-08-13,1372.936,"DE","0",23.79,30.43,5,0
"6029",2015-08-14,1356.24,"DE","0",22.55,28.13,6,0
"6030",2015-08-15,1136.50125,"DE","0",20.36,24.79,7,0
"6031",2015-08-16,1042.69,"DE","0",17.47,19.76,1,1
"6032",2015-08-17,1305.48425,"DE","0",16.24,17.97,2,0
"6033",2015-08-18,1320.994,"DE","0",15.72,18.72,3,0
"6034",2015-08-19,1310.5245,"DE","0",15.8,19.64,4,0
"6035",2015-08-20,1316.02475,"DE","0",17.1,21.92,5,0
"6036",2015-08-21,1300.088,"DE","0",17.66,23.99,6,0
"6037",2015-08-22,1120.9385,"DE","0",18.75,25.45,7,0
"6038",2015-08-23,1046.88025,"DE","0",19.08,25.02,1,1
"6039",2015-08-24,1343.77925,"DE","0",19.09,24.09,2,0
"6040",2015-08-25,1426.42025,"DE","0",16.64,20.22,3,0
"6041",2015-08-26,1414.971,"DE","0",19.37,25.7,4,0
"6042",2015-08-27,1381.8265,"DE","0",19.71,25.27,5,0
"6043",2015-08-28,1341.6195,"DE","0",17.91,21.97,6,0
"6044",2015-08-29,1139.17,"DE","0",19.45,26.47,7,0
"6045",2015-08-30,1039.208,"DE","0",22.95,30.44,1,1
"6046",2015-08-31,1367.47675,"DE","0",24.03,30.82,2,0
"6047",2015-09-01,1404.364,"DE","0",18.71,24.12,3,0
"6048",2015-09-02,1382.2235,"DE","0",14.89,18.96,4,0
"6049",2015-09-03,1375.2235,"DE","0",14.03,18.03,5,0
"6050",2015-09-04,1359.088,"DE","0",13.49,17.59,6,0
"6051",2015-09-05,1193.1195,"DE","0",12.87,16.31,7,0
"6052",2015-09-06,1106.36825,"DE","0",12.01,15.31,1,1
"6053",2015-09-07,1359.5425,"DE","0",12.73,16.3,2,0
"6054",2015-09-08,1385.875,"DE","0",13.11,17.6,3,0
"6055",2015-09-09,1378.0445,"DE","0",13.19,18.45,4,0
"6056",2015-09-10,1378.0275,"DE","0",12.57,18.1,5,0
"6057",2015-09-11,1377.98175,"DE","0",12.99,18.58,6,0
"6058",2015-09-12,1178.098,"DE","0",16.36,22.7,7,0
"6059",2015-09-13,1079.0775,"DE","0",17.54,21.56,1,1
"6060",2015-09-14,1390.2285,"DE","0",15.83,19.2,2,0
"6061",2015-09-15,1444.07575,"DE","0",13.75,17.37,3,0
"6062",2015-09-16,1433.9305,"DE","0",15.74,20.14,4,0
"6063",2015-09-17,1456.09125,"DE","0",15.69,19.37,5,0
"6064",2015-09-18,1386.41225,"DE","0",13.92,17.91,6,0
"6065",2015-09-19,1165.67375,"DE","0",12.96,16.97,7,0
"6066",2015-09-20,1064.94975,"DE","0",12.24,15.68,1,1
"6067",2015-09-21,1247.53975,"DE","0",12.46,17.42,2,0
"6068",2015-09-22,1309.444,"DE","0",12.78,16.05,3,0
"6069",2015-09-23,1373.56575,"DE","0",11.66,14.18,4,0
"6070",2015-09-24,1399.92025,"DE","0",12.48,16.6,5,0
"6071",2015-09-25,1374.981,"DE","0",12.21,16.69,6,0
"6072",2015-09-26,1160.613,"DE","0",12.09,16.16,7,0
"6073",2015-09-27,1045.48375,"DE","0",11.17,16.04,1,1
"6074",2015-09-28,1355.532,"DE","0",10.61,16.02,2,0
"6075",2015-09-29,1401.78525,"DE","0",10.86,16.09,3,0
"6076",2015-09-30,1396.81175,"DE","0",10.55,15.86,4,0
"6077",2015-10-01,1392.1755,"DE","0",9.74,15.96,5,0
"6078",2015-10-02,1337.22875,"DE","0",10.1,17.54,6,0
"6079",2015-10-03,1074.226,"DE","0",12.04,18.9,7,0
"6080",2015-10-04,1046.14775,"DE","0",11.97,16.29,1,1
"6081",2015-10-05,1355.6455,"DE","0",12.71,17.83,2,0
"6082",2015-10-06,1432.7195,"DE","0",14.75,18.14,3,0
"6083",2015-10-07,1422.39975,"DE","0",14.28,16.22,4,0
"6084",2015-10-08,1393.731,"DE","0",12.1,14.22,5,0
"6085",2015-10-09,1365.41375,"DE","0",11.03,13.69,6,0
"6086",2015-10-10,1158.30225,"DE","0",8.77,11.91,7,0
"6087",2015-10-11,1065.54925,"DE","0",6.63,11.12,1,1
"6088",2015-10-12,1370.44675,"DE","0",4.8,9.47,2,0
"6089",2015-10-13,1424.51375,"DE","0",4.69,7.39,3,0
"6090",2015-10-14,1446.595,"DE","0",4.37,5.59,4,0
"6091",2015-10-15,1446.3535,"DE","0",5.1,6.25,5,0
"6092",2015-10-16,1410.93975,"DE","0",6.05,6.95,6,0
"6093",2015-10-17,1187.37375,"DE","0",6.46,8.03,7,0
"6094",2015-10-18,1087.29275,"DE","0",6.73,8.71,1,1
"6095",2015-10-19,1386.3735,"DE","0",7.4,10.05,2,0
"6096",2015-10-20,1415.222,"DE","0",7.49,10.14,3,0
"6097",2015-10-21,1420.267,"DE","0",8.54,10.98,4,0
"6098",2015-10-22,1445.868,"DE","0",9.55,11.67,5,0
"6099",2015-10-23,1379.37525,"DE","0",10.23,13.51,6,0
"6100",2015-10-24,1192.4255,"DE","0",8.47,12.57,7,0
"6101",2015-10-25,1137.00975,"DE","0",9.97,13.18,1,1
"6102",2015-10-26,1384.5565,"DE","0",8.58,13.4,2,0
"6103",2015-10-27,1441.2705,"DE","0",7.53,11.41,3,0
"6104",2015-10-28,1451.02475,"DE","0",7.58,10.4,4,0
"6105",2015-10-29,1432.712,"DE","0",8.8,11.56,5,0
"6106",2015-10-30,1411.10375,"DE","0",8.58,11.32,6,0
"6107",2015-10-31,1188.26925,"DE","0",8.62,12.82,7,0
"6108",2015-11-01,1051.331,"DE","0",7.62,12.86,1,1
"6109",2015-11-02,1394.56675,"DE","0",5.43,11.3,2,0
"6110",2015-11-03,1446.965,"DE","0",4.42,10.47,3,0
"6111",2015-11-04,1447.87725,"DE","0",7.69,13.5,4,0
"6112",2015-11-05,1434.59975,"DE","0",10.57,15.77,5,0
"6113",2015-11-06,1429.52475,"DE","0",12.36,15.77,6,0
"6114",2015-11-07,1238.94175,"DE","0",15.21,17.66,7,0
"6115",2015-11-08,1124.3935,"DE","0",13.06,16.77,1,1
"6116",2015-11-09,1461.7605,"DE","0",13.7,16.48,2,0
"6117",2015-11-10,1513.81625,"DE","0",13.37,15.17,3,0
"6118",2015-11-11,1500.8095,"DE","0",11.53,14.18,4,0
"6119",2015-11-12,1498.444,"DE","0",10.34,13.68,5,0
"6120",2015-11-13,1492.40875,"DE","0",9.6,12.78,6,0
"6121",2015-11-14,1291.636,"DE","0",7.71,9.56,7,0
"6122",2015-11-15,1190.47025,"DE","0",10.61,13.14,1,1
"6123",2015-11-16,1480.97,"DE","0",10.79,13.44,2,0
"6124",2015-11-17,1519.36775,"DE","0",11.67,14.16,3,0
"6125",2015-11-18,1534.6615,"DE","0",12.3,14.39,4,0
"6126",2015-11-19,1564.8895,"DE","0",11.47,13.22,5,0
"6127",2015-11-20,1487.418,"DE","0",7.52,10.48,6,0
"6128",2015-11-21,1272.76325,"DE","0",3.39,5.13,7,0
"6129",2015-11-22,1183.48975,"DE","0",1.17,3.12,1,1
"6130",2015-11-23,1483.28875,"DE","0",1.07,3.24,2,0
"6131",2015-11-24,1571.30725,"DE","0",0.74,2.88,3,0
"6132",2015-11-25,1554.02075,"DE","0",3,4.6,4,0
"6133",2015-11-26,1528.159,"DE","0",3.16,5.76,5,0
"6134",2015-11-27,1508.50925,"DE","0",1.09,3.43,6,0
"6135",2015-11-28,1325.67,"DE","0",2.56,4.84,7,0
"6136",2015-11-29,1254.56175,"DE","0",6.86,9.87,1,1
"6137",2015-11-30,1534.858,"DE","0",7.7,9.36,2,0
"6138",2015-12-01,1541.566,"DE","0",7.9,9.68,3,0
"6139",2015-12-02,1530.5845,"DE","0",8.84,10.03,4,0
"6140",2015-12-03,1506.66225,"DE","0",6.59,9.02,5,0
"6141",2015-12-04,1521.473,"DE","0",6.08,8.48,6,0
"6142",2015-12-05,1316.819,"DE","0",5.85,8.42,7,0
"6143",2015-12-06,1216.903,"DE","0",7.35,10.33,1,1
"6144",2015-12-07,1473.375,"DE","0",8,11.53,2,0
"6145",2015-12-08,1527.392,"DE","0",5.97,9.74,3,0
"6146",2015-12-09,1530.533,"DE","0",5.67,8.42,4,0
"6147",2015-12-10,1555.73425,"DE","0",2.62,5.2,5,0
"6148",2015-12-11,1549.70025,"DE","0",4.15,6.84,6,0
"6149",2015-12-12,1292.37775,"DE","0",6.1,8.34,7,0
"6150",2015-12-13,1192.681,"DE","0",5.46,8.65,1,1
"6151",2015-12-14,1474.633,"DE","0",3.4,6.17,2,0
"6152",2015-12-15,1489.9475,"DE","0",4.86,7.5,3,0
"6153",2015-12-16,1499.211,"DE","0",6.9,9.27,4,0
"6154",2015-12-17,1450.191,"DE","0",11.05,12.93,5,0
"6155",2015-12-18,1389.797,"DE","0",9.81,11.76,6,0
"6156",2015-12-19,1191.096,"DE","0",8.92,11.85,7,0
"6157",2015-12-20,1099.8425,"DE","0",8.02,10.9,1,1
"6158",2015-12-21,1319.31525,"DE","0",8.7,10.43,2,0
"6159",2015-12-22,1316.96075,"DE","0",10.22,12.75,3,0
"6160",2015-12-23,1248.683,"DE","0",9.12,12,4,0
"6161",2015-12-24,1063.34425,"DE","0",7.79,11.51,5,0
"6162",2015-12-25,982.385,"DE","1",8.89,11.94,6,0
"6163",2015-12-26,992.57175,"DE","0",9.91,13.18,7,0
"6164",2015-12-27,1021.6045,"DE","0",7.1,10.93,1,1
"6165",2015-12-28,1148.979,"DE","0",4.72,8.5,2,0
"6166",2015-12-29,1160.741,"DE","0",3.97,6.69,3,0
"6167",2015-12-30,1159.716,"DE","0",3.49,5.76,4,0
"6168",2015-12-31,1124.228,"DE","0",2.57,4.97,5,0
"6169",2016-01-01,1009.936,"DE","1",3.17,5.12,6,0
"6170",2016-01-02,1143.106,"DE","0",1.1,2.94,7,0
"6171",2016-01-03,1129.681,"DE","0",-0.81,0.48,1,1
"6172",2016-01-04,1381.384,"DE","0",-1.38,0.41,2,0
"6173",2016-01-05,1429.967,"DE","0",-0.26,1.37,3,0
"6174",2016-01-06,1376.222,"DE","0",-0.35,1.01,4,0
"6175",2016-01-07,1478.519,"DE","0",0.77,3.22,5,0
"6176",2016-01-08,1470.977,"DE","0",3.46,5.7,6,0
"6177",2016-01-09,1245.039,"DE","0",2.15,4.78,7,0
"6178",2016-01-10,1128.688,"DE","0",4.22,6.26,1,1
"6179",2016-01-11,1488.453,"DE","0",4.01,5.32,2,0
"6180",2016-01-12,1516.418,"DE","0",4.37,5.72,3,0
"6181",2016-01-13,1525.012,"DE","0",3.07,4.56,4,0
"6182",2016-01-14,1517.306,"DE","0",1.51,3.75,5,0
"6183",2016-01-15,1517.263,"DE","0",0.75,1.88,6,0
"6184",2016-01-16,1290.754,"DE","0",-0.03,1.14,7,0
"6185",2016-01-17,1206.544,"DE","0",-2.07,-0.56,1,1
"6186",2016-01-18,1531.012,"DE","0",-5.92,-2.76,2,0
"6187",2016-01-19,1579.372,"DE","0",-6.04,-3.1,3,0
"6188",2016-01-20,1567.715,"DE","0",-2.96,-0.24,4,0
"6189",2016-01-21,1557.789,"DE","0",-4.36,-1.66,5,0
"6190",2016-01-22,1549.039,"DE","0",-5.94,-2.08,6,0
"6191",2016-01-23,1323.007,"DE","0",1.45,4.71,7,0
"6192",2016-01-24,1187.542,"DE","0",3.36,5.52,1,1
"6193",2016-01-25,1468.193,"DE","0",7.11,10.71,2,0
"6194",2016-01-26,1503.776,"DE","0",7.62,11.08,3,0
"6195",2016-01-27,1521.167,"DE","0",9.49,11.97,4,0
"6196",2016-01-28,1500.663,"DE","0",7.17,10.45,5,0
"6197",2016-01-29,1481.95,"DE","0",5.77,8.81,6,0
"6198",2016-01-30,1294.412,"DE","0",6.43,8.79,7,0
"6199",2016-01-31,1175.131,"DE","0",4.34,7.93,1,1
"6200",2016-02-01,1490.506,"DE","0",9.78,11.62,2,0
"6201",2016-02-02,1525.891,"DE","0",8.64,10.61,3,0
"6202",2016-02-03,1531.608,"DE","0",4.08,6.49,4,0
"6203",2016-02-04,1523.11,"DE","0",2.73,4.23,5,0
"6204",2016-02-05,1480.083,"DE","0",4.57,7.65,6,0
"6205",2016-02-06,1258.383,"DE","0",6.68,10.67,7,0
"6206",2016-02-07,1156.702,"DE","0",6.85,10.41,1,1
"6207",2016-02-08,1459.077,"DE","0",7.31,10.43,2,0
"6208",2016-02-09,1504.878,"DE","0",6.6,9.27,3,0
"6209",2016-02-10,1524.029,"DE","0",3.22,4.9,4,0
"6210",2016-02-11,1501.961,"DE","0",3.29,5.56,5,0
"6211",2016-02-12,1468.286,"DE","0",1.91,5,6,0
"6212",2016-02-13,1271.128,"DE","0",2.09,5.15,7,0
"6213",2016-02-14,1177.615,"DE","0",3.9,5.67,1,1
"6214",2016-02-15,1493.661,"DE","0",1.9,3.29,2,0
"6215",2016-02-16,1519.382,"DE","0",-0.06,2.48,3,0
"6216",2016-02-17,1536.355,"DE","0",-0.06,2.27,4,0
"6217",2016-02-18,1502.781,"DE","0",1.69,4.8,5,0
"6218",2016-02-19,1500.546,"DE","0",1.3,3.68,6,0
"6219",2016-02-20,1329.755,"DE","0",3.98,7.86,7,0
"6220",2016-02-21,1191.239,"DE","0",9.66,11.55,1,1
"6221",2016-02-22,1492.107,"DE","0",8.24,11.34,2,0
"6222",2016-02-23,1506.837,"DE","0",3.75,7.15,3,0
"6223",2016-02-24,1499.23,"DE","0",1.8,4.89,4,0
"6224",2016-02-25,1499.861,"DE","0",0.75,3.77,5,0
"6225",2016-02-26,1457.927,"DE","0",0.53,4.01,6,0
"6226",2016-02-27,1240.962,"DE","0",0.85,5.68,7,0
"6227",2016-02-28,1153.854,"DE","0",1.63,5.18,1,1
"6228",2016-02-29,1456.634,"DE","0",1.19,3.88,2,0
"6229",2016-03-01,1519.533,"DE","0",0.31,3.32,3,0
"6230",2016-03-02,1508.786,"DE","0",4.07,7.1,4,0
"6231",2016-03-03,1493.236,"DE","0",2.55,5.18,5,0
"6232",2016-03-04,1476.249,"DE","0",2.55,5.86,6,0
"6233",2016-03-05,1250.241,"DE","0",3.67,5.92,7,0
"6234",2016-03-06,1156.24,"DE","0",2.72,4.87,1,1
"6235",2016-03-07,1448.718,"DE","0",1.84,5.08,2,0
"6236",2016-03-08,1489.907,"DE","0",1.1,5.34,3,0
"6237",2016-03-09,1495.565,"DE","0",1.88,6.9,4,0
"6238",2016-03-10,1474.62,"DE","0",2.97,7.43,5,0
"6239",2016-03-11,1463.03,"DE","0",3.22,6.56,6,0
"6240",2016-03-12,1290.475,"DE","0",3.09,5.84,7,0
"6241",2016-03-13,1198.558,"DE","0",3.12,5.99,1,1
"6242",2016-03-14,1441.916,"DE","0",3.21,7.76,2,0
"6243",2016-03-15,1483.715,"DE","0",3.08,6.05,3,0
"6244",2016-03-16,1483.463,"DE","0",3.73,7.67,4,0
"6245",2016-03-17,1448.541,"DE","0",4.5,11.29,5,0
"6246",2016-03-18,1445.461,"DE","0",4.48,9.45,6,0
"6247",2016-03-19,1237.742,"DE","0",4.33,6.96,7,0
"6248",2016-03-20,1143.178,"DE","0",5.16,7.6,1,1
"6249",2016-03-21,1436.296,"DE","0",5.76,8.24,2,0
"6250",2016-03-22,1458.316,"DE","0",6.15,8.72,3,0
"6251",2016-03-23,1451.802,"DE","0",5.97,8.48,4,0
"6252",2016-03-24,1422.507,"DE","0",5.2,8.25,5,0
"6253",2016-03-25,1147.067,"DE","1",5.98,7.43,6,0
"6254",2016-03-26,1126.363,"DE","0",7.97,13.1,7,0
"6255",2016-03-27,1000.923,"DE","1",7.8,12.16,1,1
"6256",2016-03-28,1077.66,"DE","1",8.24,12.93,2,0
"6257",2016-03-29,1381.322,"DE","0",7.63,11.15,3,0
"6258",2016-03-30,1425.401,"DE","0",8.3,11.26,4,0
"6259",2016-03-31,1412.235,"DE","0",8.23,12.4,5,0
"6260",2016-04-01,1397.843,"DE","0",6.19,10.32,6,0
"6261",2016-04-02,1178.159,"DE","0",9.13,15.16,7,0
"6262",2016-04-03,1066.46,"DE","0",13.37,18.88,1,1
"6263",2016-04-04,1353.579,"DE","0",13.81,18.6,2,0
"6264",2016-04-05,1396.8,"DE","0",11.5,15.64,3,0
"6265",2016-04-06,1427.508,"DE","0",10.26,13.91,4,0
"6266",2016-04-07,1419.98,"DE","0",7.89,11.08,5,0
"6267",2016-04-08,1388.192,"DE","0",6.76,10.7,6,0
"6268",2016-04-09,1164.694,"DE","0",7.85,12.78,7,0
"6269",2016-04-10,1059.551,"DE","0",9.9,14.13,1,1
"6270",2016-04-11,1364.732,"DE","0",9.68,15.07,2,0
"6271",2016-04-12,1386.688,"DE","0",10.72,16.21,3,0
"6272",2016-04-13,1401.035,"DE","0",9.83,13.86,4,0
"6273",2016-04-14,1400.227,"DE","0",9.65,14.21,5,0
"6274",2016-04-15,1369.789,"DE","0",9.66,13.41,6,0
"6275",2016-04-16,1046.981,"DE","0",10.52,14.15,7,0
"6276",2016-04-17,967.27,"DE","0",7.62,10.59,1,1
"6277",2016-04-18,1337.53,"DE","0",7.64,11.54,2,0
"6278",2016-04-19,1400.81,"DE","0",8.58,12.29,3,0
"6279",2016-04-20,1381.652,"DE","0",8.28,13.4,4,0
"6280",2016-04-21,1370.22,"DE","0",9.72,16.79,5,0
"6281",2016-04-22,1349.954,"DE","0",9.8,14.49,6,0
