Date;Time of day;Total[MWh]
Jan 30, 2020;2:15 PM;2,270
Jan 30, 2020;2:30 PM;2,265
Jan 30, 2020;2:45 PM;2,258
Jan 30, 2020;3:00 PM;2,260
Jan 30, 2020;3:15 PM;2,257
Jan 30, 2020;3:30 PM;2,262
Jan 30, 2020;3:45 PM;2,269
Jan 30, 2020;4:00 PM;2,292
Jan 30, 2020;4:15 PM;2,285
Jan 30, 2020;4:30 PM;2,290
Jan 30, 2020;4:45 PM;2,329
Jan 30, 2020;5:00 PM;2,366
Jan 30, 2020;5:15 PM;2,413
Jan 30, 2020;5:30 PM;2,426
Jan 30, 2020;5:45 PM;2,430
Jan 30, 2020;6:00 PM;2,414
Jan 30, 2020;6:15 PM;2,404
Jan 30, 2020;6:30 PM;2,390
Jan 30, 2020;6:45 PM;2,381
Jan 30, 2020;7:00 PM;2,343
Jan 30, 2020;7:15 PM;2,324
Jan 30, 2020;7:30 PM;2,273
Jan 30, 2020;7:45 PM;2,242
Jan 30, 2020;8:00 PM;2,199
Jan 30, 2020;8:15 PM;2,166
Jan 30, 2020;8:30 PM;2,138
Jan 30, 2020;8:45 PM;2,108
Jan 30, 2020;9:00 PM;2,054
Jan 30, 2020;9:15 PM;2,017
Jan 30, 2020;9:30 PM;1,978
Jan 30, 2020;9:45 PM;1,946
Jan 30, 2020;10:00 PM;1,973
Jan 30, 2020;10:15 PM;1,950
Jan 30, 2020;10:30 PM;1,908
Jan 30, 2020;10:45 PM;1,882
Jan 30, 2020;11:00 PM;1,858
Jan 30, 2020;11:15 PM;1,816
Jan 30, 2020;11:30 PM;1,779
Jan 30, 2020;11:45 PM;1,758
Jan 31, 2020;12:00 AM;1,739
Jan 31, 2020;12:15 AM;1,715
Jan 31, 2020;12:30 AM;1,686
Jan 31, 2020;12:45 AM;1,668
Jan 31, 2020;1:00 AM;1,670
Jan 31, 2020;1:15 AM;1,647
Jan 31, 2020;1:30 AM;1,634
Jan 31, 2020;1:45 AM;1,619
Jan 31, 2020;2:00 AM;1,613
Jan 31, 2020;2:15 AM;1,612
Jan 31, 2020;2:30 AM;1,607
Jan 31, 2020;2:45 AM;1,596
Jan 31, 2020;3:00 AM;1,589
Jan 31, 2020;3:15 AM;1,580
Jan 31, 2020;3:30 AM;1,574
Jan 31, 2020;3:45 AM;1,580
Jan 31, 2020;4:00 AM;1,603
Jan 31, 2020;4:15 AM;1,609
Jan 31, 2020;4:30 AM;1,620
Jan 31, 2020;4:45 AM;1,636
Jan 31, 2020;5:00 AM;1,714
Jan 31, 2020;5:15 AM;1,759
Jan 31, 2020;5:30 AM;1,807
Jan 31, 2020;5:45 AM;1,856
Jan 31, 2020;6:00 AM;1,950
Jan 31, 2020;6:15 AM;2,017
Jan 31, 2020;6:30 AM;2,091
Jan 31, 2020;6:45 AM;2,149
Jan 31, 2020;7:00 AM;2,229
Jan 31, 2020;7:15 AM;2,268
Jan 31, 2020;7:30 AM;2,288
Jan 31, 2020;7:45 AM;2,301
Jan 31, 2020;8:00 AM;2,320
Jan 31, 2020;8:15 AM;2,328
Jan 31, 2020;8:30 AM;2,349
Jan 31, 2020;8:45 AM;2,354
Jan 31, 2020;9:00 AM;2,354
Jan 31, 2020;9:15 AM;2,359
Jan 31, 2020;9:30 AM;2,372
Jan 31, 2020;9:45 AM;2,379
Jan 31, 2020;10:00 AM;2,374
Jan 31, 2020;10:15 AM;2,367
Jan 31, 2020;10:30 AM;2,383
Jan 31, 2020;10:45 AM;2,392
Jan 31, 2020;11:00 AM;2,391
Jan 31, 2020;11:15 AM;2,389
Jan 31, 2020;11:30 AM;2,364
Jan 31, 2020;11:45 AM;2,342
Jan 31, 2020;12:00 PM;2,333
Jan 31, 2020;12:15 PM;2,306
Jan 31, 2020;12:30 PM;2,287
Jan 31, 2020;12:45 PM;2,285
Jan 31, 2020;1:00 PM;2,266
Jan 31, 2020;1:15 PM;2,245
Jan 31, 2020;1:30 PM;2,235
Jan 31, 2020;1:45 PM;2,219
Jan 31, 2020;2:00 PM;2,216
Jan 31, 2020;2:15 PM;2,208
Jan 31, 2020;2:30 PM;2,193
Jan 31, 2020;2:45 PM;2,188
Jan 31, 2020;3:00 PM;2,185
Jan 31, 2020;3:15 PM;2,180
Jan 31, 2020;3:30 PM;2,179
Jan 31, 2020;3:45 PM;2,162
Jan 31, 2020;4:00 PM;2,171
Jan 31, 2020;4:15 PM;2,163
Jan 31, 2020;4:30 PM;2,172
Jan 31, 2020;4:45 PM;2,203
Jan 31, 2020;5:00 PM;2,233
Jan 31, 2020;5:15 PM;2,261
Jan 31, 2020;5:30 PM;2,272
Jan 31, 2020;5:45 PM;2,276
Jan 31, 2020;6:00 PM;2,266
Jan 31, 2020;6:15 PM;2,255
Jan 31, 2020;6:30 PM;2,255
Jan 31, 2020;6:45 PM;2,222
Jan 31, 2020;7:00 PM;2,183
Jan 31, 2020;7:15 PM;2,157
Jan 31, 2020;7:30 PM;2,127
Jan 31, 2020;7:45 PM;2,096
Jan 31, 2020;8:00 PM;2,035
Jan 31, 2020;8:15 PM;2,002
Jan 31, 2020;8:30 PM;1,978
Jan 31, 2020;8:45 PM;1,939
Jan 31, 2020;9:00 PM;1,893
Jan 31, 2020;9:15 PM;1,861
Jan 31, 2020;9:30 PM;1,825
Jan 31, 2020;9:45 PM;1,802
Jan 31, 2020;10:00 PM;1,827
Jan 31, 2020;10:15 PM;1,801
Jan 31, 2020;10:30 PM;1,780
Jan 31, 2020;10:45 PM;1,749
Jan 31, 2020;11:00 PM;1,730
Jan 31, 2020;11:15 PM;1,703
Jan 31, 2020;11:30 PM;1,684
Jan 31, 2020;11:45 PM;1,666
Feb 1, 2020;12:00 AM;1,640
Feb 1, 2020;12:15 AM;1,615
Feb 1, 2020;12:30 AM;1,589
Feb 1, 2020;12:45 AM;1,563
Feb 1, 2020;1:00 AM;1,563
Feb 1, 2020;1:15 AM;1,540
Feb 1, 2020;1:30 AM;1,520
Feb 1, 2020;1:45 AM;1,501
Feb 1, 2020;2:00 AM;1,497
Feb 1, 2020;2:15 AM;1,478
Feb 1, 2020;2:30 AM;1,460
Feb 1, 2020;2:45 AM;1,446
Feb 1, 2020;3:00 AM;1,438
Feb 1, 2020;3:15 AM;1,429
Feb 1, 2020;3:30 AM;1,424
Feb 1, 2020;3:45 AM;1,421
Feb 1, 2020;4:00 AM;1,443
Feb 1, 2020;4:15 AM;1,446
Feb 1, 2020;4:30 AM;1,453
Feb 1, 2020;4:45 AM;1,464
Feb 1, 2020;5:00 AM;1,471
Feb 1, 2020;5:15 AM;1,489
Feb 1, 2020;5:30 AM;1,510
Feb 1, 2020;5:45 AM;1,529
Feb 1, 2020;6:00 AM;1,544
Feb 1, 2020;6:15 AM;1,577
Feb 1, 2020;6:30 AM;1,613
Feb 1, 2020;6:45 AM;1,648
Feb 1, 2020;7:00 AM;1,702
Feb 1, 2020;7:15 AM;1,736
Feb 1, 2020;7:30 AM;1,767
Feb 1, 2020;7:45 AM;1,798
Feb 1, 2020;8:00 AM;1,834
Feb 1, 2020;8:15 AM;1,859
Feb 1, 2020;8:30 AM;1,886
Feb 1, 2020;8:45 AM;1,913
Feb 1, 2020;9:00 AM;1,938
Feb 1, 2020;9:15 AM;1,953
Feb 1, 2020;9:30 AM;1,962
Feb 1, 2020;9:45 AM;1,969
Feb 1, 2020;10:00 AM;1,975
Feb 1, 2020;10:15 AM;1,979
Feb 1, 2020;10:30 AM;1,981
Feb 1, 2020;10:45 AM;1,985
Feb 1, 2020;11:00 AM;1,981
Feb 1, 2020;11:15 AM;1,985
Feb 1, 2020;11:30 AM;1,975
Feb 1, 2020;11:45 AM;1,957
Feb 1, 2020;12:00 PM;1,951
Feb 1, 2020;12:15 PM;1,920
Feb 1, 2020;12:30 PM;1,897
Feb 1, 2020;12:45 PM;1,881
Feb 1, 2020;1:00 PM;1,878
Feb 1, 2020;1:15 PM;1,865
Feb 1, 2020;1:30 PM;1,852
Feb 1, 2020;1:45 PM;1,837
Feb 1, 2020;2:00 PM;1,824
Feb 1, 2020;2:15 PM;1,818
Feb 1, 2020;2:30 PM;1,822
Feb 1, 2020;2:45 PM;1,815
Feb 1, 2020;3:00 PM;1,819
Feb 1, 2020;3:15 PM;1,819
Feb 1, 2020;3:30 PM;1,828
Feb 1, 2020;3:45 PM;1,831
Feb 1, 2020;4:00 PM;1,834
Feb 1, 2020;4:15 PM;1,841
Feb 1, 2020;4:30 PM;1,865
Feb 1, 2020;4:45 PM;1,900
Feb 1, 2020;5:00 PM;1,932
Feb 1, 2020;5:15 PM;1,963
Feb 1, 2020;5:30 PM;1,982
Feb 1, 2020;5:45 PM;1,993
Feb 1, 2020;6:00 PM;1,998
Feb 1, 2020;6:15 PM;1,977
Feb 1, 2020;6:30 PM;1,957
Feb 1, 2020;6:45 PM;1,937
Feb 1, 2020;7:00 PM;1,907
Feb 1, 2020;7:15 PM;1,882
Feb 1, 2020;7:30 PM;1,858
Feb 1, 2020;7:45 PM;1,832
Feb 1, 2020;8:00 PM;1,804
Feb 1, 2020;8:15 PM;1,773
Feb 1, 2020;8:30 PM;1,747
Feb 1, 2020;8:45 PM;1,718
Feb 1, 2020;9:00 PM;1,689
Feb 1, 2020;9:15 PM;1,658
Feb 1, 2020;9:30 PM;1,630
Feb 1, 2020;9:45 PM;1,619
Feb 1, 2020;10:00 PM;1,672
Feb 1, 2020;10:15 PM;1,664
Feb 1, 2020;10:30 PM;1,632
Feb 1, 2020;10:45 PM;1,603
Feb 1, 2020;11:00 PM;1,583
Feb 1, 2020;11:15 PM;1,551
Feb 1, 2020;11:30 PM;1,518
Feb 1, 2020;11:45 PM;1,497
Feb 2, 2020;12:00 AM;1,482
Feb 2, 2020;12:15 AM;1,454
Feb 2, 2020;12:30 AM;1,430
Feb 2, 2020;12:45 AM;1,406
Feb 2, 2020;1:00 AM;1,409
Feb 2, 2020;1:15 AM;1,388
Feb 2, 2020;1:30 AM;1,369
Feb 2, 2020;1:45 AM;1,352
Feb 2, 2020;2:00 AM;1,385
Feb 2, 2020;2:15 AM;1,370
Feb 2, 2020;2:30 AM;1,355
Feb 2, 2020;2:45 AM;1,341
Feb 2, 2020;3:00 AM;1,337
Feb 2, 2020;3:15 AM;1,328
Feb 2, 2020;3:30 AM;1,322
Feb 2, 2020;3:45 AM;1,320
Feb 2, 2020;4:00 AM;1,327
Feb 2, 2020;4:15 AM;1,329
Feb 2, 2020;4:30 AM;1,338
Feb 2, 2020;4:45 AM;1,344
Feb 2, 2020;5:00 AM;1,365
Feb 2, 2020;5:15 AM;1,376
Feb 2, 2020;5:30 AM;1,385
Feb 2, 2020;5:45 AM;1,392
Feb 2, 2020;6:00 AM;1,394
Feb 2, 2020;6:15 AM;1,413
Feb 2, 2020;6:30 AM;1,438
Feb 2, 2020;6:45 AM;1,465
Feb 2, 2020;7:00 AM;1,509
Feb 2, 2020;7:15 AM;1,535
Feb 2, 2020;7:30 AM;1,563
Feb 2, 2020;7:45 AM;1,589
Feb 2, 2020;8:00 AM;1,602
Feb 2, 2020;8:15 AM;1,627
Feb 2, 2020;8:30 AM;1,655
Feb 2, 2020;8:45 AM;1,681
Feb 2, 2020;9:00 AM;1,706
Feb 2, 2020;9:15 AM;1,722
Feb 2, 2020;9:30 AM;1,741
Feb 2, 2020;9:45 AM;1,756
Feb 2, 2020;10:00 AM;1,771
Feb 2, 2020;10:15 AM;1,787
Feb 2, 2020;10:30 AM;1,798
Feb 2, 2020;10:45 AM;1,812
Feb 2, 2020;11:00 AM;1,817
Feb 2, 2020;11:15 AM;1,832
Feb 2, 2020;11:30 AM;1,832
Feb 2, 2020;11:45 AM;1,815
Feb 2, 2020;12:00 PM;1,811
Feb 2, 2020;12:15 PM;1,783
Feb 2, 2020;12:30 PM;1,762
Feb 2, 2020;12:45 PM;1,741
Feb 2, 2020;1:00 PM;1,733
Feb 2, 2020;1:15 PM;1,717
Feb 2, 2020;1:30 PM;1,704
Feb 2, 2020;1:45 PM;1,690
Feb 2, 2020;2:00 PM;1,683
Feb 2, 2020;2:15 PM;1,675
Feb 2, 2020;2:30 PM;1,672
Feb 2, 2020;2:45 PM;1,666
Feb 2, 2020;3:00 PM;1,669
Feb 2, 2020;3:15 PM;1,669
Feb 2, 2020;3:30 PM;1,674
Feb 2, 2020;3:45 PM;1,680
Feb 2, 2020;4:00 PM;1,690
Feb 2, 2020;4:15 PM;1,703
Feb 2, 2020;4:30 PM;1,727
Feb 2, 2020;4:45 PM;1,760
Feb 2, 2020;5:00 PM;1,791
Feb 2, 2020;5:15 PM;1,821
Feb 2, 2020;5:30 PM;1,842
Feb 2, 2020;5:45 PM;1,857
Feb 2, 2020;6:00 PM;1,876
Feb 2, 2020;6:15 PM;1,871
Feb 2, 2020;6:30 PM;1,868
Feb 2, 2020;6:45 PM;1,858
Feb 2, 2020;7:00 PM;1,834
Feb 2, 2020;7:15 PM;1,818
Feb 2, 2020;7:30 PM;1,798
Feb 2, 2020;7:45 PM;1,778
Feb 2, 2020;8:00 PM;1,764
Feb 2, 2020;8:15 PM;1,738
Feb 2, 2020;8:30 PM;1,717
Feb 2, 2020;8:45 PM;1,691
Feb 2, 2020;9:00 PM;1,664
Feb 2, 2020;9:15 PM;1,637
Feb 2, 2020;9:30 PM;1,615
Feb 2, 2020;9:45 PM;1,610
Feb 2, 2020;10:00 PM;1,669
Feb 2, 2020;10:15 PM;1,662
Feb 2, 2020;10:30 PM;1,634
Feb 2, 2020;10:45 PM;1,609
Feb 2, 2020;11:00 PM;1,614
Feb 2, 2020;11:15 PM;1,583
Feb 2, 2020;11:30 PM;1,553
Feb 2, 2020;11:45 PM;1,531
Feb 3, 2020;12:00 AM;1,529
Feb 3, 2020;12:15 AM;1,505
Feb 3, 2020;12:30 AM;1,481
Feb 3, 2020;12:45 AM;1,459
Feb 3, 2020;1:00 AM;1,461
Feb 3, 2020;1:15 AM;1,442
Feb 3, 2020;1:30 AM;1,427
Feb 3, 2020;1:45 AM;1,415
Feb 3, 2020;2:00 AM;1,433
Feb 3, 2020;2:15 AM;1,421
Feb 3, 2020;2:30 AM;1,408
Feb 3, 2020;2:45 AM;1,400
Feb 3, 2020;3:00 AM;1,396
Feb 3, 2020;3:15 AM;1,393
Feb 3, 2020;3:30 AM;1,395
Feb 3, 2020;3:45 AM;1,401
Feb 3, 2020;4:00 AM;1,416
Feb 3, 2020;4:15 AM;1,430
Feb 3, 2020;4:30 AM;1,454
Feb 3, 2020;4:45 AM;1,486
Feb 3, 2020;5:00 AM;1,541
Feb 3, 2020;5:15 AM;1,588
Feb 3, 2020;5:30 AM;1,644
Feb 3, 2020;5:45 AM;1,710
Feb 3, 2020;6:00 AM;1,795
Feb 3, 2020;6:15 AM;1,874
Feb 3, 2020;6:30 AM;1,943
Feb 3, 2020;6:45 AM;2,000
Feb 3, 2020;7:00 AM;2,078
Feb 3, 2020;7:15 AM;2,120
Feb 3, 2020;7:30 AM;2,152
Feb 3, 2020;7:45 AM;2,179
Feb 3, 2020;8:00 AM;2,207
Feb 3, 2020;8:15 AM;2,216
Feb 3, 2020;8:30 AM;2,226
Feb 3, 2020;8:45 AM;2,235
Feb 3, 2020;9:00 AM;2,230
Feb 3, 2020;9:15 AM;2,238
Feb 3, 2020;9:30 AM;2,245
Feb 3, 2020;9:45 AM;2,249
Feb 3, 2020;10:00 AM;2,247
Feb 3, 2020;10:15 AM;2,249
Feb 3, 2020;10:30 AM;2,252
Feb 3, 2020;10:45 AM;2,259
Feb 3, 2020;11:00 AM;2,252
Feb 3, 2020;11:15 AM;2,257
Feb 3, 2020;11:30 AM;2,254
Feb 3, 2020;11:45 AM;2,244
Feb 3, 2020;12:00 PM;2,233
Feb 3, 2020;12:15 PM;2,212
Feb 3, 2020;12:30 PM;2,200
Feb 3, 2020;12:45 PM;2,195
Feb 3, 2020;1:00 PM;2,201
Feb 3, 2020;1:15 PM;2,194
Feb 3, 2020;1:30 PM;2,188
Feb 3, 2020;1:45 PM;2,181
Feb 3, 2020;2:00 PM;2,179
Feb 3, 2020;2:15 PM;2,175
Feb 3, 2020;2:30 PM;2,173
Feb 3, 2020;2:45 PM;2,171
Feb 3, 2020;3:00 PM;2,176
Feb 3, 2020;3:15 PM;2,177
Feb 3, 2020;3:30 PM;2,180
Feb 3, 2020;3:45 PM;2,179
Feb 3, 2020;4:00 PM;2,183
Feb 3, 2020;4:15 PM;2,190
Feb 3, 2020;4:30 PM;2,201
Feb 3, 2020;4:45 PM;2,220
Feb 3, 2020;5:00 PM;2,242
Feb 3, 2020;5:15 PM;2,268
Feb 3, 2020;5:30 PM;2,286
Feb 3, 2020;5:45 PM;2,292
Feb 3, 2020;6:00 PM;2,285
Feb 3, 2020;6:15 PM;2,274
Feb 3, 2020;6:30 PM;2,262
Feb 3, 2020;6:45 PM;2,244
Feb 3, 2020;7:00 PM;2,202
Feb 3, 2020;7:15 PM;2,172
Feb 3, 2020;7:30 PM;2,140
Feb 3, 2020;7:45 PM;2,105
Feb 3, 2020;8:00 PM;2,067
Feb 3, 2020;8:15 PM;2,025
Feb 3, 2020;8:30 PM;1,993
Feb 3, 2020;8:45 PM;1,953
Feb 3, 2020;9:00 PM;1,913
Feb 3, 2020;9:15 PM;1,877
Feb 3, 2020;9:30 PM;1,838
Feb 3, 2020;9:45 PM;1,811
Feb 3, 2020;10:00 PM;1,851
Feb 3, 2020;10:15 PM;1,828
Feb 3, 2020;10:30 PM;1,789
Feb 3, 2020;10:45 PM;1,753
Feb 3, 2020;11:00 PM;1,731
Feb 3, 2020;11:15 PM;1,692
Feb 3, 2020;11:30 PM;1,657
Feb 3, 2020;11:45 PM;1,633
Feb 4, 2020;12:00 AM;1,634
Feb 4, 2020;12:15 AM;1,609
Feb 4, 2020;12:30 AM;1,582
Feb 4, 2020;12:45 AM;1,559
Feb 4, 2020;1:00 AM;1,556
Feb 4, 2020;1:15 AM;1,538
Feb 4, 2020;1:30 AM;1,521
Feb 4, 2020;1:45 AM;1,505
Feb 4, 2020;2:00 AM;1,522
Feb 4, 2020;2:15 AM;1,508
Feb 4, 2020;2:30 AM;1,496
Feb 4, 2020;2:45 AM;1,484
Feb 4, 2020;3:00 AM;1,484
Feb 4, 2020;3:15 AM;1,480
Feb 4, 2020;3:30 AM;1,478
Feb 4, 2020;3:45 AM;1,485
Feb 4, 2020;4:00 AM;1,501
Feb 4, 2020;4:15 AM;1,517
Feb 4, 2020;4:30 AM;1,540
Feb 4, 2020;4:45 AM;1,569
Feb 4, 2020;5:00 AM;1,604
Feb 4, 2020;5:15 AM;1,648
Feb 4, 2020;5:30 AM;1,707
Feb 4, 2020;5:45 AM;1,774
Feb 4, 2020;6:00 AM;1,862
Feb 4, 2020;6:15 AM;1,941
Feb 4, 2020;6:30 AM;2,013
Feb 4, 2020;6:45 AM;2,080
Feb 4, 2020;7:00 AM;2,154
Feb 4, 2020;7:15 AM;2,200
Feb 4, 2020;7:30 AM;2,228
Feb 4, 2020;7:45 AM;2,251
Feb 4, 2020;8:00 AM;2,278
Feb 4, 2020;8:15 AM;2,287
Feb 4, 2020;8:30 AM;2,293
Feb 4, 2020;8:45 AM;2,297
Feb 4, 2020;9:00 AM;2,292
Feb 4, 2020;9:15 AM;2,305
Feb 4, 2020;9:30 AM;2,312
Feb 4, 2020;9:45 AM;2,318
Feb 4, 2020;10:00 AM;2,319
Feb 4, 2020;10:15 AM;2,327
Feb 4, 2020;10:30 AM;2,331
Feb 4, 2020;10:45 AM;2,339
Feb 4, 2020;11:00 AM;2,337
Feb 4, 2020;11:15 AM;2,343
Feb 4, 2020;11:30 AM;2,335
Feb 4, 2020;11:45 AM;2,321
Feb 4, 2020;12:00 PM;2,317
Feb 4, 2020;12:15 PM;2,294
Feb 4, 2020;12:30 PM;2,283
Feb 4, 2020;12:45 PM;2,276
Feb 4, 2020;1:00 PM;2,286
Feb 4, 2020;1:15 PM;2,278
Feb 4, 2020;1:30 PM;2,271
Feb 4, 2020;1:45 PM;2,259
Feb 4, 2020;2:00 PM;2,251
Feb 4, 2020;2:15 PM;2,246
Feb 4, 2020;2:30 PM;2,238
Feb 4, 2020;2:45 PM;2,238
Feb 4, 2020;3:00 PM;2,240
Feb 4, 2020;3:15 PM;2,240
Feb 4, 2020;3:30 PM;2,239
Feb 4, 2020;3:45 PM;2,244
Feb 4, 2020;4:00 PM;2,247
Feb 4, 2020;4:15 PM;2,257
Feb 4, 2020;4:30 PM;2,278
Feb 4, 2020;4:45 PM;2,302
Feb 4, 2020;5:00 PM;2,320
Feb 4, 2020;5:15 PM;2,342
Feb 4, 2020;5:30 PM;2,354
Feb 4, 2020;5:45 PM;2,351
Feb 4, 2020;6:00 PM;2,341
Feb 4, 2020;6:15 PM;2,325
Feb 4, 2020;6:30 PM;2,310
Feb 4, 2020;6:45 PM;2,290
Feb 4, 2020;7:00 PM;2,262
Feb 4, 2020;7:15 PM;2,229
Feb 4, 2020;7:30 PM;2,200
Feb 4, 2020;7:45 PM;2,164
Feb 4, 2020;8:00 PM;2,124
Feb 4, 2020;8:15 PM;2,080
Feb 4, 2020;8:30 PM;2,047
Feb 4, 2020;8:45 PM;2,006
Feb 4, 2020;9:00 PM;1,966
Feb 4, 2020;9:15 PM;1,930
Feb 4, 2020;9:30 PM;1,890
Feb 4, 2020;9:45 PM;1,862
Feb 4, 2020;10:00 PM;1,895
Feb 4, 2020;10:15 PM;1,879
Feb 4, 2020;10:30 PM;1,839
Feb 4, 2020;10:45 PM;1,803
Feb 4, 2020;11:00 PM;1,793
Feb 4, 2020;11:15 PM;1,755
Feb 4, 2020;11:30 PM;1,722
Feb 4, 2020;11:45 PM;1,696
Feb 5, 2020;12:00 AM;1,676
Feb 5, 2020;12:15 AM;1,651
Feb 5, 2020;12:30 AM;1,626
Feb 5, 2020;12:45 AM;1,601
Feb 5, 2020;1:00 AM;1,605
Feb 5, 2020;1:15 AM;1,586
Feb 5, 2020;1:30 AM;1,571
Feb 5, 2020;1:45 AM;1,556
Feb 5, 2020;2:00 AM;1,578
Feb 5, 2020;2:15 AM;1,562
Feb 5, 2020;2:30 AM;1,549
Feb 5, 2020;2:45 AM;1,537
Feb 5, 2020;3:00 AM;1,551
Feb 5, 2020;3:15 AM;1,548
Feb 5, 2020;3:30 AM;1,547
Feb 5, 2020;3:45 AM;1,552
Feb 5, 2020;4:00 AM;1,549
Feb 5, 2020;4:15 AM;1,562
Feb 5, 2020;4:30 AM;1,585
Feb 5, 2020;4:45 AM;1,612
Feb 5, 2020;5:00 AM;1,660
Feb 5, 2020;5:15 AM;1,707
Feb 5, 2020;5:30 AM;1,764
Feb 5, 2020;5:45 AM;1,823
Feb 5, 2020;6:00 AM;1,902
Feb 5, 2020;6:15 AM;1,979
Feb 5, 2020;6:30 AM;2,047
Feb 5, 2020;6:45 AM;2,106
Feb 5, 2020;7:00 AM;2,184
Feb 5, 2020;7:15 AM;2,226
Feb 5, 2020;7:30 AM;2,252
Feb 5, 2020;7:45 AM;2,277
Feb 5, 2020;8:00 AM;2,295
Feb 5, 2020;8:15 AM;2,308
Feb 5, 2020;8:30 AM;2,320
Feb 5, 2020;8:45 AM;2,328
Feb 5, 2020;9:00 AM;2,312
Feb 5, 2020;9:15 AM;2,320
Feb 5, 2020;9:30 AM;2,329
Feb 5, 2020;9:45 AM;2,334
Feb 5, 2020;10:00 AM;2,326
Feb 5, 2020;10:15 AM;2,330
Feb 5, 2020;10:30 AM;2,335
Feb 5, 2020;10:45 AM;2,338
Feb 5, 2020;11:00 AM;2,329
Feb 5, 2020;11:15 AM;2,334
Feb 5, 2020;11:30 AM;2,330
Feb 5, 2020;11:45 AM;2,316
Feb 5, 2020;12:00 PM;2,313
Feb 5, 2020;12:15 PM;2,290
Feb 5, 2020;12:30 PM;2,279
Feb 5, 2020;12:45 PM;2,273
Feb 5, 2020;1:00 PM;2,281
Feb 5, 2020;1:15 PM;2,275
Feb 5, 2020;1:30 PM;2,267
Feb 5, 2020;1:45 PM;2,255
Feb 5, 2020;2:00 PM;2,252
Feb 5, 2020;2:15 PM;2,248
Feb 5, 2020;2:30 PM;2,245
Feb 5, 2020;2:45 PM;2,237
Feb 5, 2020;3:00 PM;2,241
Feb 5, 2020;3:15 PM;2,243
Feb 5, 2020;3:30 PM;2,244
Feb 5, 2020;3:45 PM;2,246
Feb 5, 2020;4:00 PM;2,248
Feb 5, 2020;4:15 PM;2,255
Feb 5, 2020;4:30 PM;2,267
Feb 5, 2020;4:45 PM;2,289
Feb 5, 2020;5:00 PM;2,305
Feb 5, 2020;5:15 PM;2,326
Feb 5, 2020;5:30 PM;2,340
Feb 5, 2020;5:45 PM;2,345
Feb 5, 2020;6:00 PM;2,337
Feb 5, 2020;6:15 PM;2,324
Feb 5, 2020;6:30 PM;2,309
Feb 5, 2020;6:45 PM;2,288
Feb 5, 2020;7:00 PM;2,253
Feb 5, 2020;7:15 PM;2,222
Feb 5, 2020;7:30 PM;2,192
Feb 5, 2020;7:45 PM;2,157
Feb 5, 2020;8:00 PM;2,119
Feb 5, 2020;8:15 PM;2,082
Feb 5, 2020;8:30 PM;2,051
Feb 5, 2020;8:45 PM;2,011
Feb 5, 2020;9:00 PM;1,973
Feb 5, 2020;9:15 PM;1,938
Feb 5, 2020;9:30 PM;1,900
Feb 5, 2020;9:45 PM;1,871
Feb 5, 2020;10:00 PM;1,906
Feb 5, 2020;10:15 PM;1,890
Feb 5, 2020;10:30 PM;1,851
Feb 5, 2020;10:45 PM;1,817
Feb 5, 2020;11:00 PM;1,796
Feb 5, 2020;11:15 PM;1,761
Feb 5, 2020;11:30 PM;1,728
Feb 5, 2020;11:45 PM;1,710
Feb 6, 2020;12:00 AM;1,724
Feb 6, 2020;12:15 AM;1,701
Feb 6, 2020;12:30 AM;1,676
Feb 6, 2020;12:45 AM;1,657
Feb 6, 2020;1:00 AM;1,657
Feb 6, 2020;1:15 AM;1,640
Feb 6, 2020;1:30 AM;1,624
Feb 6, 2020;1:45 AM;1,613
Feb 6, 2020;2:00 AM;1,633
Feb 6, 2020;2:15 AM;1,620
Feb 6, 2020;2:30 AM;1,606
Feb 6, 2020;2:45 AM;1,597
Feb 6, 2020;3:00 AM;1,592
Feb 6, 2020;3:15 AM;1,589
Feb 6, 2020;3:30 AM;1,585
Feb 6, 2020;3:45 AM;1,583
Feb 6, 2020;4:00 AM;1,590
Feb 6, 2020;4:15 AM;1,599
Feb 6, 2020;4:30 AM;1,616
Feb 6, 2020;4:45 AM;1,641
Feb 6, 2020;5:00 AM;1,677
Feb 6, 2020;5:15 AM;1,725
Feb 6, 2020;5:30 AM;1,781
Feb 6, 2020;5:45 AM;1,845
Feb 6, 2020;6:00 AM;1,920
Feb 6, 2020;6:15 AM;1,996
Feb 6, 2020;6:30 AM;2,066
Feb 6, 2020;6:45 AM;2,129
Feb 6, 2020;7:00 AM;2,198
Feb 6, 2020;7:15 AM;2,236
Feb 6, 2020;7:30 AM;2,260
Feb 6, 2020;7:45 AM;2,283
Feb 6, 2020;8:00 AM;2,300
Feb 6, 2020;8:15 AM;2,303
Feb 6, 2020;8:30 AM;2,310
Feb 6, 2020;8:45 AM;2,316
Feb 6, 2020;9:00 AM;2,299
Feb 6, 2020;9:15 AM;2,308
Feb 6, 2020;9:30 AM;2,321
Feb 6, 2020;9:45 AM;2,332
Feb 6, 2020;10:00 AM;2,330
Feb 6, 2020;10:15 AM;2,333
Feb 6, 2020;10:30 AM;2,334
Feb 6, 2020;10:45 AM;2,339
Feb 6, 2020;11:00 AM;2,317
Feb 6, 2020;11:15 AM;2,317
Feb 6, 2020;11:30 AM;2,305
Feb 6, 2020;11:45 AM;2,289
Feb 6, 2020;12:00 PM;2,277
Feb 6, 2020;12:15 PM;2,251
