"","country","date","load","holiday","max_temp_f","max_temp","wday","sunday"
"13577","CA",2019-03-16,0.548948,"0",72,22.22,7,0
"13578","CA",2019-03-17,0.539385,"0",74.85,23.81,1,1
"13579","CA",2019-03-18,0.592449,"0",75.2,24,2,0
"13580","CA",2019-03-19,0.58902,"0",69.8,21,3,0
"13581","CA",2019-03-20,0.600346,"0",62.6,17,4,0
"13582","CA",2019-03-21,0.601797,"0",62,16.67,5,0
"13583","CA",2019-03-22,0.60106,"0",62.4,16.89,6,0
"13584","CA",2019-03-23,0.554363,"0",63,17.22,7,0
"13585","CA",2019-03-24,0.542184,"0",66,18.89,1,1
"13586","CA",2019-03-25,0.617873,"0",68,20,2,0
"13587","CA",2019-03-26,0.61208,"0",68,20,3,0
"13588","CA",2019-03-27,0.633674,"0",66,18.89,4,0
"13589","CA",2019-03-28,0.638305,"0",65,18.33,5,0
"13590","CA",2019-03-29,0.633146,"0",66,18.89,6,0
"13591","CA",2019-03-30,0.611445,"0",70.9,21.61,7,0
"13592","CA",2019-03-31,0.567567,"0",75.2,24,1,1
"13593","CA",2019-04-01,0.665272,"0",75,23.89,2,0
"13594","CA",2019-04-02,0.662516,"0",66.55,19.19,3,0
"13595","CA",2019-04-03,0.66483,"0",65,18.33,4,0
"13596","CA",2019-04-04,0.649789,"0",64.4,18,5,0
"13597","CA",2019-04-05,0.63607,"0",64,17.78,6,0
"13598","CA",2019-04-06,0.595268,"0",68.1,20.06,7,0
"13599","CA",2019-04-07,0.579943,"0",75.2,24,1,1
"13600","CA",2019-04-08,0.661316,"0",76.5,24.72,2,0
"13601","CA",2019-04-09,0.640337,"0",69,20.56,3,0
"13602","CA",2019-04-10,0.625301,"0",71,21.67,4,0
"13603","CA",2019-04-11,0.637324,"0",68,20,5,0
"13604","CA",2019-04-12,0.609634,"0",71.1,21.72,6,0
"13605","CA",2019-04-13,0.555227,"0",75.95,24.42,7,0
"13606","CA",2019-04-14,0.571846,"0",71.6,22,1,1
"13607","CA",2019-04-15,0.641376,"0",65,18.33,2,0
"13608","CA",2019-04-16,0.632734,"0",65,18.33,3,0
"13609","CA",2019-04-17,0.665662,"0",75.2,24,4,0
"13610","CA",2019-04-18,0.702509,"0",82,27.78,5,0
"13611","CA",2019-04-19,0.698878,"1",79,26.11,6,0
"13612","CA",2019-04-20,0.625984,"0",66.2,19,7,0
"13613","CA",2019-04-21,0.57751,"0",69.8,21,1,1
"13614","CA",2019-04-22,0.661125,"0",78.6,25.89,2,0
"13615","CA",2019-04-23,0.709107,"0",86,30,3,0
"13616","CA",2019-04-24,0.742215,"0",84.2,29,4,0
"13617","CA",2019-04-25,0.748089,"0",82.4,28,5,0
"13618","CA",2019-04-26,0.723493,"0",78.8,26,6,0
"13619","CA",2019-04-27,0.654057,"0",75,23.89,7,0
"13620","CA",2019-04-28,0.617238,"0",73.75,23.19,1,1
"13621","CA",2019-04-29,0.671005,"0",68,20,2,0
"13622","CA",2019-04-30,0.672096,"0",67,19.44,3,0
"13623","CA",2019-05-01,0.670616,"0",72,22.22,4,0
"13624","CA",2019-05-02,0.683035,"0",75.9,24.39,5,0
"13625","CA",2019-05-03,0.686236,"0",77,25,6,0
"13626","CA",2019-05-04,0.633714,"0",77,25,7,0
"13627","CA",2019-05-05,0.588763,"0",71.6,22,1,1
"13628","CA",2019-05-06,0.669924,"0",69,20.56,2,0
"13629","CA",2019-05-07,0.683187,"0",69,20.56,3,0
"13630","CA",2019-05-08,0.688771,"0",70,21.11,4,0
"13631","CA",2019-05-09,0.654792,"0",68,20,5,0
"13632","CA",2019-05-10,0.684058,"0",69.45,20.81,6,0
"13633","CA",2019-05-11,0.636401,"0",77,25,7,0
"13634","CA",2019-05-12,0.625048,"0",78,25.56,1,1
"13635","CA",2019-05-13,0.701489,"0",76,24.44,2,0
"13636","CA",2019-05-14,0.710207,"0",73,22.78,3,0
"13637","CA",2019-05-15,0.702612,"0",68,20,4,0
"13638","CA",2019-05-16,0.67834,"0",64.4,18,5,0
"13639","CA",2019-05-17,0.664361,"0",68,20,6,0
"13640","CA",2019-05-18,0.629037,"0",67,19.44,7,0
"13641","CA",2019-05-19,0.601641,"0",62.6,17,1,1
"13642","CA",2019-05-20,0.646905,"0",67,19.44,2,0
"13643","CA",2019-05-21,0.658645,"0",64.9,18.28,3,0
"13644","CA",2019-05-22,0.656827,"0",67.5,19.72,4,0
"13645","CA",2019-05-23,0.676278,"0",66.2,19,5,0
"13646","CA",2019-05-24,0.654874,"0",73.5,23.06,6,0
"13647","CA",2019-05-25,0.599767,"0",71,21.67,7,0
"13648","CA",2019-05-26,0.577343,"0",62,16.67,1,1
"13649","CA",2019-05-27,0.581295,"1",66.2,19,2,0
"13650","CA",2019-05-28,0.654632,"0",73,22.78,3,0
"13651","CA",2019-05-29,0.691232,"0",78.8,26,4,0
"13652","CA",2019-05-30,0.701147,"0",77,25,5,0
"13653","CA",2019-05-31,0.708862,"0",78,25.56,6,0
"13654","CA",2019-06-01,0.670269,"0",76,24.44,7,0
"13655","CA",2019-06-02,0.647911,"0",73.4,23,1,1
"13656","CA",2019-06-03,0.730805,"0",79,26.11,2,0
"13657","CA",2019-06-04,0.791007,"0",84.2,29,3,0
"13658","CA",2019-06-05,0.829765,"0",86,30,4,0
"13659","CA",2019-06-06,0.771816,"0",78.8,26,5,0
"13660","CA",2019-06-07,0.72535,"0",75.2,24,6,0
"13661","CA",2019-06-08,0.698462,"0",84.95,29.42,7,0
"13662","CA",2019-06-09,0.74256,"0",92.9,33.83,1,1
"13663","CA",2019-06-10,0.9212,"0",98.6,37,2,0
"13664","CA",2019-06-11,0.981028,"0",99,37.22,3,0
"13665","CA",2019-06-12,0.953672,"0",91.4,33,4,0
"13666","CA",2019-06-13,0.837338,"0",82.2,27.89,5,0
"13667","CA",2019-06-14,0.778114,"0",80,26.67,6,0
"13668","CA",2019-06-15,0.706121,"0",80.35,26.86,7,0
"13669","CA",2019-06-16,0.677647,"0",80.6,27,1,1
"13670","CA",2019-06-17,0.775552,"0",81,27.22,2,0
"13671","CA",2019-06-18,0.820158,"0",84.2,29,3,0
"13672","CA",2019-06-19,0.825582,"0",84.6,29.22,4,0
"13673","CA",2019-06-20,0.781927,"0",77,25,5,0
"13674","CA",2019-06-21,0.738379,"0",75.2,24,6,0
"13675","CA",2019-06-22,0.709922,"0",84,28.89,7,0
"13676","CA",2019-06-23,0.734528,"0",87.8,31,1,1
"13677","CA",2019-06-24,0.807695,"0",82.4,28,2,0
"13678","CA",2019-06-25,0.774613,"0",78.8,26,3,0
"13679","CA",2019-06-26,0.752682,"0",75.7,24.28,4,0
"13680","CA",2019-06-27,0.750415,"0",77,25,5,0
"13681","CA",2019-06-28,0.759238,"0",81,27.22,6,0
"13682","CA",2019-06-29,0.721182,"0",86,30,7,0
"13683","CA",2019-06-30,0.721678,"0",87.8,31,1,1
"13684","CA",2019-07-01,0.805089,"0",84.95,29.42,2,0
"13685","CA",2019-07-02,0.81374,"0",83,28.33,3,0
"13686","CA",2019-07-03,0.795824,"0",80.6,27,4,0
"13687","CA",2019-07-04,0.717309,"1",82.9,28.28,5,0
"13688","CA",2019-07-05,0.776292,"0",85,29.44,6,0
"13689","CA",2019-07-06,0.752906,"0",86,30,7,0
"13690","CA",2019-07-07,0.704223,"0",82.4,28,1,1
"13691","CA",2019-07-08,0.755799,"0",77.4,25.22,2,0
"13692","CA",2019-07-09,0.789487,"0",83,28.33,3,0
"13693","CA",2019-07-10,0.83781,"0",86,30,4,0
"13694","CA",2019-07-11,0.881406,"0",90.15,32.31,5,0
"13695","CA",2019-07-12,0.906169,"0",93,33.89,6,0
"13696","CA",2019-07-13,0.865159,"0",91.4,33,7,0
"13697","CA",2019-07-14,0.830893,"0",90,32.22,1,1
"13698","CA",2019-07-15,0.918626,"0",91.4,33,2,0
"13699","CA",2019-07-16,0.911214,"0",88.5,31.39,3,0
"13700","CA",2019-07-17,0.890739,"0",87,30.56,4,0
"13701","CA",2019-07-18,0.881975,"0",86,30,5,0
"13702","CA",2019-07-19,0.839819,"0",84.2,29,6,0
"13703","CA",2019-07-20,0.777292,"0",84.2,29,7,0
"13704","CA",2019-07-21,0.794805,"0",89.95,32.19,1,1
"13705","CA",2019-07-22,0.923029,"0",93.2,34,2,0
"13706","CA",2019-07-23,0.986387,"0",95,35,3,0
"13707","CA",2019-07-24,1.012068,"0",97.5,36.39,4,0
"13708","CA",2019-07-25,0.999889,"0",95,35,5,0
"13709","CA",2019-07-26,0.998174,"0",93.6,34.22,6,0
"13710","CA",2019-07-27,0.954202,"0",96.8,36,7,0
"13711","CA",2019-07-28,0.921986,"0",95,35,1,1
"13712","CA",2019-07-29,0.932854,"0",89.6,32,2,0
"13713","CA",2019-07-30,0.904238,"0",87.05,30.58,3,0
"13714","CA",2019-07-31,0.895497,"0",89.6,32,4,0
"13715","CA",2019-08-01,0.914223,"0",89,31.67,5,0
"13716","CA",2019-08-02,0.916406,"0",91.4,33,6,0
"13717","CA",2019-08-03,0.881767,"0",93.55,34.19,7,0
"13718","CA",2019-08-04,0.858036,"0",93.2,34,1,1
"13719","CA",2019-08-05,0.934798,"0",93,33.89,2,0
"13720","CA",2019-08-06,0.955085,"0",95,35,3,0
"13721","CA",2019-08-07,0.91448,"0",89.6,32,4,0
"13722","CA",2019-08-08,0.867842,"0",84.6,29.22,5,0
"13723","CA",2019-08-09,0.841719,"0",84.1,28.94,6,0
"13724","CA",2019-08-10,0.784335,"0",81,27.22,7,0
"13725","CA",2019-08-11,0.762365,"0",86,30,1,1
"13726","CA",2019-08-12,0.874671,"0",89.6,32,2,0
"13727","CA",2019-08-13,0.924671,"0",93.2,34,3,0
"13728","CA",2019-08-14,0.975335,"0",97.7,36.5,4,0
"13729","CA",2019-08-15,0.994189,"0",98.8,37.11,5,0
"13730","CA",2019-08-16,0.957923,"0",95,35,6,0
"13731","CA",2019-08-17,0.819247,"0",86,30,7,0
"13732","CA",2019-08-18,0.756909,"0",84.2,29,1,1
"13733","CA",2019-08-19,0.840238,"0",85,29.44,2,0
"13734","CA",2019-08-20,0.867239,"0",87.8,31,3,0
"13735","CA",2019-08-21,0.909708,"0",91.4,33,4,0
"13736","CA",2019-08-22,0.925531,"0",89.8,32.11,5,0
"13737","CA",2019-08-23,0.908975,"0",89.6,32,6,0
"13738","CA",2019-08-24,0.884497,"0",93.2,34,7,0
"13739","CA",2019-08-25,0.888309,"0",95,35,1,1
"13740","CA",2019-08-26,0.988292,"0",95,35,2,0
"13741","CA",2019-08-27,0.992812,"0",95,35,3,0
"13742","CA",2019-08-28,0.95137,"0",88,31.11,4,0
"13743","CA",2019-08-29,0.9523,"0",87.8,31,5,0
"13744","CA",2019-08-30,0.952095,"0",91,32.78,6,0
"13745","CA",2019-08-31,0.893177,"0",94,34.44,7,0
"13746","CA",2019-09-01,0.872958,"0",93.9,34.39,1,1
"13747","CA",2019-09-02,0.90697,"1",94,34.44,2,0
"13748","CA",2019-09-03,1.00077,"0",93.2,34,3,0
"13749","CA",2019-09-04,1.018345,"0",95,35,4,0
"13750","CA",2019-09-05,1.004887,"0",91.7,33.17,5,0
"13751","CA",2019-09-06,0.976491,"0",91,32.78,6,0
"13752","CA",2019-09-07,0.857256,"0",83,28.33,7,0
"13753","CA",2019-09-08,0.754367,"0",80.6,27,1,1
"13754","CA",2019-09-09,0.819873,"0",80.6,27,2,0
"13755","CA",2019-09-10,0.805289,"0",78.8,26,3,0
"13756","CA",2019-09-11,0.81557,"0",83.1,28.39,4,0
"13757","CA",2019-09-12,0.882415,"0",91.6,33.11,5,0
"13758","CA",2019-09-13,0.941843,"0",95,35,6,0
"13759","CA",2019-09-14,0.897136,"0",96,35.56,7,0
"13760","CA",2019-09-15,0.80814,"0",87.1,30.61,1,1
"13761","CA",2019-09-16,0.828901,"0",78,25.56,2,0
"13762","CA",2019-09-17,0.80786,"0",80.6,27,3,0
"13763","CA",2019-09-18,0.804416,"0",78,25.56,4,0
"13764","CA",2019-09-19,0.781514,"0",77,25,5,0
"13765","CA",2019-09-20,0.786978,"0",82,27.78,6,0
"13766","CA",2019-09-21,0.761628,"0",86,30,7,0
"13767","CA",2019-09-22,0.756682,"0",87,30.56,1,1
"13768","CA",2019-09-23,0.840106,"0",84.2,29,2,0
"13769","CA",2019-09-24,0.885955,"0",92,33.33,3,0
"13770","CA",2019-09-25,0.915856,"0",93,33.89,4,0
"13771","CA",2019-09-26,0.861744,"0",81,27.22,5,0
"13772","CA",2019-09-27,0.793949,"0",74,23.33,6,0
"13773","CA",2019-09-28,0.686709,"0",72,22.22,7,0
"13774","CA",2019-09-29,0.632285,"0",70,21.11,1,1
"13775","CA",2019-09-30,0.686618,"0",71,21.67,2,0
"13776","CA",2019-10-01,0.694704,"0",72,22.22,3,0
"13777","CA",2019-10-02,0.705937,"0",77,25,4,0
"13778","CA",2019-10-03,0.712664,"0",77,25,5,0
"13779","CA",2019-10-04,0.701397,"0",76,24.44,6,0
"13780","CA",2019-10-05,0.658896,"0",81,27.22,7,0
"13781","CA",2019-10-06,0.65692,"0",86,30,1,1
"13782","CA",2019-10-07,0.751846,"0",87.8,31,2,0
"13783","CA",2019-10-08,0.752438,"0",85,29.44,3,0
"13784","CA",2019-10-09,0.704867,"0",75.1,23.94,4,0
"13785","CA",2019-10-10,0.694628,"0",77,25,5,0
"13786","CA",2019-10-11,0.703694,"0",80.4,26.89,6,0
"13787","CA",2019-10-12,0.65094,"0",79.7,26.5,7,0
"13788","CA",2019-10-13,0.621595,"0",77,25,1,1
"13789","CA",2019-10-14,0.677469,"1",76,24.44,2,0
"13790","CA",2019-10-15,0.713265,"0",80.6,27,3,0
"13791","CA",2019-10-16,0.736161,"0",78,25.56,4,0
"13792","CA",2019-10-17,0.701975,"0",73.4,23,5,0
"13793","CA",2019-10-18,0.69355,"0",73.5,23.06,6,0
"13794","CA",2019-10-19,0.642923,"0",73.9,23.28,7,0
"13795","CA",2019-10-20,0.632531,"0",77,25,1,1
"13796","CA",2019-10-21,0.739492,"0",85,29.44,2,0
"13797","CA",2019-10-22,0.774181,"0",86,30,3,0
"13798","CA",2019-10-23,0.771735,"0",86,30,4,0
"13799","CA",2019-10-24,0.788311,"0",89.6,32,5,0
"13800","CA",2019-10-25,0.780823,"0",87.8,31,6,0
"13801","CA",2019-10-26,0.680412,"0",84,28.89,7,0
"13802","CA",2019-10-27,0.590044,"0",70.5,21.39,1,1
"13803","CA",2019-10-28,0.655576,"0",71,21.67,2,0
"13804","CA",2019-10-29,0.668643,"0",70,21.11,3,0
"13805","CA",2019-10-30,0.673722,"0",69.8,21,4,0
"13806","CA",2019-10-31,0.678471,"0",72,22.22,5,0
"13807","CA",2019-11-01,0.685677,"0",74,23.33,6,0
"13808","CA",2019-11-02,0.634361,"0",76,24.44,7,0
"13809","CA",2019-11-03,0.64179,"0",77,25,1,1
"13810","CA",2019-11-04,0.68784,"0",77,25,2,0
"13811","CA",2019-11-05,0.70085,"1",77,25,3,0
"13812","CA",2019-11-06,0.705104,"0",75.2,24,4,0
"13813","CA",2019-11-07,0.711107,"0",76,24.44,5,0
"13814","CA",2019-11-08,0.714478,"0",78.8,26,6,0
"13815","CA",2019-11-09,0.663294,"0",78.9,26.06,7,0
"13816","CA",2019-11-10,0.626709,"0",75,23.89,1,1
"13817","CA",2019-11-11,0.679321,"1",75.95,24.42,2,0
"13818","CA",2019-11-12,0.693981,"0",76,24.44,3,0
"13819","CA",2019-11-13,0.689759,"0",73.4,23,4,0
"13820","CA",2019-11-14,0.686115,"0",69.8,21,5,0
"13821","CA",2019-11-15,0.681576,"0",69,20.56,6,0
"13822","CA",2019-11-16,0.634922,"0",73,22.78,7,0
"13823","CA",2019-11-17,0.63804,"0",79,26.11,1,1
"13824","CA",2019-11-18,0.710865,"0",78.8,26,2,0
"13825","CA",2019-11-19,0.705458,"0",72,22.22,3,0
"13826","CA",2019-11-20,0.700782,"0",62.6,17,4,0
"13827","CA",2019-11-21,0.694727,"0",64.4,18,5,0
"13828","CA",2019-11-22,0.692767,"0",67,19.44,6,0
"13829","CA",2019-11-23,0.641582,"0",69.8,21,7,0
"13830","CA",2019-11-24,0.628573,"0",69.1,20.61,1,1
"13831","CA",2019-11-25,0.686741,"0",66,18.89,2,0
"13832","CA",2019-11-26,0.711691,"0",55.4,13,3,0
"13833","CA",2019-11-27,0.718857,"0",52,11.11,4,0
"13834","CA",2019-11-28,0.672158,"1",50,10,5,0
"13835","CA",2019-11-29,0.662961,"0",53.35,11.86,6,0
"13836","CA",2019-11-30,0.680293,"0",52,11.11,7,0
"13837","CA",2019-12-01,0.661961,"0",57.2,14,1,1
"13838","CA",2019-12-02,0.716648,"0",62.6,17,2,0
"13839","CA",2019-12-03,0.729169,"0",62.6,17,3,0
"13840","CA",2019-12-04,0.740739,"0",58,14.44,4,0
"13841","CA",2019-12-05,0.716872,"0",62.6,17,5,0
"13842","CA",2019-12-06,0.712544,"0",66.2,19,6,0
"13843","CA",2019-12-07,0.679505,"0",63,17.22,7,0
"13844","CA",2019-12-08,0.652023,"0",62,16.67,1,1
"13845","CA",2019-12-09,0.710819,"0",60.8,16,2,0
"13846","CA",2019-12-10,0.730199,"0",59,15,3,0
"13847","CA",2019-12-11,0.732364,"0",61.5,16.39,4,0
"13848","CA",2019-12-12,0.719539,"0",66.55,19.19,5,0
"13849","CA",2019-12-13,0.713919,"0",64,17.78,6,0
"13850","CA",2019-12-14,0.668445,"0",60,15.56,7,0
"13851","CA",2019-12-15,0.657141,"0",57.2,14,1,1
"13852","CA",2019-12-16,0.733818,"0",57.2,14,2,0
"13853","CA",2019-12-17,0.753891,"0",58.5,14.72,3,0
"13854","CA",2019-12-18,0.760826,"0",59,15,4,0
"13855","CA",2019-12-19,0.663454,"0",60.8,16,5,0
"13856","CA",2019-12-20,0.730417,"0",62.6,17,6,0
"13857","CA",2019-12-21,0.718694,"0",62,16.67,7,0
"13858","CA",2019-12-22,0.700378,"0",59,15,1,1
"13859","CA",2019-12-23,0.73535,"0",54,12.22,2,0
"13860","CA",2019-12-24,0.692569,"0",54,12.22,3,0
"13861","CA",2019-12-25,0.652658,"1",53.6,12,4,0
"13862","CA",2019-12-26,0.718552,"0",55,12.78,5,0
"13863","CA",2019-12-27,0.710681,"0",57.2,14,6,0
"13864","CA",2019-12-28,0.673185,"0",57.2,14,7,0
"13865","CA",2019-12-29,0.668474,"0",55.4,13,1,1
"13866","CA",2019-12-30,0.703826,"0",58.5,14.72,2,0
"13867","CA",2019-12-31,0.677244,"0",62.6,17,3,0
"13868","CA",2020-01-01,0.627569,"1",61,16.11,4,0
"13869","CA",2020-01-02,0.678149,"0",62.8,17.11,5,0
"13870","CA",2020-01-03,0.682875,"0",64,17.78,6,0
"13871","CA",2020-01-04,0.641023,"0",62.6,17,7,0
"13872","CA",2020-01-05,0.630497,"0",60.8,16,1,1
"13873","CA",2020-01-06,0.685934,"0",60.8,16,2,0
"13874","CA",2020-01-07,0.698793,"0",58,14.44,3,0
"13875","CA",2020-01-08,0.700522,"0",57.2,14,4,0
"13876","CA",2020-01-09,0.70496,"0",55.4,13,5,0
"13877","CA",2020-01-10,0.694782,"0",57.55,14.19,6,0
"13878","CA",2020-01-11,0.642281,"0",58,14.44,7,0
"13879","CA",2020-01-12,0.635136,"0",56,13.33,1,1
"13880","CA",2020-01-13,0.692363,"0",57.2,14,2,0
"13881","CA",2020-01-14,0.69855,"0",57.95,14.42,3,0
"13882","CA",2020-01-15,0.710532,"0",56,13.33,4,0
"13883","CA",2020-01-16,0.734321,"0",57,13.89,5,0
"13884","CA",2020-01-17,0.712673,"0",54.9,12.72,6,0
"13885","CA",2020-01-18,0.660886,"0",56.8,13.78,7,0
"13886","CA",2020-01-19,0.649482,"0",57.2,14,1,1
"13887","CA",2020-01-20,0.709202,"1",58,14.44,2,0
"13888","CA",2020-01-21,0.71153,"0",59,15,3,0
"13889","CA",2020-01-22,0.695408,"0",62,16.67,4,0
"13890","CA",2020-01-23,0.701469,"0",63.5,17.5,5,0
"13891","CA",2020-01-24,0.685319,"0",65.35,18.53,6,0
"13892","CA",2020-01-25,0.631868,"0",63.15,17.31,7,0
"13893","CA",2020-01-26,0.623608,"0",62.35,16.86,1,1
"13894","CA",2020-01-27,0.685836,"0",64,17.78,2,0
"13895","CA",2020-01-28,0.694536,"0",63,17.22,3,0
"13896","CA",2020-01-29,0.697947,"0",64.4,18,4,0
"13897","CA",2020-01-30,0.697056,"0",65,18.33,5,0
"13898","CA",2020-01-31,0.687617,"0",68,20,6,0
"13899","CA",2020-02-01,0.638373,"0",69.7,20.94,7,0
"13900","CA",2020-02-02,0.618952,"0",62.6,17,1,1
"13901","CA",2020-02-03,0.706093,"0",55.4,13,2,0
"13902","CA",2020-02-04,0.729716,"0",55.6,13.11,3,0
"13903","CA",2020-02-05,0.731542,"0",60,15.56,4,0
"13904","CA",2020-02-06,0.712189,"0",64,17.78,5,0
"13905","CA",2020-02-07,0.697277,"0",66.2,19,6,0
"13906","CA",2020-02-08,0.645731,"0",65,18.33,7,0
"13907","CA",2020-02-09,0.634846,"0",59,15,1,1
"13908","CA",2020-02-10,0.701503,"0",68,20,2,0
"13909","CA",2020-02-11,0.702506,"0",69,20.56,3,0
"13910","CA",2020-02-12,0.693204,"1",66,18.89,4,0
"13911","CA",2020-02-13,0.693573,"0",64.95,18.31,5,0
"13912","CA",2020-02-14,0.687014,"0",65,18.33,6,0
"13913","CA",2020-02-15,0.627079,"0",66.2,19,7,0
"13914","CA",2020-02-16,0.602372,"0",67,19.44,1,1
"13915","CA",2020-02-17,0.644483,"0",69.8,21,2,0
"13916","CA",2020-02-18,0.676721,"0",66.4,19.11,3,0
"13917","CA",2020-02-19,0.680309,"0",66.2,19,4,0
"13918","CA",2020-02-20,0.68029,"0",69.8,21,5,0
"13919","CA",2020-02-21,0.679335,"0",71.6,22,6,0
"13920","CA",2020-02-22,0.628111,"1",63,17.22,7,0
"13921","CA",2020-02-23,0.600348,"0",64,17.78,1,1
"13922","CA",2020-02-24,0.668811,"0",70,21.11,2,0
"13923","CA",2020-02-25,0.676507,"0",75.2,24,3,0
"13924","CA",2020-02-26,0.67559,"0",75.2,24,4,0
"13925","CA",2020-02-27,0.684726,"0",77,25,5,0
"13926","CA",2020-02-28,0.685504,"0",78,25.56,6,0
"13927","CA",2020-02-29,0.612312,"0",67,19.44,7,0
"13928","CA",2020-03-01,0.610451,"0",59,15,1,1
"13929","CA",2020-03-02,0.67504,"1",67,19.44,2,0
"13930","CA",2020-03-03,0.68315,"0",75,23.89,3,0
"13931","CA",2020-03-04,0.681548,"0",74.3,23.5,4,0
"13932","CA",2020-03-05,0.685413,"0",73,22.78,5,0
"13933","CA",2020-03-06,0.674921,"0",67,19.44,6,0
"13934","CA",2020-03-07,0.63048,"0",59.95,15.53,7,0
"13935","CA",2020-03-08,0.581147,"0",60.8,16,1,1
"13936","CA",2020-03-09,0.677904,"0",68,20,2,0
"13937","CA",2020-03-10,0.696088,"0",67,19.44,3,0
"13938","CA",2020-03-11,0.681523,"0",69.8,21,4,0
"13939","CA",2020-03-12,0.697223,"0",66,18.89,5,0
"13940","CA",2020-03-13,0.687592,"0",61,16.11,6,0
"13941","CA",2020-03-14,0.643651,"0",59,15,7,0
"13942","CA",2020-03-15,0.614376,"0",57.65,14.25,1,1
"13943","CA",2020-03-16,0.693039,"0",55.2,12.89,2,0
"13944","CA",2020-03-17,0.675183,"0",56.1,13.39,3,0
"13945","CA",2020-03-18,0.687989,"0",57,13.89,4,0
"13946","CA",2020-03-19,0.671469,"0",59.5,15.28,5,0
"13947","CA",2020-03-20,0.645555,"0",62.6,17,6,0
"13948","CA",2020-03-21,0.602135,"0",64.4,18,7,0
"13949","CA",2020-03-22,0.582362,"0",68,20,1,1
"13950","CA",2020-03-23,0.62649,"0",62,16.67,2,0
"13951","CA",2020-03-24,0.639566,"0",59.95,15.53,3,0
"13952","CA",2020-03-25,0.629168,"0",59,15,4,0
"13953","CA",2020-03-26,0.624061,"0",59,15,5,0
"13954","CA",2020-03-27,0.619376,"0",60.9,16.06,6,0
"13955","CA",2020-03-28,0.591731,"0",61,16.11,7,0
"13956","CA",2020-03-29,0.562698,"0",62.8,17.11,1,1
"13957","CA",2020-03-30,0.604586,"0",67,19.44,2,0
"13958","CA",2020-03-31,0.616634,"0",71.6,22,3,0
"13959","CA",2020-04-01,0.602401,"0",66,18.89,4,0
"13960","CA",2020-04-02,0.602232,"0",66.2,19,5,0
"13961","CA",2020-04-03,0.589576,"0",66.2,19,6,0
"13962","CA",2020-04-04,0.578163,"0",63,17.22,7,0
"13963","CA",2020-04-05,0.581279,"0",58,14.44,1,1
"13964","CA",2020-04-06,0.630505,"0",58,14.44,2,0
"13965","CA",2020-04-07,0.62529,"0",63,17.22,3,0
"13966","CA",2020-04-08,0.62297,"0",60.8,16,4,0
"13967","CA",2020-04-09,0.638634,"0",59,15,5,0
"13968","CA",2020-04-10,0.607631,"1",63,17.22,6,0
"13969","CA",2020-04-11,0.550586,"0",66.3,19.06,7,0
"13970","CA",2020-04-12,0.545283,"0",64,17.78,1,1
"13971","CA",2020-04-13,0.583839,"0",67.2,19.56,2,0
"13972","CA",2020-04-14,0.583436,"0",75.2,24,3,0
"13973","CA",2020-04-15,0.591287,"0",78.05,25.58,4,0
"13974","CA",2020-04-16,0.589152,"0",73.4,23,5,0
"13975","CA",2020-04-17,0.59491,"0",66.2,19,6,0
"13976","CA",2020-04-18,0.565087,"0",65,18.33,7,0
"13977","CA",2020-04-19,0.537721,"0",67,19.44,1,1
"13978","CA",2020-04-20,0.594693,"0",66.2,19,2,0
"13979","CA",2020-04-21,0.592319,"0",71.6,22,3,0
"13980","CA",2020-04-22,0.62103,"0",80.1,26.72,4,0
"13981","CA",2020-04-23,0.659527,"0",84,28.89,5,0
"13982","CA",2020-04-24,0.701783,"0",87,30.56,6,0
"13983","CA",2020-04-25,0.685905,"0",86,30,7,0
"13984","CA",2020-04-26,0.635265,"0",84.1,28.94,1,1
"13985","CA",2020-04-27,0.67363,"0",79,26.11,2,0
"13986","CA",2020-04-28,0.720125,"0",85,29.44,3,0
"13987","CA",2020-04-29,0.707557,"0",79,26.11,4,0
"13988","CA",2020-04-30,0.685351,"0",78.45,25.81,5,0
"13989","CA",2020-05-01,0.651444,"0",78,25.56,6,0
"13990","CA",2020-05-02,0.617613,"0",75.9,24.39,7,0
"13991","CA",2020-05-03,0.586538,"0",75.2,24,1,1
"13992","CA",2020-05-04,0.660789,"0",81,27.22,2,0
"13993","CA",2020-05-05,0.708397,"0",84.2,29,3,0
"13994","CA",2020-05-06,0.739389,"0",85,29.44,4,0
"13995","CA",2020-05-07,0.764118,"0",89.1,31.72,5,0
"13996","CA",2020-05-08,0.762976,"0",89.6,32,6,0
"13997","CA",2020-05-09,0.690298,"0",84.2,29,7,0
"13998","CA",2020-05-10,0.631525,"0",78.3,25.72,1,1
"13999","CA",2020-05-11,0.667101,"0",75,23.89,2,0
"14000","CA",2020-05-12,0.655316,"0",71,21.67,3,0
"14001","CA",2020-05-13,0.651272,"0",71,21.67,4,0
"14002","CA",2020-05-14,0.652327,"0",73,22.78,5,0
"14003","CA",2020-05-15,0.660204,"0",77,25,6,0
"14004","CA",2020-05-16,0.64339,"0",78.9,26.06,7,0
"14005","CA",2020-05-17,0.621315,"0",75,23.89,1,1
"14006","CA",2020-05-18,0.644743,"0",71,21.67,2,0
"14007","CA",2020-05-19,0.630174,"0",70,21.11,3,0
"14008","CA",2020-05-20,0.635513,"0",74,23.33,4,0
"14009","CA",2020-05-21,0.672171,"0",80.6,27,5,0
"14010","CA",2020-05-22,0.661633,"0",75.6,24.22,6,0
