,temp,max_temp,min_temp,date,max_filled
2016-06-14 21:00:00,20.76,20.93,20.59,614,20.93
2016-06-14 22:00:00,20.24,20.35,20.13,614,20.35
2016-06-14 23:00:00,19.39,19.47,19.32,614,19.47
2016-06-15 00:00:00,19.47,19.53,19.4,615,19.53
2016-06-15 01:00:00,18.61,18.64,18.57,615,18.64
2016-06-15 02:00:00,18.3,18.4,18.2,615,18.4
2016-06-15 03:00:00,17.91,18.06,17.75,615,18.06
2016-06-15 04:00:00,16.98,17.09,16.86,615,17.09
2016-06-15 05:00:00,16.65,16.78,16.52,615,16.78
2016-06-15 06:00:00,16.61,16.78,16.44,615,16.78
2016-06-15 07:00:00,17.28,17.55,17.0,615,17.55
2016-06-15 08:00:00,18.54,18.82,18.21,615,18.82
2016-06-15 09:00:00,19.68,20.0,19.36,615,20.0
2016-06-15 10:00:00,20.48,20.79,20.18,615,20.79
2016-06-15 11:00:00,20.93,21.21,20.69,615,21.21
2016-06-15 12:00:00,21.39,21.96,21.04,615,21.96
2016-06-15 13:00:00,21.77,22.04,21.54,615,22.04
2016-06-15 14:00:00,22.03,22.23,21.83,615,22.23
2016-06-15 15:00:00,21.17,21.4,20.93,615,21.4
2016-06-15 16:00:00,20.89,21.39,20.46,615,21.39
2016-06-15 17:00:00,20.24,20.52,19.93,615,20.52
2016-06-15 18:00:00,19.46,19.86,19.18,615,19.86
2016-06-15 19:00:00,19.11,19.32,18.68,615,19.32
2016-06-15 20:00:00,18.14,18.31,17.93,615,18.31
2016-06-15 21:00:00,17.46,17.62,17.31,615,17.62
2016-06-15 22:00:00,17.12,17.42,16.96,615,17.42
2016-06-15 23:00:00,16.1,16.3,15.9,615,16.3
2016-06-16 00:00:00,16.41,16.56,16.31,616,16.56
2016-06-16 01:00:00,16.04,16.31,15.85,616,16.31
2016-06-16 02:00:00,15.68,15.79,15.57,616,15.79
2016-06-16 03:00:00,15.37,15.53,15.2,616,15.53
2016-06-16 04:00:00,14.5,14.57,14.43,616,14.57
2016-06-16 05:00:00,14.07,14.09,14.04,616,14.09
2016-06-16 06:00:00,14.28,14.41,14.15,616,14.41
2016-06-16 07:00:00,14.86,15.04,14.71,616,15.04
2016-06-16 08:00:00,15.96,16.25,15.61,616,16.25
2016-06-16 09:00:00,17.04,17.36,16.75,616,17.36
2016-06-16 10:00:00,18.11,18.39,17.82,616,18.39
2016-06-16 11:00:00,18.88,19.18,18.61,616,19.18
2016-06-16 12:00:00,19.66,20.0,19.32,616,20.0
2016-06-16 13:00:00,20.36,20.82,19.79,616,20.82
2016-06-16 14:00:00,20.41,20.86,19.96,616,20.86
2016-06-16 15:00:00,20.7,21.0,20.39,616,21.0
2016-06-16 16:00:00,20.5,20.89,20.11,616,20.89
2016-06-16 17:00:00,20.66,20.86,20.43,616,20.86
2016-06-16 18:00:00,20.3,20.46,20.14,616,20.46
2016-06-16 19:00:00,19.13,19.3,18.87,616,19.3
2016-06-16 20:00:00,18.62,18.9,18.34,616,18.9
2016-06-16 21:00:00,17.9,18.08,17.72,616,18.08
2016-06-16 22:00:00,17.04,17.26,16.87,616,17.26
2016-06-16 23:00:00,16.31,16.44,16.17,616,16.44
2016-06-17 00:00:00,15.87,16.13,15.6,617,16.13
2016-06-17 01:00:00,15.5,15.77,15.23,617,15.77
2016-06-17 02:00:00,14.9,15.07,14.73,617,15.07
2016-06-17 03:00:00,14.43,14.6,14.27,617,14.6
2016-06-17 04:00:00,14.0,14.19,13.76,617,14.19
2016-06-17 05:00:00,13.59,13.7,13.48,617,13.7
2016-06-17 06:00:00,13.48,13.81,13.15,617,13.81
2016-06-17 07:00:00,14.88,15.29,14.5,617,15.29
2016-06-17 08:00:00,16.53,16.93,16.17,617,16.93
2016-06-17 09:00:00,17.91,18.24,17.59,617,18.24
2016-06-17 10:00:00,19.32,19.68,19.04,617,19.68
2016-06-17 11:00:00,20.23,20.46,20.0,617,20.46
2016-06-17 12:00:00,20.86,21.18,20.57,617,21.18
2016-06-17 13:00:00,20.96,21.21,20.75,617,21.21
2016-06-17 14:00:00,21.21,21.75,20.89,617,21.75
2016-06-17 15:00:00,21.34,21.69,21.0,617,21.69
2016-06-17 16:00:00,20.88,21.1,20.69,617,21.1
2016-06-17 17:00:00,20.91,21.19,20.67,617,21.19
2016-06-17 18:00:00,20.09,20.43,19.75,617,20.43
2016-06-17 19:00:00,19.74,19.93,19.56,617,19.93
2016-06-17 20:00:00,18.71,18.89,18.57,617,18.89
2016-06-17 21:00:00,17.63,17.88,17.42,617,17.88
2016-06-17 22:00:00,17.28,17.39,17.17,617,17.39
2016-06-17 23:00:00,16.39,16.53,16.26,617,16.53
2016-06-18 00:00:00,16.56,16.56,16.56,618,16.56
2016-06-18 01:00:00,18.5,18.5,18.5,618,18.5
2016-06-18 02:00:00,15.64,15.64,15.64,618,15.64
2016-06-18 03:00:00,15.33,15.47,15.2,618,15.47
2016-06-18 04:00:00,14.48,14.57,14.38,618,14.57
2016-06-18 05:00:00,13.8,13.96,13.65,618,13.96
2016-06-18 06:00:00,13.63,13.92,13.35,618,13.92
2016-06-18 07:00:00,15.05,15.39,14.79,618,15.39
2016-06-18 08:00:00,16.55,16.93,16.18,618,16.93
2016-06-18 09:00:00,18.04,18.43,17.64,618,18.43
2016-06-18 10:00:00,19.46,19.86,19.07,618,19.86
2016-06-18 11:00:00,20.39,20.68,20.14,618,20.68
2016-06-18 12:00:00,20.95,21.32,20.57,618,21.32
2016-06-18 13:00:00,21.32,21.64,21.04,618,21.64
2016-06-18 14:00:00,21.84,22.11,21.57,618,22.11
2016-06-18 15:00:00,22.18,22.32,22.04,618,22.32
2016-06-18 16:00:00,21.95,22.25,21.54,618,22.25
2016-06-18 17:00:00,21.68,21.86,21.46,618,21.86
2016-06-18 18:00:00,21.5,21.68,21.32,618,21.68
2016-06-18 19:00:00,20.84,21.14,20.54,618,21.14
2016-06-18 20:00:00,19.59,19.89,19.29,618,19.89
2016-06-18 21:00:00,18.48,18.72,18.24,618,18.72
2016-06-18 22:00:00,17.37,17.61,17.13,618,17.61
2016-06-18 23:00:00,16.35,16.53,16.18,618,16.53
2016-06-19 00:00:00,16.1,16.2,16.0,619,16.2
2016-06-19 01:00:00,15.08,15.23,14.92,619,15.23
2016-06-19 02:00:00,15.07,15.21,14.93,619,15.21
2016-06-19 03:00:00,14.6,14.73,14.47,619,14.73
2016-06-19 04:00:00,14.21,14.33,14.1,619,14.33
2016-06-19 05:00:00,13.78,13.91,13.65,619,13.91
2016-06-19 06:00:00,13.56,13.77,13.35,619,13.77
2016-06-19 07:00:00,15.18,15.54,14.82,619,15.54
2016-06-19 08:00:00,17.36,17.82,16.89,619,17.82
2016-06-19 09:00:00,19.16,19.5,18.82,619,19.5
2016-06-19 10:00:00,20.62,20.89,20.36,619,20.89
2016-06-19 11:00:00,21.62,21.89,21.36,619,21.89
2016-06-19 12:00:00,22.75,22.96,22.54,619,22.96
2016-06-19 13:00:00,23.5,23.75,23.25,619,23.75
2016-06-19 14:00:00,23.89,24.07,23.71,619,24.07
2016-06-19 15:00:00,24.32,24.46,24.18,619,24.46
2016-06-19 16:00:00,24.39,24.54,24.25,619,24.54
2016-06-19 17:00:00,24.02,24.25,23.79,619,24.25
2016-06-19 18:00:00,23.43,23.64,23.21,619,23.64
2016-06-19 19:00:00,22.61,22.93,22.04,619,22.93
2016-06-19 20:00:00,21.07,21.39,20.75,619,21.39
2016-06-19 21:00:00,19.78,20.0,19.56,619,20.0
2016-06-19 22:00:00,18.54,18.74,18.35,619,18.74
2016-06-19 23:00:00,17.55,17.7,17.4,619,17.7
2016-06-20 00:00:00,17.17,17.27,17.07,620,17.27
2016-06-20 01:00:00,16.31,16.38,16.23,620,16.38
2016-06-20 02:00:00,15.87,16.0,15.73,620,16.0
2016-06-20 03:00:00,15.53,15.73,15.33,620,15.73
2016-06-20 04:00:00,14.55,14.67,14.43,620,14.67
2016-06-20 05:00:00,14.07,14.17,13.96,620,14.17
2016-06-20 06:00:00,14.33,14.56,14.11,620,14.56
2016-06-20 07:00:00,16.05,16.5,15.61,620,16.5
2016-06-20 08:00:00,18.54,19.07,17.96,620,19.07
2016-06-20 09:00:00,20.96,21.46,20.46,620,21.46
2016-06-20 10:00:00,22.7,23.11,22.29,620,23.11
2016-06-20 11:00:00,23.97,24.34,23.59,620,24.34
2016-06-20 12:00:00,25.14,25.36,24.93,620,25.36
2016-06-20 13:00:00,25.72,25.96,25.48,620,25.96
2016-06-20 14:00:00,26.54,26.75,26.32,620,26.75
2016-06-20 15:00:00,26.86,27.0,26.71,620,27.0
2016-06-20 16:00:00,26.95,27.11,26.79,620,27.11
2016-06-20 17:00:00,26.73,26.89,26.57,620,26.89
2016-06-20 18:00:00,26.23,26.43,26.04,620,26.43
2016-06-20 19:00:00,25.59,25.86,25.32,620,25.86
2016-06-20 20:00:00,23.86,24.25,23.46,620,24.25
2016-06-20 21:00:00,22.28,22.6,21.96,620,22.6
2016-06-20 22:00:00,20.87,21.0,20.74,620,21.0
2016-06-20 23:00:00,20.19,20.33,20.06,620,20.33
2016-06-21 00:00:00,19.34,19.56,19.12,621,19.56
2016-06-21 01:00:00,19.07,19.36,18.79,621,19.36
2016-06-21 02:00:00,18.17,18.4,17.93,621,18.4
2016-06-21 03:00:00,17.43,17.57,17.29,621,17.57
2016-06-21 04:00:00,16.55,16.76,16.33,621,16.76
2016-06-21 05:00:00,16.35,16.43,16.26,621,16.43
2016-06-21 06:00:00,16.24,16.52,15.96,621,16.52
2016-06-21 07:00:00,18.36,18.86,17.86,621,18.86
2016-06-21 08:00:00,21.06,21.63,20.48,621,21.63
2016-06-21 09:00:00,23.32,23.71,22.93,621,23.71
2016-06-21 10:00:00,25.2,25.57,24.82,621,25.57
2016-06-21 11:00:00,26.45,26.79,26.11,621,26.79
2016-06-21 12:00:00,27.46,27.71,27.21,621,27.71
2016-06-21 13:00:00,28.18,28.39,27.96,621,28.39
2016-06-21 14:00:00,28.91,29.04,28.79,621,29.04
2016-06-21 15:00:00,29.14,29.25,29.04,621,29.25
2016-06-21 16:00:00,29.18,29.25,29.11,621,29.25
2016-06-21 17:00:00,28.84,28.96,28.71,621,28.96
2016-06-21 18:00:00,28.27,28.5,28.04,621,28.5
2016-06-21 19:00:00,27.34,27.64,27.04,621,27.64
2016-06-21 20:00:00,25.82,26.21,25.43,621,26.21
2016-06-21 21:00:00,23.92,24.24,23.6,621,24.24
2016-06-21 22:00:00,22.67,22.83,22.52,621,22.83
2016-06-21 23:00:00,22.24,22.41,22.06,621,22.41
2016-06-22 00:00:00,21.5,21.73,21.27,622,21.73
2016-06-22 01:00:00,21.15,21.46,20.85,622,21.46
2016-06-22 02:00:00,19.97,20.07,19.87,622,20.07
2016-06-22 03:00:00,19.07,19.33,18.8,622,19.33
2016-06-22 04:00:00,18.5,18.62,18.38,622,18.62
2016-06-22 05:00:00,17.93,18.13,17.74,622,18.13
2016-06-22 06:00:00,18.26,18.56,17.93,622,18.56
2016-06-22 07:00:00,20.09,20.63,19.56,622,20.63
2016-06-22 08:00:00,22.54,22.96,22.07,622,22.96
2016-06-22 09:00:00,24.7,25.07,24.32,622,25.07
2016-06-22 10:00:00,26.25,26.5,26.0,622,26.5
2016-06-22 11:00:00,27.32,27.64,27.0,622,27.64
2016-06-22 12:00:00,28.41,28.61,28.21,622,28.61
2016-06-22 13:00:00,29.23,29.39,29.07,622,29.39
2016-06-22 14:00:00,29.57,29.82,29.32,622,29.82
2016-06-22 15:00:00,29.54,29.75,29.32,622,29.75
2016-06-22 16:00:00,29.32,29.46,29.18,622,29.46
2016-06-22 17:00:00,28.82,29.0,28.64,622,29.0
2016-06-22 18:00:00,28.02,28.25,27.79,622,28.25
2016-06-22 19:00:00,27.07,27.43,26.71,622,27.43
2016-06-22 20:00:00,25.59,25.93,25.25,622,25.93
2016-06-22 21:00:00,23.96,24.2,23.72,622,24.2
2016-06-22 22:00:00,22.92,23.12,22.71,622,23.12
2016-06-22 23:00:00,22.39,22.56,22.22,622,22.56
2016-06-23 00:00:00,21.57,21.73,21.4,623,21.73
2016-06-23 01:00:00,20.54,20.69,20.38,623,20.69
2016-06-23 02:00:00,19.77,19.8,19.73,623,19.8
2016-06-23 03:00:00,19.1,19.33,18.87,623,19.33
2016-06-23 04:00:00,18.55,18.71,18.38,623,18.71
2016-06-23 05:00:00,17.96,18.04,17.87,623,18.04
2016-06-23 06:00:00,17.72,17.89,17.56,623,17.89
2016-06-23 07:00:00,19.52,20.04,19.0,623,20.04
2016-06-23 08:00:00,21.68,22.11,21.25,623,22.11
2016-06-23 09:00:00,23.34,23.75,22.93,623,23.75
2016-06-23 10:00:00,24.75,25.04,24.43,623,25.04
2016-06-23 11:00:00,25.77,26.04,25.5,623,26.04
2016-06-23 12:00:00,26.31,26.59,26.04,623,26.59
2016-06-23 13:00:00,27.38,27.55,27.17,623,27.55
2016-06-23 14:00:00,27.62,27.89,27.36,623,27.89
2016-06-23 15:00:00,28.05,28.21,27.89,623,28.21
2016-06-23 16:00:00,27.77,28.04,27.5,623,28.04
2016-06-23 17:00:00,27.29,27.5,27.07,623,27.5
2016-06-23 18:00:00,26.71,26.89,26.54,623,26.89
2016-06-23 19:00:00,25.73,25.96,25.5,623,25.96
2016-06-23 20:00:00,24.36,24.75,24.0,623,24.75
2016-06-23 21:00:00,23.13,23.38,22.88,623,23.38
2016-06-23 22:00:00,21.92,22.08,21.75,623,22.08
2016-06-23 23:00:00,21.32,21.45,21.18,623,21.45
2016-06-24 00:00:00,20.42,20.63,20.21,624,20.63
2016-06-24 01:00:00,19.47,19.71,19.24,624,19.71
2016-06-24 02:00:00,18.92,19.11,18.74,624,19.11
2016-06-24 03:00:00,18.24,18.37,18.11,624,18.37
2016-06-24 04:00:00,17.88,17.96,17.79,624,17.96
2016-06-24 05:00:00,17.59,17.65,17.52,624,17.65
2016-06-24 06:00:00,17.46,17.63,17.3,624,17.63
2016-06-24 07:00:00,18.78,19.11,18.44,624,19.11
2016-06-24 08:00:00,21.02,21.43,20.61,624,21.43
2016-06-24 09:00:00,22.75,23.04,22.46,624,23.04
2016-06-24 10:00:00,24.05,24.46,23.64,624,24.46
2016-06-24 11:00:00,25.12,25.43,24.82,624,25.43
2016-06-24 12:00:00,25.84,25.96,25.71,624,25.96
2016-06-24 13:00:00,26.48,26.82,26.21,624,26.82
2016-06-24 14:00:00,27.02,27.14,26.86,624,27.14
2016-06-24 15:00:00,26.79,27.11,26.57,624,27.11
2016-06-24 16:00:00,26.73,26.89,26.57,624,26.89
2016-06-24 17:00:00,26.02,26.28,25.86,624,26.28
2016-06-24 18:00:00,25.45,25.79,25.11,624,25.79
2016-06-24 19:00:00,24.5,24.71,24.29,624,24.71
2016-06-24 20:00:00,23.34,23.64,23.07,624,23.64
2016-06-24 21:00:00,22.19,22.31,22.08,624,22.31
2016-06-24 22:00:00,21.22,21.43,21.0,624,21.43
2016-06-24 23:00:00,20.29,20.43,20.14,624,20.43
2016-06-25 00:00:00,19.67,19.89,19.44,625,19.89
2016-06-25 01:00:00,19.38,19.5,19.25,625,19.5
2016-06-25 02:00:00,18.81,18.89,18.72,625,18.89
2016-06-25 03:00:00,18.33,18.44,18.22,625,18.44
2016-06-25 04:00:00,17.52,17.65,17.39,625,17.65
2016-06-25 05:00:00,17.24,17.35,17.13,625,17.35
2016-06-25 06:00:00,17.27,17.42,17.12,625,17.42
2016-06-25 07:00:00,18.48,18.79,18.11,625,18.79
2016-06-25 08:00:00,20.11,20.5,19.71,625,20.5
2016-06-25 09:00:00,21.71,22.14,21.29,625,22.14
2016-06-25 10:00:00,22.86,23.14,22.57,625,23.14
2016-06-25 11:00:00,23.93,24.07,23.79,625,24.07
2016-06-25 12:00:00,24.82,25.07,24.57,625,25.07
2016-06-25 13:00:00,25.34,25.57,25.11,625,25.57
2016-06-25 14:00:00,25.44,25.59,25.3,625,25.59
2016-06-25 15:00:00,25.48,25.64,25.32,625,25.64
2016-06-25 16:00:00,25.36,25.46,25.25,625,25.46
2016-06-25 17:00:00,24.91,25.11,24.71,625,25.11
2016-06-25 18:00:00,24.48,24.68,24.29,625,24.68
2016-06-25 19:00:00,23.55,23.82,23.29,625,23.82
2016-06-25 20:00:00,22.52,22.82,22.21,625,22.82
2016-06-25 21:00:00,21.24,21.32,21.16,625,21.32
2016-06-25 22:00:00,20.2,20.3,20.09,625,20.3
2016-06-25 23:00:00,19.36,19.43,19.29,625,19.43
2016-06-26 00:00:00,19.11,19.22,19.0,626,19.22
2016-06-26 01:00:00,18.47,18.5,18.44,626,18.5
2016-06-26 02:00:00,18.19,18.39,18.0,626,18.39
2016-06-26 03:00:00,17.58,17.78,17.39,626,17.78
2016-06-26 04:00:00,16.78,16.96,16.61,626,16.96
2016-06-26 05:00:00,16.46,16.65,16.26,626,16.65
2016-06-26 06:00:00,16.4,16.54,16.27,626,16.54
2016-06-26 07:00:00,17.8,18.04,17.57,626,18.04
2016-06-26 08:00:00,19.2,19.54,18.86,626,19.54
2016-06-26 09:00:00,20.57,20.89,20.29,626,20.89
2016-06-26 10:00:00,21.8,22.21,21.39,626,22.21
2016-06-26 11:00:00,22.91,23.18,22.64,626,23.18
2016-06-26 12:00:00,23.77,24.0,23.54,626,24.0
2016-06-26 13:00:00,24.38,24.61,24.14,626,24.61
2016-06-26 14:00:00,24.82,24.93,24.71,626,24.93
2016-06-26 15:00:00,24.89,25.14,24.64,626,25.14
2016-06-26 16:00:00,24.96,25.14,24.79,626,25.14
2016-06-26 17:00:00,24.71,24.93,24.5,626,24.93
2016-06-26 18:00:00,24.21,24.39,24.04,626,24.39
2016-06-26 19:00:00,23.34,23.54,23.14,626,23.54
2016-06-26 20:00:00,22.22,22.56,21.89,626,22.56
2016-06-26 21:00:00,21.25,21.46,21.04,626,21.46
2016-06-26 22:00:00,19.92,20.04,19.79,626,20.04
2016-06-26 23:00:00,19.14,19.27,19.0,626,19.27
2016-06-27 00:00:00,18.28,18.44,18.11,627,18.44
2016-06-27 01:00:00,18.0,18.13,17.87,627,18.13
2016-06-27 02:00:00,17.71,17.82,17.59,627,17.82
2016-06-27 03:00:00,17.44,17.61,17.28,627,17.61
2016-06-27 04:00:00,16.7,16.77,16.64,627,16.77
2016-06-27 05:00:00,16.26,16.3,16.22,627,16.3
2016-06-27 06:00:00,16.39,16.63,16.15,627,16.63
2016-06-27 07:00:00,17.63,18.04,17.15,627,18.04
2016-06-27 08:00:00,19.8,20.25,19.36,627,20.25
2016-06-27 09:00:00,21.54,21.96,21.11,627,21.96
2016-06-27 10:00:00,23.07,23.39,22.75,627,23.39
2016-06-27 11:00:00,24.66,25.0,24.32,627,25.0
2016-06-27 12:00:00,25.75,25.96,25.54,627,25.96
2016-06-27 13:00:00,26.5,26.75,26.25,627,26.75
2016-06-27 14:00:00,27.2,27.5,26.89,627,27.5
2016-06-27 15:00:00,27.68,27.82,27.54,627,27.82
2016-06-27 16:00:00,27.31,27.56,27.07,627,27.56
2016-06-27 17:00:00,27.19,27.33,27.04,627,27.33
2016-06-27 18:00:00,26.96,27.18,26.75,627,27.18
2016-06-27 19:00:00,26.16,26.39,25.93,627,26.39
2016-06-27 20:00:00,24.39,24.74,24.04,627,24.74
2016-06-27 21:00:00,22.75,23.15,22.38,627,23.15
2016-06-27 22:00:00,21.76,21.96,21.56,627,21.96
2016-06-27 23:00:00,20.3,20.59,20.0,627,20.59
2016-06-28 00:00:00,20.13,20.26,20.0,628,20.26
2016-06-28 01:00:00,19.47,19.65,19.29,628,19.65
2016-06-28 02:00:00,19.64,19.72,19.56,628,19.72
2016-06-28 03:00:00,19.62,19.76,19.47,628,19.76
2016-06-28 04:00:00,18.2,18.3,18.09,628,18.3
2016-06-28 05:00:00,17.78,18.0,17.57,628,18.0
2016-06-28 06:00:00,17.91,18.11,17.7,628,18.11
2016-06-28 07:00:00,19.27,19.57,18.96,628,19.57
2016-06-28 08:00:00,21.18,21.61,20.75,628,21.61
2016-06-28 09:00:00,22.73,23.11,22.36,628,23.11
2016-06-28 10:00:00,24.46,24.75,24.18,628,24.75
2016-06-28 11:00:00,25.75,26.04,25.46,628,26.04
2016-06-28 12:00:00,26.79,27.11,26.46,628,27.11
2016-06-28 13:00:00,27.2,27.43,26.96,628,27.43
2016-06-28 14:00:00,27.71,27.96,27.46,628,27.96
2016-06-28 15:00:00,27.64,27.96,27.32,628,27.96
2016-06-28 16:00:00,27.78,27.97,27.59,628,27.97
2016-06-28 17:00:00,27.29,27.61,27.0,628,27.61
2016-06-28 18:00:00,26.71,26.93,26.5,628,26.93
2016-06-28 19:00:00,26.14,26.48,25.79,628,26.48
2016-06-28 20:00:00,24.46,24.75,24.18,628,24.75
2016-06-28 21:00:00,23.23,23.42,23.04,628,23.42
2016-06-28 22:00:00,22.15,22.33,21.96,628,22.33
2016-06-28 23:00:00,21.05,21.14,20.95,628,21.14
2016-06-29 00:00:00,20.76,20.94,20.59,629,20.94
2016-06-29 01:00:00,20.56,20.62,20.5,629,20.62
2016-06-29 02:00:00,20.14,20.28,20.0,629,20.28
2016-06-29 03:00:00,19.69,19.83,19.56,629,19.83
2016-06-29 04:00:00,18.91,19.0,18.83,629,19.0
2016-06-29 05:00:00,18.43,18.52,18.35,629,18.52
2016-06-29 06:00:00,18.43,18.63,18.22,629,18.63
2016-06-29 07:00:00,19.48,19.79,19.18,629,19.79
2016-06-29 08:00:00,21.12,21.54,20.75,629,21.54
2016-06-29 09:00:00,22.62,23.0,22.25,629,23.0
2016-06-29 10:00:00,23.86,24.25,23.46,629,24.25
2016-06-29 11:00:00,25.09,25.36,24.82,629,25.36
2016-06-29 12:00:00,26.26,26.48,26.03,629,26.48
2016-06-29 13:00:00,27.09,27.31,26.86,629,27.31
2016-06-29 14:00:00,27.36,27.55,27.17,629,27.55
2016-06-29 15:00:00,27.09,27.36,26.82,629,27.36
2016-06-29 16:00:00,26.59,26.89,26.29,629,26.89
2016-06-29 17:00:00,26.45,26.57,26.32,629,26.57
2016-06-29 18:00:00,25.98,26.14,25.82,629,26.14
2016-06-29 19:00:00,25.34,25.57,25.11,629,25.57
2016-06-29 20:00:00,24.27,24.64,23.89,629,24.64
2016-06-29 21:00:00,23.0,23.35,22.65,629,23.35
2016-06-29 22:00:00,21.71,21.92,21.5,629,21.92
2016-06-29 23:00:00,20.52,20.64,20.41,629,20.64
2016-06-30 00:00:00,20.24,20.37,20.11,630,20.37
2016-06-30 01:00:00,19.74,19.88,19.59,630,19.88
2016-06-30 02:00:00,19.53,19.68,19.37,630,19.68
2016-06-30 03:00:00,19.24,19.37,19.11,630,19.37
2016-06-30 04:00:00,18.4,18.5,18.29,630,18.5
2016-06-30 05:00:00,17.89,17.96,17.83,630,17.96
2016-06-30 06:00:00,17.91,18.11,17.74,630,18.11
2016-06-30 07:00:00,19.38,19.71,19.04,630,19.71
2016-06-30 08:00:00,21.07,21.46,20.75,630,21.46
2016-06-30 09:00:00,22.55,22.93,22.21,630,22.93
2016-06-30 10:00:00,23.8,24.07,23.46,630,24.07
2016-06-30 11:00:00,25.02,25.32,24.71,630,25.32
2016-06-30 12:00:00,25.88,26.18,25.57,630,26.18
2016-06-30 13:00:00,26.43,26.61,26.25,630,26.61
2016-06-30 14:00:00,26.86,27.07,26.64,630,27.07
2016-06-30 15:00:00,27.14,27.29,27.0,630,27.29
2016-06-30 16:00:00,27.36,27.54,27.18,630,27.54
2016-06-30 17:00:00,27.33,27.56,27.11,630,27.56
2016-06-30 18:00:00,26.57,26.75,26.39,630,26.75
2016-06-30 19:00:00,25.52,25.79,25.25,630,25.79
2016-06-30 20:00:00,24.39,24.64,24.11,630,24.64
2016-06-30 21:00:00,23.34,23.5,23.18,630,23.5
2016-06-30 22:00:00,22.06,22.16,21.96,630,22.16
2016-06-30 23:00:00,21.36,21.45,21.27,630,21.45
2016-07-01 00:00:00,20.61,20.84,20.37,701,20.84
2016-07-01 01:00:00,20.12,20.24,20.0,701,20.24
2016-07-01 02:00:00,19.92,20.11,19.72,701,20.11
2016-07-01 03:00:00,19.17,19.33,19.0,701,19.33
2016-07-01 04:00:00,18.34,18.36,18.32,701,18.36
2016-07-01 05:00:00,17.93,18.18,17.68,701,18.18
2016-07-01 06:00:00,18.09,18.3,17.89,701,18.3
2016-07-01 07:00:00,19.55,19.96,19.11,701,19.96
2016-07-01 08:00:00,21.27,21.61,20.93,701,21.61
2016-07-01 09:00:00,22.71,22.96,22.46,701,22.96
2016-07-01 10:00:00,24.09,24.36,23.82,701,24.36
2016-07-01 11:00:00,25.21,25.5,24.93,701,25.5
2016-07-01 12:00:00,25.93,26.14,25.71,701,26.14
2016-07-01 13:00:00,26.59,26.79,26.39,701,26.79
2016-07-01 14:00:00,27.09,27.22,26.93,701,27.22
2016-07-01 15:00:00,27.55,27.76,27.34,701,27.76
2016-07-01 16:00:00,27.21,27.36,27.07,701,27.36
2016-07-01 17:00:00,26.71,26.89,26.54,701,26.89
2016-07-01 18:00:00,26.34,26.46,26.21,701,26.46
2016-07-01 19:00:00,25.7,25.89,25.54,701,25.89
2016-07-01 20:00:00,24.52,24.86,24.18,701,24.86
2016-07-01 21:00:00,23.12,23.38,22.85,701,23.38
2016-07-01 22:00:00,21.96,22.12,21.8,701,22.12
2016-07-01 23:00:00,20.95,21.05,20.86,701,21.05
2016-07-02 00:00:00,20.05,20.37,19.79,702,20.37
2016-07-02 01:00:00,19.76,19.82,19.71,702,19.82
2016-07-02 02:00:00,19.32,19.42,19.21,702,19.42
2016-07-02 03:00:00,18.78,18.83,18.72,702,18.83
2016-07-02 04:00:00,18.41,18.48,18.35,702,18.48
2016-07-02 05:00:00,18.04,18.17,17.91,702,18.17
2016-07-02 06:00:00,18.0,18.15,17.85,702,18.15
2016-07-02 07:00:00,19.57,20.0,19.18,702,20.0
2016-07-02 08:00:00,21.16,21.5,20.86,702,21.5
2016-07-02 09:00:00,22.79,23.11,22.46,702,23.11
2016-07-02 10:00:00,23.95,24.25,23.64,702,24.25
2016-07-02 11:00:00,25.07,25.32,24.82,702,25.32
2016-07-02 12:00:00,25.91,26.14,25.68,702,26.14
2016-07-02 13:00:00,26.43,26.61,26.25,702,26.61
2016-07-02 14:00:00,26.96,27.18,26.75,702,27.18
2016-07-02 15:00:00,27.45,27.68,27.21,702,27.68
2016-07-02 16:00:00,27.41,27.57,27.25,702,27.57
2016-07-02 17:00:00,27.38,27.5,27.25,702,27.5
2016-07-02 18:00:00,26.98,27.21,26.75,702,27.21
2016-07-02 19:00:00,26.45,26.71,26.18,702,26.71
2016-07-02 20:00:00,25.25,25.61,24.89,702,25.61
2016-07-02 21:00:00,24.15,24.35,23.96,702,24.35
2016-07-02 22:00:00,22.46,22.71,22.21,702,22.71
2016-07-02 23:00:00,21.38,21.67,21.1,702,21.67
2016-07-03 00:00:00,21.22,21.44,21.0,703,21.44
2016-07-03 01:00:00,20.28,20.44,20.12,703,20.44
2016-07-03 02:00:00,20.44,20.61,20.28,703,20.61
2016-07-03 03:00:00,19.94,20.17,19.72,703,20.17
2016-07-03 04:00:00,19.07,19.22,18.91,703,19.22
2016-07-03 05:00:00,18.63,18.7,18.57,703,18.7
2016-07-03 06:00:00,18.6,18.81,18.38,703,18.81
2016-07-03 07:00:00,20.16,20.57,19.75,703,20.57
2016-07-03 08:00:00,21.7,22.11,21.26,703,22.11
2016-07-03 09:00:00,23.82,24.18,23.46,703,24.18
2016-07-03 10:00:00,25.32,25.64,25.0,703,25.64
2016-07-03 11:00:00,26.54,26.82,26.25,703,26.82
2016-07-03 12:00:00,27.5,27.68,27.32,703,27.68
2016-07-03 13:00:00,28.43,28.61,28.25,703,28.61
2016-07-03 14:00:00,28.75,28.86,28.64,703,28.86
