date,hour,value,,,,,,,,,,,,,,,,,,,,,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,
20200217,9,42423.064,,,,,,,,,,,,,,,,,,,,,0,289,"4,398",95,46,"6,096",0,345,0,340,"24,407",0,"1,204","2,160",0,"3,043",0,0,0,
20200217,10,42884.19,,,,,,,,,,,,,,,,,,,,,0,156,"4,527",93,39,"6,285",0,335,0,276,"24,801",0,"1,182","2,180",0,"3,009",0,0,0,
20200217,11,42152.685,,,,,,,,,,,,,,,,,,,,,0,97,"4,468",74,39,"6,180",0,410,0,317,"24,424",0,"1,141","2,120",0,"2,883",0,0,0,
20200217,12,41714.995,,,,,,,,,,,,,,,,,,,,,0,216,"4,398",57,39,"6,075",0,450,0,282,"24,226",0,"1,090","2,047",0,"2,834",0,0,0,
20200217,13,39808.223,,,,,,,,,,,,,,,,,,,,,0,660,"4,066",48,39,"5,919",0,435,0,378,"22,359",0,"1,078","2,037",0,"2,789",0,0,0,
20200217,14,39648.424,,,,,,,,,,,,,,,,,,,,,0,622,"3,944",41,39,"5,787",0,435,0,350,"22,637",0,"1,040","2,014",0,"2,739",0,0,0,
20200217,15,40637.49,,,,,,,,,,,,,,,,,,,,,0,353,"4,171",38,39,"5,977",0,460,0,326,"23,411",0,"1,043","2,059",0,"2,761",0,0,0,
20200217,16,41315.955,,,,,,,,,,,,,,,,,,,,,0,392,"4,310",53,39,"6,077",0,435,0,386,"23,658",0,"1,056","2,074",0,"2,836",0,0,0,
20200217,17,41769.308,,,,,,,,,,,,,,,,,,,,,0,296,"4,426",85,39,"6,188",0,375,0,327,"23,791",0,"1,090","2,165",0,"2,987",0,0,0,
20200217,18,42488.341,,,,,,,,,,,,,,,,,,,,,0,93,"4,545",95,46,"6,592",0,430,0,275,"23,581",0,"1,163","2,313",0,"3,355",0,0,0,
20200217,19,44240.585,,,,,,,,,,,,,,,,,,,,,0,193,"4,721",95,49,"6,978",0,455,0,157,"24,183",0,"1,281","2,529",0,"3,599",0,0,0,
20200217,20,43232.43,,,,,,,,,,,,,,,,,,,,,0,133,"4,649",95,49,"7,119",0,355,0,177,"23,109",0,"1,293","2,607",0,"3,645",0,0,0,
20200217,21,40875.053,,,,,,,,,,,,,,,,,,,,,0,258,"4,262",95,49,"6,778",0,380,0,192,"21,481",0,"1,258","2,576",0,"3,547",0,0,0,
20200217,22,37723.374,,,,,,,,,,,,,,,,,,,,,0,77,"3,934",95,49,"6,290",0,407,0,207,"19,790",0,"1,182","2,424",0,"3,268",0,0,0,
20200217,23,33840.094,,,,,,,,,,,,,,,,,,,,,0,0,"3,490",95,49,"5,590",0,380,0,214,"17,879",0,"1,083","2,157",0,"2,902",0,0,0,
20200217,24,30573.023,,,,,,,,,,,,,,,,,,,,,0,0,"3,112",99,49,"4,864",0,355,0,214,"16,480",0,968,"1,881",0,"2,551",0,0,0,
20200218,1,27699.98,,,,,,,,,,,,,,,,,,,,,0,0,"2,790",99,49,"4,202",0,500,0,15,"15,318",0,846,"1,644",0,"2,237",0,0,0,
20200218,2,26534.924,,,,,,,,,,,,,,,,,,,,,0,0,"2,606",99,39,"3,855",0,500,0,15,"14,768",0,791,"1,498",0,"2,135",229,0,0,
20200218,3,25811.467,,,,,,,,,,,,,,,,,,,,,0,0,"2,543",99,39,"3,719",0,500,0,15,"14,376",0,777,"1,429",0,"2,054",260,0,0,
20200218,4,25572.589,,,,,,,,,,,,,,,,,,,,,0,0,"2,537",95,39,"3,631",0,500,0,15,"14,327",0,768,"1,403",0,"2,027",231,0,0,
20200218,5,25900.675,,,,,,,,,,,,,,,,,,,,,0,0,"2,582",94,39,"3,704",0,500,0,15,"14,503",0,788,"1,429",0,"2,079",167,0,0,
20200218,6,27513.189,,,,,,,,,,,,,,,,,,,,,0,0,"2,734",98,39,"4,038",0,470,0,17,"15,522",0,823,"1,516",0,"2,258",0,0,0,
20200218,7,33753.878,,,,,,,,,,,,,,,,,,,,,0,341,"3,325",99,41,"4,795",0,500,0,192,"19,241",0,939,"1,731",0,"2,550",0,0,0,
20200218,8,39216.034,,,,,,,,,,,,,,,,,,,,,0,207,"3,880",95,49,"5,653",0,500,0,304,"22,483",0,"1,103","2,056",0,"2,885",0,0,0,
20200218,9,43288.76,,,,,,,,,,,,,,,,,,,,,0,166,"4,502",95,46,"6,188",0,500,0,272,"24,998",0,"1,198","2,215",0,"3,109",0,0,0,
20200218,10,43519.154,,,,,,,,,,,,,,,,,,,,,0,95,"4,553",90,39,"6,320",0,500,0,348,"25,173",0,"1,149","2,213",0,"3,040",0,0,0,
20200218,11,42842.629,,,,,,,,,,,,,,,,,,,,,0,470,"4,527",65,39,"6,196",0,475,0,323,"24,590",0,"1,109","2,140",0,"2,908",0,0,0,
20200218,12,42204.668,,,,,,,,,,,,,,,,,,,,,0,660,"4,459",48,39,"6,023",0,500,0,333,"24,161",0,"1,065","2,061",0,"2,857",0,0,0,
20200218,13,39608.916,,,,,,,,,,,,,,,,,,,,,0,660,"4,135",45,34,"5,895",0,462,0,293,"22,176",0,"1,054","2,045",0,"2,810",0,0,0,
20200218,14,39316.068,,,,,,,,,,,,,,,,,,,,,0,660,"3,992",46,29,"5,707",0,445,0,304,"22,370",0,"1,012","2,004",0,"2,747",0,0,0,
20200218,15,40616.636,,,,,,,,,,,,,,,,,,,,,0,621,"4,221",45,29,"5,948",0,475,0,269,"23,156",0,"1,031","2,051",0,"2,771",0,0,0,
20200218,16,41238.545,,,,,,,,,,,,,,,,,,,,,0,617,"4,330",51,39,"6,106",0,500,0,268,"23,353",0,"1,046","2,071",0,"2,858",0,0,0,
20200218,17,41793.989,,,,,,,,,,,,,,,,,,,,,0,219,"4,467",83,39,"6,190",0,500,0,269,"23,802",0,"1,072","2,143",0,"3,011",0,0,0,
20200218,18,42872.56,,,,,,,,,,,,,,,,,,,,,0,199,"4,561",95,44,"6,583",0,500,0,291,"23,726",0,"1,163","2,312",0,"3,399",0,0,0,
20200218,19,44681.915,,,,,,,,,,,,,,,,,,,,,0,123,"4,767",95,49,"6,976",0,500,0,276,"24,441",0,"1,256","2,560",0,"3,639",0,0,0,
20200218,20,44094.57,,,,,,,,,,,,,,,,,,,,,0,11,"4,685",95,49,"7,129",0,500,0,280,"23,737",0,"1,292","2,636",0,"3,682",0,0,0,
20200218,21,41547.216,,,,,,,,,,,,,,,,,,,,,0,297,"4,295",95,49,"6,705",0,500,0,254,"21,969",0,"1,248","2,594",0,"3,539",0,0,0,
20200218,22,38557.736,,,,,,,,,,,,,,,,,,,,,0,489,"3,930",95,49,"6,210",0,500,0,205,"20,243",0,"1,165","2,419",0,"3,253",0,0,0,
20200218,23,34213.473,,,,,,,,,,,,,,,,,,,,,0,35,"3,481",95,49,"5,567",0,500,0,151,"18,179",0,"1,078","2,157",0,"2,922",0,0,0,
20200218,24,30969.955,,,,,,,,,,,,,,,,,,,,,0,0,"3,129",99,49,"4,838",0,500,0,68,"16,900",0,963,"1,867",0,"2,558",0,0,0,
20200219,1,28303.774,,,,,,,,,,,,,,,,,,,,,0,0,"2,815",99,48,"4,254",0,469,0,86,"15,763",0,847,"1,638",0,"2,285",0,0,0,
20200219,2,26725.99,,,,,,,,,,,,,,,,,,,,,0,0,"2,629",99,46,"3,919",0,428,0,87,"15,054",0,794,"1,494",0,"2,176",0,0,0,
20200219,3,26022.882,,,,,,,,,,,,,,,,,,,,,0,0,"2,581",96,46,"3,749",0,409,0,86,"14,743",0,780,"1,426",0,"2,106",0,0,0,
20200219,4,25791.11,,,,,,,,,,,,,,,,,,,,,0,0,"2,558",89,49,"3,657",0,427,0,83,"14,658",0,771,"1,401",0,"2,069",30,0,0,
20200219,5,26095.236,,,,,,,,,,,,,,,,,,,,,0,0,"2,617",89,49,"3,714",0,433,0,83,"14,779",0,790,"1,427",0,"2,116",0,0,0,
20200219,6,27883.497,,,,,,,,,,,,,,,,,,,,,0,0,"2,773",94,48,"4,016",0,460,0,127,"15,725",0,824,"1,521",0,"2,296",0,0,0,
20200219,7,33548.815,,,,,,,,,,,,,,,,,,,,,0,179,"3,341",99,45,"4,732",0,427,0,243,"19,203",0,936,"1,729",0,"2,616",0,0,0,
20200219,8,39221.446,,,,,,,,,,,,,,,,,,,,,0,398,"3,890",95,48,"5,517",0,407,0,223,"22,541",0,"1,109","2,044",0,"2,951",0,0,0,
20200219,9,42931.123,,,,,,,,,,,,,,,,,,,,,0,0,"4,458",95,48,"6,120",0,407,0,408,"24,830",0,"1,190","2,216",0,"3,159",0,0,0,
20200219,10,43266.85,,,,,,,,,,,,,,,,,,,,,0,45,"4,484",95,45,"6,360",0,427,0,388,"24,930",0,"1,148","2,214",0,"3,131",0,0,0,
20200219,11,42654.611,,,,,,,,,,,,,,,,,,,,,0,336,"4,420",83,45,"6,262",0,404,0,335,"24,513",0,"1,110","2,141",0,"3,007",0,0,0,
20200219,12,42079.607,,,,,,,,,,,,,,,,,,,,,0,587,"4,353",61,45,"6,133",0,406,0,296,"24,096",0,"1,061","2,068",0,"2,973",0,0,0,
20200219,13,39725.988,,,,,,,,,,,,,,,,,,,,,0,660,"4,041",46,44,"6,002",0,402,0,323,"22,189",0,"1,045","2,051",0,"2,917",5,0,0,
20200219,14,39431.1,,,,,,,,,,,,,,,,,,,,,0,660,"3,879",40,44,"5,804",0,373,0,323,"22,302",0,"1,008","2,013",0,"2,850",135,0,0,
20200219,15,40669.816,,,,,,,,,,,,,,,,,,,,,0,660,"4,113",39,44,"5,993",0,423,0,323,"23,109",0,"1,033","2,061",0,"2,872",0,0,0,
20200219,16,41296.918,,,,,,,,,,,,,,,,,,,,,0,660,"4,237",51,44,"6,143",0,435,0,308,"23,336",0,"1,043","2,077",0,"2,964",0,0,0,
20200219,17,41525.101,,,,,,,,,,,,,,,,,,,,,0,109,"4,356",84,44,"6,214",0,424,0,348,"23,640",0,"1,068","2,154",0,"3,086",0,0,0,
20200219,18,42451.696,,,,,,,,,,,,,,,,,,,,,0,0,"4,466",95,46,"6,578",0,437,0,409,"23,504",0,"1,149","2,314",0,"3,453",0,0,0,
20200219,19,44578.096,,,,,,,,,,,,,,,,,,,,,0,45,"4,707",95,48,"7,053",0,437,0,387,"24,269",0,"1,263","2,554",0,"3,721",0,0,0,
20200219,20,43984.109,,,,,,,,,,,,,,,,,,,,,0,0,"4,657",95,48,"7,143",0,500,0,412,"23,472",0,"1,288","2,635",0,"3,734",0,0,0,
20200219,21,41541.942,,,,,,,,,,,,,,,,,,,,,0,273,"4,255",95,48,"6,685",0,486,0,413,"21,852",0,"1,250","2,604",0,"3,581",0,0,0,
20200219,22,38516.106,,,,,,,,,,,,,,,,,,,,,0,492,"3,885",95,48,"6,155",0,485,0,271,"20,190",0,"1,166","2,430",0,"3,300",0,0,0,
20200219,23,34780.775,,,,,,,,,,,,,,,,,,,,,0,586,"3,448",95,48,"5,524",0,486,0,253,"18,158",0,"1,083","2,149",0,"2,951",0,0,0,
20200219,24,31137.485,,,,,,,,,,,,,,,,,,,,,0,253,"3,085",99,48,"4,779",0,491,0,274,"16,728",0,956,"1,859",0,"2,565",0,0,0,
20200220,1,28797.363,,,,,,,,,,,,,,,,,,,,,0,65,"2,844",99,48,"4,249",0,480,0,242,"16,024",0,855,"1,661",0,"2,231",0,0,0,
20200220,2,27129.815,,,,,,,,,,,,,,,,,,,,,0,0,"2,658",99,42,"3,916",0,473,0,242,"15,284",0,797,"1,514",0,"2,106",0,0,0,
20200220,3,26543.426,,,,,,,,,,,,,,,,,,,,,0,0,"2,621",99,39,"3,747",0,500,0,172,"14,868",0,778,"1,449",0,"2,033",237,0,0,
20200220,4,26358.86,,,,,,,,,,,,,,,,,,,,,0,0,"2,618",99,39,"3,654",0,500,0,202,"14,886",0,775,"1,423",0,"1,992",171,0,0,
20200220,5,26731.032,,,,,,,,,,,,,,,,,,,,,0,0,"2,648",99,39,"3,703",0,500,0,202,"15,032",0,794,"1,432",0,"2,064",218,0,0,
20200220,6,28496.815,,,,,,,,,,,,,,,,,,,,,0,116,"2,772",99,39,"4,025",0,500,0,247,"15,997",0,821,"1,496",0,"2,213",171,0,0,
20200220,7,34284.175,,,,,,,,,,,,,,,,,,,,,0,624,"3,340",99,43,"4,772",0,500,0,323,"19,351",0,959,"1,717",0,"2,555",0,0,0,
20200220,8,39589.354,,,,,,,,,,,,,,,,,,,,,0,530,"3,920",60,48,"5,593",0,485,0,313,"22,558",0,"1,118","2,048",0,"2,916",0,0,0,
20200220,9,42946.066,,,,,,,,,,,,,,,,,,,,,0,118,"4,443",60,48,"6,124",0,500,0,315,"24,787",0,"1,195","2,203",0,"3,153",0,0,0,
20200220,10,43068.459,,,,,,,,,,,,,,,,,,,,,0,42,"4,482",60,48,"6,317",0,500,0,351,"24,741",0,"1,156","2,209",0,"3,163",0,0,0,
20200220,11,42574.414,,,,,,,,,,,,,,,,,,,,,0,297,"4,410",58,39,"6,197",0,500,0,481,"24,195",0,"1,109","2,139",0,"3,050",100,0,0,
20200220,12,41805.04,,,,,,,,,,,,,,,,,,,,,0,386,"4,336",44,39,"6,059",0,500,0,525,"23,801",0,"1,073","2,055",0,"2,987",0,0,0,
20200220,13,39713.148,,,,,,,,,,,,,,,,,,,,,0,660,"4,018",32,39,"5,914",0,500,0,575,"21,937",0,"1,058","2,032",0,"2,937",12,0,0,
20200220,14,39314.42,,,,,,,,,,,,,,,,,,,,,0,660,"3,862",26,39,"5,715",0,500,0,500,"22,124",0,"1,026","2,000",0,"2,848",15,0,0,
20200220,15,40522.548,,,,,,,,,,,,,,,,,,,,,0,660,"4,090",30,39,"5,918",0,489,0,500,"22,854",0,"1,035","2,048",0,"2,859",0,0,0,
20200220,16,41326.403,,,,,,,,,,,,,,,,,,,,,0,660,"4,240",45,39,"6,014",0,474,0,500,"23,314",0,"1,048","2,055",0,"2,937",0,0,0,
20200220,17,41611.512,,,,,,,,,,,,,,,,,,,,,0,401,"4,372",60,44,"6,104",0,500,0,278,"23,590",0,"1,068","2,123",0,"3,072",0,0,0,
20200220,18,42562.35,,,,,,,,,,,,,,,,,,,,,0,198,"4,502",95,48,"6,504",0,492,0,264,"23,568",0,"1,150","2,295",0,"3,446",0,0,0,
20200220,19,44634.734,,,,,,,,,,,,,,,,,,,,,0,111,"4,762",95,48,"7,040",0,447,0,203,"24,433",0,"1,270","2,538",0,"3,687",0,0,0,
20200220,20,44002.526,,,,,,,,,,,,,,,,,,,,,0,107,"4,684",95,48,"7,130",0,430,0,204,"23,705",0,"1,285","2,611",0,"3,704",0,0,0,
20200220,21,41582.501,,,,,,,,,,,,,,,,,,,,,0,495,"4,298",95,48,"6,724",0,398,0,155,"22,008",0,"1,247","2,569",0,"3,546",0,0,0,
20200220,22,38669.902,,,,,,,,,,,,,,,,,,,,,0,573,"3,929",95,48,"6,159",0,485,0,196,"20,388",0,"1,163","2,407",0,"3,227",0,0,0,
20200220,23,34909.034,,,,,,,,,,,,,,,,,,,,,0,645,"3,485",95,48,"5,526",0,500,0,228,"18,285",0,"1,078","2,151",0,"2,868",0,0,0,
20200220,24,31228.87,,,,,,,,,,,,,,,,,,,,,0,261,"3,127",99,48,"4,805",0,479,0,219,"16,862",0,955,"1,877",0,"2,497",0,0,0,
20200221,1,28496.381,,,,,,,,,,,,,,,,,,,,,0,0,"2,852",99,48,"4,334",0,312,0,55,"16,000",0,869,"1,692",0,"2,235",0,0,0,
20200221,2,26832.133,,,,,,,,,,,,,,,,,,,,,0,0,"2,646",99,44,"3,979",0,307,0,53,"15,239",0,818,"1,536",0,"2,110",0,0,0,
20200221,3,26001.216,,,,,,,,,,,,,,,,,,,,,0,0,"2,589",95,47,"3,768",0,360,0,55,"14,820",0,783,"1,460",0,"2,025",0,0,0,
20200221,4,25822.778,,,,,,,,,,,,,,,,,,,,,0,0,"2,588",88,49,"3,679",0,355,0,50,"14,770",0,782,"1,426",0,"2,035",0,0,0,
20200221,5,26217.5,,,,,,,,,,,,,,,,,,,,,0,0,"2,616",88,49,"3,741",0,282,0,116,"15,001",0,793,"1,453",0,"2,078",0,0,0,
20200221,6,28328.524,,,,,,,,,,,,,,,,,,,,,0,319,"2,769",93,49,"4,090",0,287,0,92,"15,956",0,845,"1,550",0,"2,279",0,0,0,
20200221,7,33858.357,,,,,,,,,,,,,,,,,,,,,0,280,"3,330",99,44,"4,860",0,428,0,196,"19,349",0,970,"1,757",0,"2,546",0,0,0,
20200221,8,39213.805,,,,,,,,,,,,,,,,,,,,,0,378,"3,865",60,48,"5,694",0,453,0,359,"22,287",0,"1,111","2,035",0,"2,924",0,0,0,
20200221,9,43085.191,,,,,,,,,,,,,,,,,,,,,0,319,"4,422",60,48,"6,242",0,429,0,322,"24,651",0,"1,207","2,242",0,"3,143",0,0,0,
20200221,10,43101.13,,,,,,,,,,,,,,,,,,,,,0,391,"4,461",60,46,"6,356",0,422,0,350,"24,456",0,"1,178","2,245",0,"3,137",0,0,0,
20200221,11,42351.381,,,,,,,,,,,,,,,,,,,,,0,660,"4,388",59,44,"6,140",0,478,0,382,"23,824",0,"1,128","2,201",0,"3,047",0,0,0,
20200221,12,41506.162,,,,,,,,,,,,,,,,,,,,,0,660,"4,335",48,41,"5,960",0,483,0,423,"23,386",0,"1,090","2,096",0,"2,985",0,0,0,
20200221,13,39258.449,,,,,,,,,,,,,,,,,,,,,0,634,"4,006",38,39,"5,838",0,480,0,589,"21,528",0,"1,084","2,079",0,"2,942",1,0,0,
20200221,14,38590.015,,,,,,,,,,,,,,,,,,,,,0,502,"3,825",39,29,"5,616",0,483,0,581,"21,554",0,"1,048","2,051",0,"2,862",0,0,0,
20200221,15,39578.592,,,,,,,,,,,,,,,,,,,,,0,459,"4,006",38,29,"5,813",0,483,0,488,"22,239",0,"1,042","2,104",0,"2,877",0,0,0,
20200221,16,40215.177,,,,,,,,,,,,,,,,,,,,,0,406,"4,155",41,39,"5,966",0,485,0,415,"22,589",0,"1,058","2,109",0,"2,952",0,0,0,
20200221,17,40624.758,,,,,,,,,,,,,,,,,,,,,0,73,"4,281",60,43,"6,106",0,490,0,314,"22,855",0,"1,088","2,195",0,"3,118",0,0,0,
20200221,18,41636.263,,,,,,,,,,,,,,,,,,,,,0,0,"4,410",95,44,"6,477",0,490,0,230,"22,897",0,"1,177","2,359",0,"3,458",0,0,0,
20200221,19,43867.88,,,,,,,,,,,,,,,,,,,,,0,105,"4,643",95,48,"6,964",0,443,0,249,"23,751",0,"1,278","2,569",0,"3,724",0,0,0,
20200221,20,43478.073,,,,,,,,,,,,,,,,,,,,,0,192,"4,606",95,48,"7,173",0,458,0,124,"23,064",0,"1,298","2,674",0,"3,745",0,0,0,
20200221,21,40884.634,,,,,,,,,,,,,,,,,,,,,0,306,"4,164",95,48,"6,802",0,497,0,65,"21,471",0,"1,257","2,626",0,"3,554",0,0,0,
20200221,22,37838.347,,,,,,,,,,,,,,,,,,,,,0,314,"3,844",95,48,"6,253",0,500,0,179,"19,750",0,"1,174","2,448",0,"3,232",0,0,0,
20200221,23,34455.06,,,,,,,,,,,,,,,,,,,,,0,349,"3,433",95,48,"5,612",0,493,0,472,"17,781",0,"1,095","2,182",0,"2,894",0,0,0,
20200221,24,30999.871,,,,,,,,,,,,,,,,,,,,,0,216,"3,074",99,48,"4,894",0,485,0,344,"16,435",0,974,"1,910",0,"2,521",0,0,0,
20200222,1,28087.003,,,,,,,,,,,,,,,,,,,,,0,95,"2,793",99,48,"4,332",0,480,0,48,"15,356",0,871,"1,710",0,"2,254",0,0,0,
20200222,2,26342.507,,,,,,,,,,,,,,,,,,,,,0,0,"2,581",99,49,"3,963",0,489,0,57,"14,605",0,815,"1,554",0,"2,131",0,0,0,
20200222,3,25270.956,,,,,,,,,,,,,,,,,,,,,0,0,"2,493",94,49,"3,731",0,494,0,57,"14,114",0,779,"1,460",0,"2,001",0,0,0,
20200222,4,24799.138,,,,,,,,,,,,,,,,,,,,,0,0,"2,445",88,48,"3,619",0,499,0,57,"13,891",0,770,"1,427",0,"1,955",0,0,0,
20200222,5,24948.456,,,,,,,,,,,,,,,,,,,,,0,0,"2,459",87,48,"3,648",0,485,0,62,"13,952",0,780,"1,441",0,"1,987",0,0,0,
20200222,6,25788.127,,,,,,,,,,,,,,,,,,,,,0,0,"2,500",91,47,"3,877",0,485,0,57,"14,257",0,814,"1,513",0,"2,148",0,0,0,
20200222,7,28529.965,,,,,,,,,,,,,,,,,,,,,0,16,"2,824",98,47,"4,331",0,448,0,127,"15,749",0,901,"1,657",0,"2,331",0,0,0,
20200222,8,31251.09,,,,,,,,,,,,,,,,,,,,,0,0,"3,071",95,47,"4,820",0,472,0,122,"17,203",0,"1,009","1,848",0,"2,564",0,0,0,
20200222,9,33616.723,,,,,,,,,,,,,,,,,,,,,0,47,"3,370",91,48,"5,236",0,429,0,168,"18,331",0,"1,079","2,018",0,"2,800",0,0,0,
20200222,10,34661.381,,,,,,,,,,,,,,,,,,,,,0,353,"3,431",64,48,"5,436",0,489,0,198,"18,614",0,"1,083","2,091",0,"2,855",0,0,0,
20200222,11,34021.262,,,,,,,,,,,,,,,,,,,,,0,476,"3,350",44,33,"5,268",0,480,0,417,"18,117",0,"1,039","2,065",0,"2,732",0,0,0,
20200222,12,33213.268,,,,,,,,,,,,,,,,,,,,,0,660,"3,241",35,14,"5,120",0,470,0,537,"17,473",0,989,"1,994",0,"2,680",0,0,0,
20200222,13,31825.544,,,,,,,,,,,,,,,,,,,,,0,660,"3,094",28,9,"4,987",0,500,0,489,"16,340",0,989,"1,981",0,"2,599",50,100,0,
20200222,14,30364.646,,,,,,,,,,,,,,,,,,,,,0,660,"2,886",21,9,"4,789",0,483,0,489,"15,527",0,950,"1,948",0,"2,503",0,100,0,
20200222,15,30472.932,,,,,,,,,,,,,,,,,,,,,0,660,"2,949",24,9,"4,874",0,500,0,444,"15,473",0,954,"1,974",0,"2,500",13,100,0,
20200222,16,30584.188,,,,,,,,,,,,,,,,,,,,,0,660,"2,990",35,14,"4,991",0,489,0,414,"15,491",0,966,"1,967",0,"2,568",0,0,0,
20200222,17,31224.573,,,,,,,,,,,,,,,,,,,,,0,407,"3,162",51,29,"5,104",0,410,0,470,"15,832",0,"1,007","2,035",0,"2,718",0,0,0,
20200222,18,33061.575,,,,,,,,,,,,,,,,,,,,,0,273,"3,370",74,49,"5,595",0,380,0,210,"16,751",0,"1,088","2,208",0,"3,062",0,0,0,
20200222,19,36673.261,,,,,,,,,,,,,,,,,,,,,0,318,"3,838",95,49,"6,154",0,305,0,130,"18,737",0,"1,205","2,447",0,"3,396",0,0,0,
20200222,20,37788.343,,,,,,,,,,,,,,,,,,,,,0,317,"3,999",95,49,"6,484",0,448,0,130,"18,901",0,"1,265","2,590",0,"3,511",0,0,0,
20200222,21,35909.716,,,,,,,,,,,,,,,,,,,,,0,400,"3,697",95,49,"6,226",0,448,0,100,"17,722",0,"1,218","2,550",0,"3,403",0,0,0,
20200222,22,33326.442,,,,,,,,,,,,,,,,,,,,,0,490,"3,372",95,49,"5,705",0,429,0,127,"16,491",0,"1,130","2,352",0,"3,086",0,0,0,
20200222,23,30343.669,,,,,,,,,,,,,,,,,,,,,0,250,"3,049",95,49,"5,195",0,420,0,84,"15,253",0,"1,067","2,111",0,"2,771",0,0,0,
20200222,24,27699.963,,,,,,,,,,,,,,,,,,,,,0,137,"2,775",99,49,"4,615",0,439,0,92,"14,160",0,973,"1,891",0,"2,470",0,0,0,
20200223,1,25635.867,,,,,,,,,,,,,,,,,,,,,0,202,"2,590",99,43,"4,179",0,244,0,27,"13,431",0,882,"1,725",0,"2,213",0,0,0,
20200223,2,23787.888,,,,,,,,,,,,,,,,,,,,,0,68,"2,381",99,39,"3,818",0,234,0,27,"12,621",0,826,"1,576",0,"2,077",22,0,0,
20200223,3,22623.403,,,,,,,,,,,,,,,,,,,,,0,0,"2,284",99,39,"3,553",0,231,0,22,"12,198",0,785,"1,470",0,"1,929",13,0,0,
20200223,4,22092.276,,,,,,,,,,,,,,,,,,,,,0,0,"2,219",97,39,"3,413",0,227,0,22,"12,021",0,771,"1,422",0,"1,861",0,0,0,
20200223,5,22106.666,,,,,,,,,,,,,,,,,,,,,0,0,"2,227",94,39,"3,406",0,232,0,27,"12,033",0,777,"1,405",0,"1,866",0,0,0,
20200223,6,22760.185,,,,,,,,,,,,,,,,,,,,,0,0,"2,238",96,39,"3,575",0,202,0,23,"12,227",0,801,"1,427",0,"1,988",145,0,0,
20200223,7,24249.031,,,,,,,,,,,,,,,,,,,,,0,0,"2,404",99,39,"3,853",0,217,0,43,"13,171",0,867,"1,502",0,"2,054",0,0,0,
20200223,8,25230.496,,,,,,,,,,,,,,,,,,,,,0,51,"2,438",95,39,"4,076",0,370,0,40,"13,532",0,915,"1,584",0,"2,090",0,0,0,
20200223,9,26977.727,,,,,,,,,,,,,,,,,,,,,0,175,"2,640",87,39,"4,389",0,338,0,33,"14,211",0,985,"1,754",0,"2,327",0,0,0,
20200223,10,28448.731,,,,,,,,,,,,,,,,,,,,,0,548,"2,751",62,39,"4,637",0,329,0,33,"14,708",0,"1,013","1,859",0,"2,469",0,0,0,
20200223,11,28665.14,,,,,,,,,,,,,,,,,,,,,0,571,"2,793",51,34,"4,666",0,473,0,33,"14,708",0,997,"1,871",0,"2,469",0,0,0,
20200223,12,28679.671,,,,,,,,,,,,,,,,,,,,,0,663,"2,840",48,24,"4,661",0,419,0,33,"14,728",0,978,"1,831",0,"2,456",0,0,0,
20200223,13,28249.188,,,,,,,,,,,,,,,,,,,,,0,680,"2,778",45,19,"4,618",0,399,0,17,"14,464",0,970,"1,827",0,"2,432",0,0,0,
20200223,14,26795.404,,,,,,,,,,,,,,,,,,,,,0,677,"2,555",38,19,"4,409",0,380,0,15,"13,777",0,922,"1,728",0,"2,275",0,0,0,
20200223,15,26647.713,,,,,,,,,,,,,,,,,,,,,0,673,"2,558",39,19,"4,374",0,479,0,33,"13,709",0,905,"1,688",0,"2,171",0,0,0,
20200223,16,26975.013,,,,,,,,,,,,,,,,,,,,,0,680,"2,633",48,24,"4,481",0,500,0,33,"13,733",0,914,"1,676",0,"2,252",0,0,0,
20200223,17,27807.359,,,,,,,,,,,,,,,,,,,,,0,680,"2,743",69,34,"4,524",0,500,0,48,"14,180",0,941,"1,723",0,"2,365",0,0,0,
20200223,18,29706.334,,,,,,,,,,,,,,,,,,,,,0,441,"2,989",93,39,"4,986",0,500,0,38,"15,049",0,"1,022","1,886",0,"2,664",0,0,0,
20200223,19,33251.823,,,,,,,,,,,,,,,,,,,,,0,382,"3,442",95,44,"5,508",0,500,0,27,"17,036",0,"1,132","2,120",0,"2,965",0,0,0,
20200223,20,34613.464,,,,,,,,,,,,,,,,,,,,,0,339,"3,629",95,49,"5,865",0,500,0,17,"17,572",0,"1,187","2,279",0,"3,082",0,0,0,
20200223,21,33786.657,,,,,,,,,,,,,,,,,,,,,0,423,"3,469",95,49,"5,818",0,500,0,33,"16,848",0,"1,172","2,322",0,"3,056",0,0,0,
20200223,22,31845.964,,,,,,,,,,,,,,,,,,,,,0,274,"3,238",95,49,"5,523",0,500,0,42,"15,886",0,"1,115","2,228",0,"2,897",0,0,0,
20200223,23,29088.466,,,,,,,,,,,,,,,,,,,,,0,0,"2,951",95,49,"5,052",0,500,0,48,"14,737",0,"1,046","2,004",0,"2,606",0,0,0,
20200223,24,26808.23,,,,,,,,,,,,,,,,,,,,,0,0,"2,687",99,49,"4,456",0,500,0,43,"13,655",0,949,"1,784",0,"2,303",284,0,0,
20200224,1,24523.523,,,,,,,,,,,,,,,,,,,,,0,2,"2,467",99,47,"3,944",0,500,0,26,"12,841",0,831,"1,606",0,"2,123",38,0,0,
