SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
26-MAR-2020,7,23036,21260,25791,23425,20834,467,6559,0,13080,0,1166,1169,1450,948,-454,-535,951,1427,951,-452,-530
26-MAR-2020,8,22768,21134,25529,23452,20569,490,6559,0,13080,0,1172,1174,1450,950,-454,-535,951,1426,951,-452,-530
26-MAR-2020,9,22601,20880,25351,23178,20453,493,6559,0,13080,0,1159,1158,1451,949,-455,-536,951,1427,951,-453,-530
26-MAR-2020,10,22784,21145,25477,22961,20666,496,6559,0,13080,0,1153,1155,1451,949,-455,-485,951,1427,951,-452,-470
26-MAR-2020,11,23410,21768,25273,22720,21266,504,6559,0,13080,0,470,392,1450,949,-454,-339,996,1427,951,-453,-327
26-MAR-2020,12,23853,22208,25220,22817,21651,511,6559,3,13080,0,7,9,1450,949,-455,-305,1000,1427,951,-453,-297
26-MAR-2020,13,24897,23360,26142,23970,22610,526,6559,184,13080,0,7,9,1496,995,-454,-184,999,1475,999,-453,-178
26-MAR-2020,14,26131,24397,27418,25006,23737,540,6559,841,13080,0,7,9,1500,999,-455,-225,1000,1475,1000,-452,-222
26-MAR-2020,15,26939,25141,28139,25753,24391,571,6559,1750,13080,0,10,12,1500,999,-455,-135,1000,1475,1000,-453,-131
26-MAR-2020,16,26991,25100,28277,25712,24366,601,6559,2900,13080,0,10,12,1500,999,-454,-222,1000,1475,1000,-453,-226
26-MAR-2020,17,27203,25228,28522,25840,24463,636,6559,3940,13080,0,12,12,1500,1052,-455,-252,1000,1475,1058,-453,-247
26-MAR-2020,18,27183,25097,28550,25709,24356,671,6559,4930,13080,0,11,11,1499,1058,-454,-302,1000,1475,1059,-453,-308
26-MAR-2020,19,26757,24621,28272,25232,23871,699,6559,5860,13080,0,10,12,1499,1056,-454,-451,1000,1475,1059,-453,-458
26-MAR-2020,20,26116,24034,27715,24645,23188,726,6559,6670,13080,0,9,11,1499,1057,-455,-535,1000,1475,1059,-453,-530
26-MAR-2020,21,25597,23574,27196,24184,22622,747,6559,7390,13080,0,8,10,1499,1057,-455,-536,1000,1475,1059,-453,-530
26-MAR-2020,22,25145,23120,26743,23730,22139,768,6559,7930,13080,0,9,10,1499,1057,-454,-535,1000,1475,1059,-453,-530
26-MAR-2020,23,24935,22902,26532,23512,21878,790,6559,8320,13080,0,8,10,1499,1057,-454,-535,1000,1475,1059,-453,-530
26-MAR-2020,24,24798,22657,26397,23267,21695,812,6559,8520,13080,0,8,10,1499,1056,-455,-536,1000,1475,1058,-453,-530
26-MAR-2020,25,25125,23066,26724,23675,21965,813,6559,8570,13080,0,8,10,1499,1003,-455,-536,1000,1475,1000,-453,-530
26-MAR-2020,26,25060,22893,26659,23503,21880,814,6559,8400,13080,0,8,10,1499,999,-455,-536,1000,1475,1000,-453,-530
26-MAR-2020,27,24806,22656,26405,23267,21647,811,6559,8140,13080,0,8,10,1166,1000,-455,-536,1000,1109,1000,-453,-531
26-MAR-2020,28,24396,22275,25993,22885,21294,808,6559,7670,13080,0,8,10,1088,999,-454,-535,1000,1086,1000,-453,-531
26-MAR-2020,29,24387,22336,25984,22946,21378,801,6559,7070,13080,0,8,10,1481,999,-454,-535,1000,1472,1000,-453,-531
26-MAR-2020,30,24655,22675,26254,23286,21668,793,6559,6290,13080,0,8,10,1502,1000,-455,-536,1000,1478,1000,-453,-530
26-MAR-2020,31,25442,23509,27040,24119,22458,807,6559,5420,13080,0,9,10,1502,1000,-454,-535,1000,1478,1000,-453,-530
26-MAR-2020,32,26234,24313,27833,24923,23277,821,6559,4460,13080,2,8,10,1502,999,-455,-536,1000,1478,1000,-453,-531
26-MAR-2020,33,27860,25900,29459,26510,24798,806,6559,3460,13080,5,8,10,1502,1000,-455,-536,1018,1478,1000,-453,-530
26-MAR-2020,34,30040,28063,31641,28676,26857,791,6559,2420,13080,0,10,10,1502,1000,-455,-536,1020,1478,1000,-453,-530
26-MAR-2020,35,32358,30331,33959,30938,29024,783,6559,1430,13080,0,10,7,1502,999,-455,-536,1020,1478,1000,-453,-530
26-MAR-2020,36,34110,31955,35710,32562,30710,774,6559,636,13080,0,11,7,1501,1000,-454,-535,1019,1478,1000,-453,-530
26-MAR-2020,37,35310,32966,36841,33574,31934,776,6559,88,13080,0,8,9,1501,1053,-454,-469,1020,1478,1058,-453,-454
26-MAR-2020,38,35823,33489,37203,34093,32434,777,6559,1,13080,0,5,3,1501,1056,-455,-320,1020,1478,1059,-453,-304
26-MAR-2020,39,36164,33589,37523,34193,32807,788,6559,0,13080,0,6,4,1501,1057,-456,-297,1020,1478,1059,-453,-304
26-MAR-2020,40,34801,32287,36317,32896,31536,798,6559,0,13080,0,14,8,1501,1057,-456,-446,1020,1478,1058,-453,-454
26-MAR-2020,41,33856,31283,35462,31899,30691,802,6559,0,13080,0,15,8,1501,1056,-456,-535,1020,1477,1059,-453,-530
26-MAR-2020,42,32687,29891,34231,30505,29680,806,6559,0,13080,0,12,11,1501,1058,-456,-476,1020,1477,1058,-454,-460
26-MAR-2020,43,31061,28416,32454,29032,28179,795,6559,0,13080,0,11,16,1501,1056,-456,-326,1001,1477,1059,-453,-310
26-MAR-2020,44,29567,26697,30892,27313,26832,783,6559,0,13080,0,10,16,1501,1056,-418,-297,1000,1477,1058,-412,-304
26-MAR-2020,45,28001,25273,29489,25887,25400,769,6559,0,13080,0,10,12,1501,1004,-431,-447,1000,1478,1000,-433,-454
26-MAR-2020,46,26657,24060,28249,24672,24069,755,6559,0,13080,0,10,12,1502,999,-455,-527,1000,1479,999,-454,-522
26-MAR-2020,47,25210,22883,26680,23497,22783,748,6559,0,13080,0,10,14,1689,909,-403,-457,909,1674,903,-396,-442
26-MAR-2020,48,24269,22048,25623,22660,21933,741,6559,0,13080,0,10,12,1703,904,-437,-307,903,1675,903,-441,-292
27-MAR-2020,1,24206,22015,25366,22628,21908,731,6559,0,13080,0,9,12,1704,902,-396,-155,903,1675,903,-384,-142
27-MAR-2020,2,24574,22337,25516,22949,22318,720,6559,0,13080,0,9,12,1704,903,-313,-20,903,1675,903,-314,-15
27-MAR-2020,3,24347,22056,25374,22666,22120,712,6559,0,13080,0,9,10,1703,902,-418,0,903,1675,903,-423,0
27-MAR-2020,4,23678,21402,24752,22014,21503,703,6559,0,13080,0,8,12,1704,903,-422,-44,903,1675,902,-412,-56
27-MAR-2020,5,23181,20973,24463,21794,21053,708,6559,0,13080,0,199,220,1704,856,-288,-195,857,1675,854,-275,-205
27-MAR-2020,6,22829,20600,24266,21550,20702,712,6559,0,13080,0,349,350,1704,852,-230,-258,854,1674,854,-235,-252
27-MAR-2020,7,22507,20249,24014,21196,20360,733,6559,0,13080,0,345,347,1564,853,-333,-229,854,1523,853,-332,-227
27-MAR-2020,8,22292,20118,23745,21070,20149,754,6559,0,13080,0,349,352,1553,852,-277,-227,854,1527,854,-272,-227
27-MAR-2020,9,22118,19972,23639,20922,20018,758,6559,0,13080,0,348,350,1507,852,-310,-263,854,1477,853,-317,-266
27-MAR-2020,10,22125,19996,23582,20855,20051,761,6559,0,13080,0,276,259,1503,852,-350,-231,854,1477,853,-339,-220
27-MAR-2020,11,22727,20589,23623,21199,20641,778,6559,0,13080,0,13,10,1503,727,-203,-80,845,1477,716,-191,-70
27-MAR-2020,12,23071,20923,23779,21536,20950,794,6559,3,13080,0,11,13,1503,716,-97,0,844,1478,716,-86,0
27-MAR-2020,13,24396,22273,25004,22882,22234,804,6559,184,13080,0,8,9,1643,889,80,62,899,1625,901,93,74
27-MAR-2020,14,25541,23416,26148,24027,23299,813,6559,826,13080,0,7,11,1653,902,172,117,903,1626,903,177,111
27-MAR-2020,15,26509,24319,27117,24929,24119,847,6559,1680,13080,0,8,11,1748,946,213,8,947,1725,950,205,5
27-MAR-2020,16,26787,24536,27395,25148,24305,880,6559,2630,13080,0,8,12,1754,950,71,0,951,1725,951,63,0
27-MAR-2020,17,27035,24748,27721,25359,24422,918,6559,3630,13080,0,8,10,1800,950,-78,0,951,1773,952,-89,0
27-MAR-2020,18,26848,24462,27675,25072,24136,955,6559,4590,13080,0,8,10,1803,951,-219,0,951,1773,952,-221,0
27-MAR-2020,19,26301,23883,27160,24493,23544,1027,6559,5620,13080,0,8,10,1710,948,-189,-62,951,1675,951,-187,-74
27-MAR-2020,20,25707,23309,26803,23919,22923,1098,6559,6510,13080,0,8,10,1702,950,-273,-215,951,1675,951,-282,-224
27-MAR-2020,21,25031,22648,26421,23258,22198,1139,6559,7240,13080,0,8,10,1796,907,-416,-366,906,1773,904,-422,-374
27-MAR-2020,22,24409,22076,25979,22686,21551,1179,6559,7970,13080,0,8,10,1803,904,-456,-506,903,1774,904,-454,-509
27-MAR-2020,23,23953,21609,25552,22220,21083,1214,6559,8390,13080,0,8,10,1802,904,-456,-535,903,1774,904,-454,-530
27-MAR-2020,24,23788,21349,25373,21959,20901,1249,6559,8590,13080,0,8,10,1803,903,-441,-536,903,1774,904,-433,-530
27-MAR-2020,25,24200,21725,25674,22335,21281,1298,6559,8640,13080,0,8,10,1801,903,-333,-533,903,1773,903,-329,-527
27-MAR-2020,26,24111,21533,25667,22143,21199,1347,6559,8470,13080,0,8,10,1802,901,-416,-532,903,1773,903,-422,-527
27-MAR-2020,27,23704,21056,25276,21667,20869,1405,6559,8150,13080,0,8,10,1802,903,-429,-535,903,1774,903,-424,-530
27-MAR-2020,28,23181,20444,24854,21054,20412,1463,6559,7640,13080,0,162,180,1803,903,-375,-536,903,1774,903,-371,-530
27-MAR-2020,29,23014,20302,24852,20911,20340,1506,6559,7000,13080,0,285,287,1803,902,-418,-535,903,1774,903,-418,-530
27-MAR-2020,30,23044,20351,24661,20962,20412,1549,6559,6250,13080,0,135,121,1803,903,-417,-465,903,1771,902,-413,-449
27-MAR-2020,31,23626,20929,24931,21544,20986,1600,6559,5350,13080,0,13,15,1543,824,-378,-314,845,1503,820,-372,-299
27-MAR-2020,32,24415,21660,25608,22270,21815,1650,6559,4380,13080,0,66,67,1525,818,-303,-224,841,1510,818,-297,-215
27-MAR-2020,33,25803,23055,26811,23667,23105,1643,6559,3380,13080,0,8,13,1970,713,-313,-87,846,1961,705,-317,-76
27-MAR-2020,34,27792,25013,28820,25627,24981,1636,6559,2380,13080,0,8,9,2004,704,-352,-68,847,1971,706,-342,-75
27-MAR-2020,35,30179,26972,31120,27591,27158,1575,6559,1410,13080,0,13,15,2003,907,-207,-121,1008,1971,923,-194,-122
27-MAR-2020,36,31750,28205,32531,28829,28724,1514,6559,575,13080,0,17,19,2003,924,-66,-98,1020,1970,926,-56,-90
27-MAR-2020,37,33051,29451,33671,30072,30042,1496,6559,86,13080,0,16,21,2003,978,76,-4,1020,1971,984,90,-2
27-MAR-2020,38,34103,30692,34716,31306,31051,1478,6559,1,13080,0,13,13,2003,983,174,0,1020,1970,985,169,0
27-MAR-2020,39,34399,30928,35010,31541,31363,1489,6559,0,13080,0,11,13,2003,1051,49,0,1020,1971,1057,43,0
27-MAR-2020,40,33242,29812,33853,30421,30335,1500,6559,0,13080,0,11,9,2003,1057,50,0,1019,1970,1058,52,0
27-MAR-2020,41,31947,28467,32591,29079,29115,1504,6559,0,13080,0,18,10,2003,1056,-26,0,1020,1970,1058,-33,0
27-MAR-2020,42,30456,26980,31229,27604,27758,1508,6559,0,13080,0,22,23,2003,1055,-151,0,1020,1971,1058,-160,0
27-MAR-2020,43,28785,25386,29710,26017,26205,1506,6559,0,13080,0,25,30,2003,1056,-236,-64,1001,1970,1058,-230,-74
27-MAR-2020,44,27358,24046,28171,24681,24924,1504,6559,0,13080,0,28,32,2003,1049,-104,-81,1000,1969,1057,-90,-74
27-MAR-2020,45,26021,22836,26649,23468,23696,1508,6559,0,13080,0,27,32,1818,913,56,-1,909,1777,904,64,0
27-MAR-2020,46,24738,21458,25356,22079,22388,1512,6559,0,13080,0,18,20,1805,903,40,0,903,1774,902,39,0
27-MAR-2020,47,23533,20191,24156,20820,21277,1507,6559,0,13080,0,23,29,1620,810,58,0,812,1582,806,58,0
27-MAR-2020,48,22622,19225,23291,19848,20448,1501,6559,0,13080,0,19,23,1607,802,-50,0,805,1581,805,-52,0
28-MAR-2020,1,22430,19170,23063,19793,20335,1516,6559,0,13080,0,19,23,1607,803,38,-14,805,1581,805,49,-18
28-MAR-2020,2,22663,19471,23281,20093,20589,1531,6559,0,13080,0,18,23,1607,803,175,0,805,1580,805,182,0
28-MAR-2020,3,22244,19030,22861,19649,20207,1551,6559,0,13080,0,17,19,1422,689,204,0,677,1387,680,199,0
28-MAR-2020,4,21544,18385,22161,19003,19612,1570,6559,0,13080,0,17,19,1408,680,103,11,668,1386,679,92,15
28-MAR-2020,5,21103,17967,21987,18577,19218,1593,6559,0,13080,0,207,231,1408,680,-77,0,663,1386,679,-90,-4
28-MAR-2020,6,20661,17413,21830,18053,18797,1615,6559,0,13080,0,317,324,1409,680,-242,-10,663,1386,678,-251,-17
28-MAR-2020,7,20180,17010,21582,17692,18284,1653,6559,0,13080,0,363,365,1409,521,-313,-126,496,1386,510,-312,-134
28-MAR-2020,8,19655,16368,21105,17049,17787,1691,6559,0,13080,0,363,364,1409,494,-343,-144,484,1386,467,-345,-136
28-MAR-2020,9,19539,16207,20939,16892,17691,1716,6559,0,13080,0,364,366,1409,9,-414,-22,500,1386,-1,-418,-23
28-MAR-2020,10,19558,16253,21130,16933,17692,1740,6559,0,13080,0,460,478,1409,0,-428,-84,502,1386,-1,-418,-86
28-MAR-2020,11,19694,16671,21165,17557,17855,1764,6559,0,13080,0,398,382,1411,-172,-292,-9,117,1386,-185,-282,-6
28-MAR-2020,12,19564,16443,21007,17327,17814,1788,6559,3,13080,0,363,365,1411,-191,-289,0,88,1386,-191,-292,0
28-MAR-2020,13,20144,16597,21470,17410,18398,1847,6559,153,13080,0,367,369,1502,-123,-236,0,477,1483,-119,-223,0
28-MAR-2020,14,20484,16817,21435,17600,18701,1905,6559,627,13080,0,129,109,1509,-118,-104,0,506,1481,-116,-90,0
28-MAR-2020,15,20836,17083,21587,17699,18989,2037,6559,1300,13080,0,151,172,1323,111,53,0,557,1290,125,60,0
28-MAR-2020,16,20427,16611,21226,17228,18588,2168,6559,2080,13080,0,199,184,1305,129,75,0,560,1266,124,83,0
28-MAR-2020,17,20546,16640,21390,17553,18646,2323,6559,2640,13080,0,19,18,644,-225,200,0,561,601,-250,204,0
28-MAR-2020,18,20858,17016,21738,17931,18967,2477,6559,3370,13080,0,19,23,591,-261,208,0,560,577,-250,204,0
28-MAR-2020,19,21257,17240,22082,17857,19370,2597,6559,3550,13080,0,225,243,358,191,160,0,647,338,215,154,0
28-MAR-2020,20,21511,17578,22391,18201,19612,2717,6559,3980,13080,0,280,299,326,224,67,0,654,289,223,62,0
28-MAR-2020,21,21650,17586,23027,18980,19758,2786,6559,4700,13080,0,70,43,-630,159,-76,-1,699,-665,154,-89,-4
28-MAR-2020,22,21992,17952,23682,19346,20022,2855,6559,4720,13080,0,35,39,-720,154,-241,-94,703,-709,148,-251,-107
28-MAR-2020,23,22218,18148,24579,20029,20264,2919,6559,4290,13080,0,369,419,-619,-144,-382,-247,820,-603,-164,-390,-257
28-MAR-2020,24,22630,18588,25298,20474,20648,2982,6559,4580,13080,0,455,443,-612,-168,-435,-398,829,-603,-169,-433,-405
28-MAR-2020,25,23315,19477,25975,21364,21315,3024,6559,4420,13080,0,392,414,-551,-238,-454,-425,659,-539,-243,-453,-424
28-MAR-2020,26,23536,19625,26310,21505,21456,3066,6559,4200,13080,0,399,387,-556,-243,-455,-521,647,-573,-234,-453,-521
28-MAR-2020,27,23485,19454,26958,22054,21473,3103,6559,4090,13080,0,502,522,-1380,350,-455,-536,749,-1397,388,-453,-530
28-MAR-2020,28,23247,19046,26840,21593,21404,3140,6559,4020,13080,0,551,537,-1452,420,-455,-535,757,-1427,419,-453,-530
28-MAR-2020,29,23211,19161,26538,21500,21357,3150,6559,3790,13080,0,477,517,-1260,482,-455,-535,688,-1229,486,-453,-530
28-MAR-2020,30,23328,19352,26729,21720,21451,3159,6559,3110,13080,0,585,547,-1246,487,-434,-536,683,-1228,486,-425,-530
28-MAR-2020,31,23819,19844,26594,21808,21964,3151,6559,2620,13080,0,30,17,-1315,481,-309,-521,751,-1300,480,-302,-512
28-MAR-2020,32,24430,20537,26921,22621,22608,3143,6559,2230,13080,0,13,137,-1199,480,-272,-407,756,-1112,482,-262,-392
28-MAR-2020,33,25571,21680,26570,22299,23668,3083,6559,1750,13080,0,17,84,538,695,-126,-256,723,612,709,-112,-242
28-MAR-2020,34,27218,23416,28035,24036,25172,3023,6559,1190,13080,0,20,18,813,713,-94,-103,721,824,713,-97,-92
28-MAR-2020,35,29330,25402,30004,26013,27104,2884,6559,733,13080,0,13,10,1633,842,-61,47,844,1647,852,-51,58
28-MAR-2020,36,30692,26667,31299,27277,28347,2745,6559,289,13080,0,7,10,1706,852,49,197,854,1679,854,53,208
28-MAR-2020,37,31671,27497,32304,28125,29203,2690,6559,65,13080,0,7,11,1761,881,-26,333,879,1737,884,-29,341
28-MAR-2020,38,32447,28247,33093,28914,29973,2635,6559,1,13080,0,7,7,1766,883,-39,405,882,1737,885,-39,400
28-MAR-2020,39,32626,28266,33275,28877,30092,2616,6559,0,13080,0,7,7,1766,882,-42,380,882,1737,884,-41,373
28-MAR-2020,40,31293,26910,31974,27521,28775,2596,6559,0,13080,0,7,10,1766,883,-74,316,882,1734,883,-70,306
28-MAR-2020,41,30054,25782,30666,26393,27675,2571,6559,0,13080,0,12,7,1526,767,68,170,764,1486,758,77,159
28-MAR-2020,42,28794,24585,29405,25200,26531,2546,6559,0,13080,0,11,14,1507,758,61,32,756,1482,756,65,29
28-MAR-2020,43,27647,23418,28257,24031,25470,2531,6559,0,13080,0,10,14,1379,695,181,98,693,1348,689,188,108
28-MAR-2020,44,26161,21925,26772,22538,24029,2515,6559,0,13080,0,11,13,1370,689,206,127,688,1347,681,201,124
28-MAR-2020,45,24679,20746,25289,21357,22640,2515,6559,0,13080,0,10,6,1369,264,84,40,393,1346,239,74,36
28-MAR-2020,46,23676,19740,24416,20354,21648,2514,6559,0,13080,0,12,14,1361,228,-67,-61,372,1315,228,-78,-74
28-MAR-2020,47,22297,18253,23340,19018,20391,2428,6559,0,13080,0,208,246,584,312,-150,-85,572,538,317,-150,-76
28-MAR-2020,48,21247,17425,22441,18396,19464,2342,6559,0,13080,0,416,494,518,319,-178,0,587,509,319,-177,0
29-MAR-2020,1,21067,17254,22503,18521,19341,2353,6559,0,13080,0,669,873,518,417,-167,0,636,509,423,-163,0
29-MAR-2020,2,21257,17400,22657,18667,19610,2364,6559,0,13080,0,666,916,518,426,-134,0,640,507,425,-132,0
29-MAR-2020,3,21082,17255,22658,18868,19451,2339,6559,0,13080,0,879,1151,517,418,-197,0,679,508,417,-195,0
29-MAR-2020,4,20894,16919,22542,18949,19023,2314,6559,0,13080,0,956,1207,517,418,-192,0,682,508,417,-198,0
29-MAR-2020,5,20210,16591,21996,18890,18497,2326,6559,0,13080,0,949,1199,517,412,-337,0,688,508,411,-347,0
29-MAR-2020,6,20035,16417,21866,18714,18291,2337,6559,0,13080,0,947,1199,517,410,-384,0,689,508,397,-373,0
29-MAR-2020,7,19489,16150,21162,18429,17768,2278,6559,0,13080,0,935,1184,516,111,-238,0,395,507,101,-224,0
29-MAR-2020,8,19235,16022,20862,18294,17508,2218,6559,0,13080,0,933,1183,516,102,-194,0,341,507,101,-197,0
29-MAR-2020,9,19095,15686,20775,17957,17359,2188,6559,0,13080,0,938,1189,517,302,-242,0,675,508,316,-242,0
29-MAR-2020,10,19084,15744,20761,18004,17299,2158,6559,0,13080,0,933,1182,517,326,-244,0,700,508,309,-240,-2
29-MAR-2020,11,19314,16326,21007,18581,17497,2125,6559,0,13080,0,927,1035,517,10,-186,-80,516,508,-1,-182,-87
29-MAR-2020,12,19454,16617,21160,18735,17699,2092,6559,5,13080,0,862,859,517,0,-192,-152,494,510,-1,-189,-163
29-MAR-2020,13,19950,17026,21739,18715,18175,2123,6559,142,13080,0,852,855,688,0,-133,-304,651,687,-1,-128,-312
29-MAR-2020,14,20153,17189,22019,18873,18341,2154,6559,828,13080,0,845,845,704,0,-137,-384,663,709,-1,-139,-387
29-MAR-2020,15,20398,17353,22481,18888,18511,2274,6559,1690,13080,0,824,825,1350,572,-247,-512,705,1337,621,-252,-513
29-MAR-2020,16,20145,16788,22151,17918,18243,2393,6559,2340,13080,0,704,689,963,711,-299,-503,708,938,710,-306,-491
29-MAR-2020,17,20289,17160,22114,17670,18354,2536,6559,3090,13080,0,532,539,1292,711,-431,-362,708,1301,710,-435,-349
29-MAR-2020,18,20548,17474,22113,17988,18628,2679,6559,4310,13080,0,334,319,1409,711,-455,-276,708,1385,710,-453,-264
29-MAR-2020,19,21235,17840,22639,18349,19263,2704,6559,4510,13080,0,320,321,1408,711,-455,-129,708,1385,709,-453,-115
29-MAR-2020,20,21702,18133,23224,18642,19665,2728,6559,5190,13080,0,496,512,1408,710,-455,-71,708,1385,709,-453,-71
29-MAR-2020,21,22278,18622,23429,19131,20145,2690,6559,5340,13080,0,194,163,1408,711,-453,-4,707,1385,710,-449,-3
29-MAR-2020,22,22914,19132,23905,19653,20640,2651,6559,5980,13080,0,117,121,1408,711,-374,0,707,1385,710,-365,0
29-MAR-2020,23,23510,19672,24337,20209,21097,2628,6559,6400,13080,0,28,37,1408,710,-299,0,707,1385,709,-290,0
29-MAR-2020,24,23853,19958,24684,20488,21412,2604,6559,6510,13080,0,25,30,1403,710,-300,-6,707,1360,709,-309,-11
29-MAR-2020,25,23815,19767,24895,20303,21347,2585,6559,6600,13080,0,28,36,677,710,-433,-119,707,632,709,-437,-127
29-MAR-2020,26,23342,19152,24489,19683,20831,2565,6559,6760,13080,0,27,30,617,710,-455,-165,707,609,707,-453,-169
29-MAR-2020,27,23414,19163,24685,19696,20945,2542,6559,6210,13080,0,26,33,830,502,-447,-298,708,829,487,-441,-301
29-MAR-2020,28,23467,19219,24559,19743,21018,2519,6559,5800,13080,0,22,25,845,485,-330,-240,708,831,485,-317,-226
29-MAR-2020,29,23667,19378,24450,19894,21256,2480,6559,5440,13080,0,16,16,748,579,-180,-87,708,730,584,-166,-76
29-MAR-2020,30,24342,19947,24901,20461,21858,2441,6559,4700,13080,0,16,13,759,586,-43,62,708,775,589,-35,74
29-MAR-2020,31,25608,20922,26126,21441,23022,2406,6559,3970,13080,0,18,19,1713,879,76,213,889,1730,897,91,224
29-MAR-2020,32,27149,22646,27663,23221,24466,2370,6559,3190,13080,0,14,10,1804,903,194,311,903,1775,903,196,312
29-MAR-2020,33,29018,24540,29534,25182,26207,2287,6559,2390,13080,0,16,20,1841,920,202,325,920,1814,922,202,325
29-MAR-2020,34,30418,25861,30940,26520,27562,2204,6559,1880,13080,0,22,25,1844,921,202,325,922,1814,922,202,325
29-MAR-2020,35,31371,26841,31898,27507,28527,2051,6559,1190,13080,0,27,29,1899,948,133,325,949,1873,952,121,325
29-MAR-2020,36,31816,27152,32336,27813,29005,1898,6559,460,13080,0,20,24,1903,951,85,326,951,1873,953,85,325
29-MAR-2020,37,31907,27468,32426,28067,29158,1826,6559,82,13080,0,19,22,1996,1050,27,326,1014,1970,1057,26,325
29-MAR-2020,38,32242,27738,32765,28335,29458,1753,6559,2,13080,0,23,19,2003,1058,38,324,1019,1970,1059,45,325
29-MAR-2020,39,32524,27740,33042,28258,29679,1725,6559,0,13080,0,18,19,2003,1056,91,269,1020,1970,1059,85,258
29-MAR-2020,40,31487,27013,32056,27530,28788,1697,6559,0,13080,0,19,17,2003,1057,-50,220,1020,1970,1059,-52,222
29-MAR-2020,41,30445,25878,30966,26401,27872,1678,6559,0,13080,0,21,21,2003,1020,76,145,1001,1970,1019,91,139
29-MAR-2020,42,29075,24994,29591,25513,26676,1658,6559,0,13080,0,16,15,2003,1017,185,86,1000,1970,1018,187,84
29-MAR-2020,43,27996,24029,28509,24548,25682,1629,6559,0,13080,0,13,17,1910,955,202,86,954,1873,952,202,84
29-MAR-2020,44,26735,22731,27249,23253,24479,1599,6559,0,13080,0,14,19,1904,949,203,3,951,1869,950,202,2
29-MAR-2020,45,25160,21119,25770,21678,23020,1589,6559,0,13080,0,48,56,1627,815,139,-62,764,1584,807,128,-74
29-MAR-2020,46,23650,19899,24642,20666,21621,1578,6559,0,13080,0,245,264,1608,803,-32,-215,750,1580,803,-45,-224
30-MAR-2020,1,22565,18882,23985,19881,20590,1554,6559,0,13080,0,477,494,1516,523,-203,-240,756,1484,505,-214,-232
30-MAR-2020,2,22036,18382,23514,19391,20157,1529,6559,0,13080,0,520,509,1509,501,-251,-207,756,1484,502,-240,-198
30-MAR-2020,3,22241,18994,23210,19796,20440,1522,6559,0,13080,0,304,302,1508,738,-102,-63,752,1483,753,-89,-54
30-MAR-2020,4,22911,19668,23693,20450,21130,1514,6559,0,13080,0,282,283,1508,757,55,0,752,1483,757,66,0
30-MAR-2020,5,23123,19751,23902,20531,21293,1499,6559,0,13080,0,279,280,1509,757,144,0,757,1484,756,147,0
30-MAR-2020,6,22834,19671,23607,20445,20974,1484,6559,0,13080,0,273,274,1509,757,119,0,757,1484,756,118,0
30-MAR-2020,7,22609,19471,23382,20246,20727,1482,6559,0,13080,0,273,274,1510,757,151,0,757,1484,756,150,0
30-MAR-2020,8,22087,19081,22858,19856,20226,1480,6559,0,13080,0,271,275,1510,757,96,0,757,1484,757,91,0
30-MAR-2020,9,22109,19068,22883,19850,20255,1458,6559,0,13080,0,274,279,1510,757,39,0,757,1484,756,39,0
30-MAR-2020,10,22048,19151,22800,19928,20198,1436,6559,0,13080,0,252,238,1510,757,60,0,757,1484,757,63,0
30-MAR-2020,11,22421,19632,22937,20150,20498,1432,6559,0,13080,0,16,22,1603,799,100,62,802,1581,802,108,74
30-MAR-2020,12,22997,20136,23513,20651,21018,1428,6559,0,13080,0,16,20,1610,801,235,213,805,1584,803,244,224
30-MAR-2020,13,24114,21533,24629,22043,22021,1419,6559,0,13080,0,15,7,1794,896,289,365,895,1775,902,288,374
30-MAR-2020,14,25580,23006,26092,23516,23423,1409,6559,4,13080,0,12,9,1807,903,289,485,902,1778,903,289,481
30-MAR-2020,15,27249,24657,27761,25174,24965,1393,6559,148,13080,0,12,17,1991,785,289,393,993,1969,775,289,382
30-MAR-2020,16,28554,25913,29066,26430,26185,1376,6559,576,13080,0,12,17,2005,775,289,378,1000,1970,776,289,381
30-MAR-2020,17,29669,26848,30181,27365,27173,1394,6559,1130,13080,0,12,14,2005,983,289,395,1000,1970,998,289,392
30-MAR-2020,18,29863,26775,30375,27291,27282,1411,6559,1820,13080,0,12,17,2005,1000,289,406,1000,1970,1001,288,405
30-MAR-2020,19,29913,26882,30425,27398,27292,1494,6559,2740,13080,0,12,17,2005,1000,289,459,1000,1970,1001,289,461
30-MAR-2020,20,29630,26583,30142,27100,27044,1576,6559,3290,13080,0,12,17,2005,1001,289,449,1000,1970,1001,288,437
30-MAR-2020,21,29413,26379,29925,26896,26833,1635,6559,3260,13080,0,12,17,2005,908,289,303,1000,1970,903,289,289
30-MAR-2020,22,29157,26170,29669,26686,26589,1693,6559,3880,13080,0,12,16,2005,902,244,283,1000,1970,904,241,291
